""	"clade"	"mdl"	"fgspecies"	"bgspecies"	"om0"	"lnlm0"	"npm0"	"ombnfg"	"ombnbg"	"lnlbn"	"npbn"	"ombffg"	"ombfbg"	"lnlbf"	"npbf"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"11"	"CSF1R"	"F1x4"	"Caretta_caretta"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.2466	-42782.56416	64	0.39642	0.24681	-42779.513987	65	0.166972589812477	0.0135155416369279	0.344717604774146	0.0141802404059571
"12"	"CSF1R"	"F3x4"	"Caretta_caretta"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.2167	-42971.325297	64	0.37875	0.21695	-42968.107909	65	0.106961264767879	0.0111907269045684	0.263289267120933	0.011936775364873
"13"	"CSF1R"	"F1x4"	"Cygnus_olor"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24598	-42791.545097	64	0.33	0.24648	-42779.552299	65	0.17573920524642	9.70591097902077e-07	0.345868470296821	1.26771082174965e-06
"14"	"CSF1R"	"F3x4"	"Cygnus_olor"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21603	-42981.360109	64	0.30488	0.2166	-42968.166473	65	0.115197766034978	2.79375398364583e-07	0.27306137134217	3.72500531152777e-07
"15"	"CSF1R"	"F1x4"	"Danio_rerio"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24368	-42832.492063	64	0.10244	0.25354	-42765.999335	65	7.46852927965808e-08	9.10765626990859e-31	7.96643123163529e-07	1.1657800025483e-29
"16"	"CSF1R"	"F3x4"	"Danio_rerio"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21436	-43028.77567	64	0.04989	0.22426	-42944.587893	65	1.8484232915503e-12	1.67483276253676e-38	3.94330302197397e-11	3.57297656007842e-37
"17"	"CSF1R"	"F1x4"	"Dermochelys_coriacea"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24645	-42778.809499	64	0.6315	0.24659	-42778.473727	65	0.0457592220113666	0.412513815788788	0.15413632677513	0.419061654134642
"18"	"CSF1R"	"F3x4"	"Dermochelys_coriacea"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21663	-42967.248881	64	0.62534	0.21676	-42966.927447	65	0.0259480390679934	0.422674157017696	0.103792156271974	0.422674157017696
"19"	"CSF1R"	"F1x4"	"Equus_caballus"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24713	-42803.541324	64	0.241	0.24749	-42780.460656	65	0.897551053010369	1.08905066567484e-11	0.960830057937775	1.93609007231083e-11
"20"	"CSF1R"	"F3x4"	"Equus_caballus"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21752	-42999.496011	64	0.19128	0.21801	-42969.206296	65	0.526171419672127	7.06686206854649e-15	0.637558108823686	1.8844965516124e-14
"21"	"CSF1R"	"F1x4"	"Gallus_gallus"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24646	-42807.823129	64	0.28093	0.24677	-42780.168864	65	0.438516222417843	1.0302055643257e-13	0.584688296557124	2.3547555756016e-13
"22"	"CSF1R"	"F3x4"	"Gallus_gallus"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21641	-42998.801137	64	0.26219	0.21674	-42968.768462	65	0.258374076265397	9.17595851919462e-15	0.422165917329998	2.34904538091382e-14
"23"	"CSF1R"	"F1x4"	"Homo_sapiens"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24699	-42808.233065	64	0.19755	0.24821	-42779.844733	65	0.263853698331249	4.88225821044333e-14	0.422165917329998	1.15727602025323e-13
"24"	"CSF1R"	"F3x4"	"Homo_sapiens"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21694	-43002.971759	64	0.15531	0.21875	-42968.015222	65	0.095214387022373	6.19763067898641e-17	0.243748830777275	2.20360201919517e-16
"25"	"CSF1R"	"F1x4"	"Hyla_sarda"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24335	-42791.083584	64	0.30155	0.24639	-42779.970836	65	0.318227374939669	2.42433033611178e-06	0.473640744096252	3.10314283022308e-06
"26"	"CSF1R"	"F3x4"	"Hyla_sarda"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21312	-42976.103574	64	0.33562	0.21556	-42967.02376	65	0.029012829466443	2.03139794237465e-05	0.109224769756021	2.54920526101917e-05
"27"	"CSF1R"	"F1x4"	"Latimeria_chalumnae"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea"	0.2474	-42780.468945	64	1	0.24117	-42801.183462	64	0.24315	0.24753	-42780.463946	65	0.920352264921339	1.21604926821139e-10	0.960830057937775	1.94567882913822e-10
"28"	"CSF1R"	"F3x4"	"Latimeria_chalumnae"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Loxodonta_africana,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea"	0.21761	-42969.407186	64	1	0.21247	-42994.657588	64	0.17882	0.21869	-42968.874868	65	0.302160197393248	6.92499320885379e-13	0.460434586503997	1.34302898595952e-12
"29"	"CSF1R"	"F1x4"	"Loxodonta_africana"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.2474	-42780.468945	64	1	0.24477	-42792.681741	64	0.32805	0.24615	-42779.31717	65	0.129078685518824	2.34064679013706e-07	0.295036995471598	3.18726371422919e-07
"30"	"CSF1R"	"F3x4"	"Loxodonta_africana"	"Oryzias_melastigma,Poecilia_reticulata,Poecilia_formosa,Danio_rerio,Bufo_bufo,Hyla_sarda,Rana_temporaria,Xenopus_tropicalis,Phascolarctos_cinereus,Canis_lupus,Equus_caballus,Orcinus_orca,Rhinolophus_ferrumequinum,Mus_musculus,Homo_sapiens,Ornithorhynchus_anatinus,Thamnophis_elegans,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Rhineura_floridana,Sphenodon_punctatus,Alligator_mississippiensis,Calypte_anna,Rissa_tridactyla,Taeniopygia_guttata,Cygnus_olor,Gallus_gallus,Caretta_caretta,Dermochelys_coriacea,Latimeria_chalumnae"	0.21761	-42969.407186	64	1	0.21496	-42983.935324	64	0.26671	0.21679	-42968.845441	65	0.289168205894385	3.93796548712266e-08	0.451384516518064	5.60066202613001e-08
