NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
100012426	Monodelphis domestica	YTHDC1	XM_007496370.3	3646	XP_007496432.1	683
100764889	Cricetulus griseus	Ythdc1	XM_016979690.2	2978	XP_016835179.2	733
100764889	Cricetulus griseus	Ythdc1	XM_027390992.2	3225	XP_027246793.1	715
100764889	Cricetulus griseus	Ythdc1	XM_027390990.2	3278	XP_027246791.1	733
100764889	Cricetulus griseus	Ythdc1	XM_027390991.2	3254	XP_027246792.1	725
100764889	Cricetulus griseus	Ythdc1	XM_027390993.2	3200	XP_027246794.1	707
102522855	Camelus ferus	YTHDC1	XM_014564885.2	3278	XP_014420371.1	721
102522855	Camelus ferus	YTHDC1	XM_006191373.3	3253	XP_006191435.1	713
102522855	Camelus ferus	YTHDC1	XM_006191371.3	3331	XP_006191433.1	739
102522855	Camelus ferus	YTHDC1	XM_006191372.2	3306	XP_006191434.1	731
102794570	Neolamprologus brichardi	ythdc1	XM_006782694.2	1944	XP_006782757.1	647
104345261	Leptosomus discolor	YTHDC1	XM_009949642.1	2611	XP_009947944.1	746
104345261	Leptosomus discolor	YTHDC1	XM_009949643.1	2513	XP_009947945.1	735
104398803	Chaetura pelagica	YTHDC1	XM_010008957.1	2585	XP_010007259.1	743
104398803	Chaetura pelagica	YTHDC1	XM_010008958.1	2514	XP_010007260.1	732
106939090	Poecilia latipinna	ythdc1	XM_015021379.1	2595	XP_014876865.1	691
106939090	Poecilia latipinna	ythdc1	XM_015021381.1	2510	XP_014876867.1	663
106939090	Poecilia latipinna	ythdc1	XM_015021380.1	2512	XP_014876866.1	664
112923694	Vulpes vulpes	YTHDC1	XM_026003532.1	3088	XP_025859317.1	725
112923694	Vulpes vulpes	YTHDC1	XM_026003530.1	3118	XP_025859315.1	735
112923694	Vulpes vulpes	YTHDC1	XM_026003528.1	3142	XP_025859313.1	743
112923694	Vulpes vulpes	YTHDC1	XM_026003531.1	3109	XP_025859316.1	734
112923694	Vulpes vulpes	YTHDC1	XM_026003529.1	3133	XP_025859314.1	742
112923694	Vulpes vulpes	YTHDC1	XM_026003534.1	3054	XP_025859319.1	716
113479508	Athene cunicularia	YTHDC1	XM_026847553.1	2504	XP_026703354.1	704
113479508	Athene cunicularia	YTHDC1	XM_026847554.1	2450	XP_026703355.1	686
114708389	Peromyscus leucopus	Ythdc1	XM_028891675.2	3381	XP_028747508.1	747
114708389	Peromyscus leucopus	Ythdc1	XM_028891751.2	3357	XP_028747584.1	739
114708389	Peromyscus leucopus	Ythdc1	XM_028891906.2	3327	XP_028747739.1	729
114708389	Peromyscus leucopus	Ythdc1	XM_028892052.2	3303	XP_028747885.1	721
114708389	Peromyscus leucopus	Ythdc1	XM_028891826.2	3345	XP_028747659.1	735
114708389	Peromyscus leucopus	Ythdc1	XM_028891972.2	3321	XP_028747805.1	727
114708389	Peromyscus leucopus	Ythdc1	XM_028892129.2	3267	XP_028747962.1	709
115610880	Strigops habroptila	YTHDC1	XM_030492955.2	3357	XP_030348815.1	659
115610880	Strigops habroptila	YTHDC1	XM_030492953.2	3492	XP_030348813.1	704
115610880	Strigops habroptila	YTHDC1	XM_030492954.2	2864	XP_030348814.1	686
116231204	Phasianus colchicus	YTHDC1	XM_031596831.1	1549	XP_031452691.1	472
116231204	Phasianus colchicus	YTHDC1	XM_031596828.1	3123	XP_031452688.1	749
116231204	Phasianus colchicus	YTHDC1	XM_031596829.1	2988	XP_031452689.1	704
116231204	Phasianus colchicus	YTHDC1	XM_031596830.1	2934	XP_031452690.1	686
116830043	Chelonoidis abingdonii	YTHDC1	XM_032789234.1	2831	XP_032645125.1	651
116830043	Chelonoidis abingdonii	YTHDC1	XM_032789236.1	2777	XP_032645127.1	633
118094761	Zootoca vivipara	YTHDC1	XM_035135399.2	3169	XP_034991290.1	713
118094761	Zootoca vivipara	YTHDC1	XM_035135402.2	3115	XP_034991293.1	695
118094761	Zootoca vivipara	YTHDC1	XM_035135405.2	3202	XP_034991296.1	724
118094761	Zootoca vivipara	YTHDC1	XM_035135400.2	3166	XP_034991291.1	712
118094761	Zootoca vivipara	YTHDC1	XM_035135404.2	3112	XP_034991295.1	694
118094761	Zootoca vivipara	YTHDC1	XM_035135401.2	3157	XP_034991292.1	709
121068973	Cygnus olor	YTHDC1	XM_040554547.1	3102	XP_040410481.1	747
121068973	Cygnus olor	YTHDC1	XM_040554548.1	3048	XP_040410482.1	729
121068973	Cygnus olor	YTHDC1	XM_040554549.1	2967	XP_040410483.1	702
121068973	Cygnus olor	YTHDC1	XM_040554550.1	2913	XP_040410484.1	684
121068973	Cygnus olor	YTHDC1	XM_040554551.1	1533	XP_040410485.1	470
122890090	Neogale vison	YTHDC1	XM_044225787.1	3303	XP_044081722.1	712
122890090	Neogale vison	YTHDC1	XM_044225786.1	3327	XP_044081721.1	720
122890090	Neogale vison	YTHDC1	XM_044225785.1	3357	XP_044081720.1	730
122890090	Neogale vison	YTHDC1	XM_044225784.1	3381	XP_044081719.1	738
129695340	Leucoraja erinaceus	ythdc1	XM_055632198.1	3062	XP_055488173.1	704
129695340	Leucoraja erinaceus	ythdc1	XM_055632200.1	2974	XP_055488175.1	675
129695340	Leucoraja erinaceus	ythdc1	XM_055632197.1	3073	XP_055488172.1	708
129695340	Leucoraja erinaceus	ythdc1	XM_055632196.1	3127	XP_055488171.1	726
129695340	Leucoraja erinaceus	ythdc1	XM_055632199.1	3027	XP_055488174.1	693
130565011	Triplophysa rosa	ythdc1	XM_057351523.1	2867	XP_057207506.1	684
130565011	Triplophysa rosa	ythdc1	XM_057351532.1	2839	XP_057207515.1	675
132218413	Myotis daubentonii	YTHDC1	XM_059669641.1	3239	XP_059525624.1	702
132218413	Myotis daubentonii	YTHDC1	XM_059669622.1	3275	XP_059525605.1	714
132218413	Myotis daubentonii	YTHDC1	XM_059669631.1	3250	XP_059525614.1	706
132218413	Myotis daubentonii	YTHDC1	XM_059669612.1	3304	XP_059525595.1	724
132218413	Myotis daubentonii	YTHDC1	XM_059669603.1	3328	XP_059525586.1	732
132218413	Myotis daubentonii	YTHDC1	XM_059669649.1	3210	XP_059525632.1	681
134418360	Melospiza melodia melodia	YTHDC1	XM_063156533.1	2569	XP_063012603.1	697
134418360	Melospiza melodia melodia	YTHDC1	XM_063156531.1	2623	XP_063012601.1	715
134418360	Melospiza melodia melodia	YTHDC1	XM_063156534.1	2528	XP_063012604.1	686
134418360	Melospiza melodia melodia	YTHDC1	XM_063156532.1	2582	XP_063012602.1	704
134516591	Chroicocephalus ridibundus	YTHDC1	XM_063336937.1	3125	XP_063193007.1	749
134516591	Chroicocephalus ridibundus	YTHDC1	XM_063336938.1	3071	XP_063193008.1	731
134516591	Chroicocephalus ridibundus	YTHDC1	XM_063336939.1	2986	XP_063193009.1	704
134516591	Chroicocephalus ridibundus	YTHDC1	XM_063336940.1	2932	XP_063193010.1	686
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105342.1	3959	XP_068961443.1	715
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105347.1	3905	XP_068961448.1	697
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105343.1	3940	XP_068961444.1	709
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105344.1	3934	XP_068961445.1	707
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105346.1	3915	XP_068961447.1	701
138175060	Petaurus breviceps papuanus	YTHDC1	XM_069105348.1	3861	XP_068961449.1	683
139218715	Pempheris klunzingeri	ythdc1	XM_070850382.1	2725	XP_070706483.1	709
139544437	Salvelinus alpinus	ythdc1	XM_071351525.1	3027	XP_071207626.1	683
139544437	Salvelinus alpinus	ythdc1	XM_071351526.1	3003	XP_071207627.1	675
139544437	Salvelinus alpinus	ythdc1	XM_071351527.1	2910	XP_071207628.1	644
139650772	Centroberyx affinis	ythdc1	XM_071527521.1	2486	XP_071383622.1	748
100066303	Equus caballus	YTHDC1	XM_001501526.7	3370	XP_001501576.3	730
100066303	Equus caballus	YTHDC1	XM_014738671.3	3311	XP_014594157.3	712
100066303	Equus caballus	YTHDC1	XM_014738670.3	3335	XP_014594156.3	720
100066303	Equus caballus	YTHDC1	XM_005608739.4	3389	XP_005608796.3	738
100066303	Equus caballus	YTHDC1	XM_070262393.1	3339	XP_070118494.1	669
100066303	Equus caballus	YTHDC1	XM_070262392.1	3369	XP_070118493.1	679
100066303	Equus caballus	YTHDC1	XM_070262391.1	3393	XP_070118492.1	687
100354624	Oryctolagus cuniculus	YTHDC1	XM_051820235.2	3283	XP_051676195.1	712
100354624	Oryctolagus cuniculus	YTHDC1	XM_051820234.2	3307	XP_051676194.1	720
100354624	Oryctolagus cuniculus	YTHDC1	XM_051820233.2	3337	XP_051676193.1	730
100354624	Oryctolagus cuniculus	YTHDC1	XM_051820232.2	3361	XP_051676192.1	738
101130357	Gorilla gorilla gorilla	YTHDC1	XM_019025454.4	3363	XP_018880999.1	736
101130357	Gorilla gorilla gorilla	YTHDC1	XM_004038743.5	3339	XP_004038791.2	728
101130357	Gorilla gorilla gorilla	YTHDC1	XM_019025455.4	3309	XP_018881000.1	718
101130357	Gorilla gorilla gorilla	YTHDC1	XM_004038744.5	3285	XP_004038792.2	710
101130357	Gorilla gorilla gorilla	YTHDC1	XM_055385832.2	3036	XP_055241807.1	746
101130357	Gorilla gorilla gorilla	YTHDC1	XM_055385833.2	3012	XP_055241808.1	738
101130357	Gorilla gorilla gorilla	YTHDC1	XM_055385834.2	2982	XP_055241809.1	728
101130357	Gorilla gorilla gorilla	YTHDC1	XM_055385835.2	2958	XP_055241810.1	720
102061777	Zonotrichia albicollis	YTHDC1	XM_005484650.3	2623	XP_005484707.1	715
102061777	Zonotrichia albicollis	YTHDC1	XM_005484652.3	2569	XP_005484709.1	697
102061777	Zonotrichia albicollis	YTHDC1	XM_005484651.2	2524	XP_005484708.1	704
102061777	Zonotrichia albicollis	YTHDC1	XM_005484653.2	2470	XP_005484710.1	686
102544706	Vicugna pacos	YTHDC1	XM_006212491.3	3242	XP_006212553.1	713
102544706	Vicugna pacos	YTHDC1	XM_031689700.1	3263	XP_031545560.1	721
102544706	Vicugna pacos	YTHDC1	XM_006212489.3	3317	XP_006212551.1	739
102544706	Vicugna pacos	YTHDC1	XM_006212490.3	3292	XP_006212552.1	731
103078905	Lipotes vexillifer	YTHDC1	XM_007450176.1	3282	XP_007450238.1	734
104408820	Nestor notabilis	YTHDC1	XM_010018541.1	2330	XP_010016843.1	676
114136957	Xiphophorus couchianus	ythdc1	XM_028005400.1	2617	XP_027861201.1	661
114136957	Xiphophorus couchianus	ythdc1	XM_028005399.1	2617	XP_027861200.1	662
115051903	Echeneis naucrates	ythdc1	XM_029515685.1	2766	XP_029371545.1	669
115051903	Echeneis naucrates	ythdc1	XM_029515683.1	2805	XP_029371543.1	682
