NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
103033393	Astyanax mexicanus	pum1	XM_007245674.4	4215	XP_007245736.2	1151
103033393	Astyanax mexicanus	pum1	XM_007245672.4	4221	XP_007245734.2	1153
103033393	Astyanax mexicanus	pum1	XM_007245675.4	4215	XP_007245737.2	1151
103033393	Astyanax mexicanus	pum1	XM_015604905.3	4246	XP_015460391.2	1154
103268679	Carlito syrichta	PUM1	XM_021716682.1	5515	XP_021572357.1	1188
103268679	Carlito syrichta	PUM1	XM_021716681.1	5460	XP_021572356.1	1191
103268679	Carlito syrichta	PUM1	XM_008066267.1	5454	XP_008064458.1	1189
103268679	Carlito syrichta	PUM1	XM_008066268.1	5451	XP_008064459.1	1188
103268679	Carlito syrichta	PUM1	XM_008066270.1	5445	XP_008064461.1	1186
103268679	Carlito syrichta	PUM1	XM_021716684.1	5019	XP_021572359.1	1044
103268679	Carlito syrichta	PUM1	XM_008066272.2	5308	XP_008064463.1	1162
103268679	Carlito syrichta	PUM1	XM_021716683.1	4986	XP_021572358.1	1091
104306452	Dryobates pubescens	PUM1	XM_054170380.1	3799	XP_054026355.1	1190
104306452	Dryobates pubescens	PUM1	XM_054170375.1	3805	XP_054026350.1	1192
104306452	Dryobates pubescens	PUM1	XM_054170379.1	3787	XP_054026354.1	1186
104306452	Dryobates pubescens	PUM1	XM_054170378.1	3793	XP_054026353.1	1188
104306452	Dryobates pubescens	PUM1	XM_054170377.1	3796	XP_054026352.1	1189
104306452	Dryobates pubescens	PUM1	XM_054170376.1	3802	XP_054026351.1	1191
104306452	Dryobates pubescens	PUM1	XM_054170374.1	3808	XP_054026349.1	1193
104386538	Chaetura pelagica	PUM1	XM_009995155.1	3802	XP_009993457.1	1093
104386538	Chaetura pelagica	PUM1	XM_009995152.1	3982	XP_009993454.1	1189
104386538	Chaetura pelagica	PUM1	XM_009995153.1	3974	XP_009993455.1	1188
104386538	Chaetura pelagica	PUM1	XM_009995154.1	3968	XP_009993456.1	1186
104386538	Chaetura pelagica	PUM1	XM_009995156.1	3686	XP_009993458.1	1092
105012432	Esox lucius	pum1	XM_010873266.5	6063	XP_010871568.1	1167
105012432	Esox lucius	pum1	XM_010873271.5	6043	XP_010871573.1	1161
105012432	Esox lucius	pum1	XM_010873270.5	6063	XP_010871572.1	1168
105012432	Esox lucius	pum1	XM_010873265.5	6112	XP_010871567.1	1168
105012432	Esox lucius	pum1	XM_010873267.5	6047	XP_010871569.1	1163
105012432	Esox lucius	pum1	XM_010873268.5	6044	XP_010871570.1	1162
105012432	Esox lucius	pum1	XM_010873269.5	6028	XP_010871571.1	1157
105808614	Propithecus coquereli	PUM1	XM_012642311.1	5154	XP_012497765.1	1092
105808614	Propithecus coquereli	PUM1	XM_012642312.1	5151	XP_012497766.1	1091
105808614	Propithecus coquereli	PUM1	XM_012642309.1	5157	XP_012497763.1	1093
105808614	Propithecus coquereli	PUM1	XM_012642304.1	5442	XP_012497758.1	1188
105808614	Propithecus coquereli	PUM1	XM_012642308.1	5202	XP_012497762.1	1108
105808614	Propithecus coquereli	PUM1	XM_012642307.1	5208	XP_012497761.1	1110
105808614	Propithecus coquereli	PUM1	XM_012642305.1	5439	XP_012497759.1	1187
105808614	Propithecus coquereli	PUM1	XM_012642302.1	5445	XP_012497756.1	1189
105808614	Propithecus coquereli	PUM1	XM_012642306.1	5365	XP_012497760.1	1186
105808614	Propithecus coquereli	PUM1	XM_012642303.1	5371	XP_012497757.1	1188
105907712	Clupea harengus	pum1	XM_031585753.2	4905	XP_031441613.1	1149
105907712	Clupea harengus	pum1	XM_031585756.2	4881	XP_031441616.1	1141
105907712	Clupea harengus	pum1	XM_012836075.3	4907	XP_012691529.2	1150
105907712	Clupea harengus	pum1	XM_031585754.2	4883	XP_031441614.1	1142
105907712	Clupea harengus	pum1	XM_031585751.2	5116	XP_031441611.1	1150
105907712	Clupea harengus	pum1	XM_031585752.2	5049	XP_031441612.1	1150
108931800	Scleropages formosus	pum1	XM_029248216.1	5009	XP_029104049.1	1208
110469534	Lonchura striata	PUM1	XM_021528377.1	3754	XP_021384052.1	1185
115578773	Sparus aurata	pum1	XM_030411933.1	5261	XP_030267793.1	1170
115578773	Sparus aurata	pum1	XM_030411935.1	5240	XP_030267795.1	1163
115578773	Sparus aurata	pum1	XM_030411934.1	5258	XP_030267794.1	1169
115578773	Sparus aurata	pum1	XM_030411936.1	5237	XP_030267796.1	1162
116837644	Chelonoidis abingdonii	PUM1	XM_032802222.1	5473	XP_032658113.1	1193
116837644	Chelonoidis abingdonii	PUM1	XM_032802221.1	5405	XP_032658112.1	1193
116837644	Chelonoidis abingdonii	PUM1	XM_032802224.1	5399	XP_032658115.1	1191
116837644	Chelonoidis abingdonii	PUM1	XM_032802225.1	5393	XP_032658116.1	1189
116837644	Chelonoidis abingdonii	PUM1	XM_032802227.1	5387	XP_032658118.1	1187
116837644	Chelonoidis abingdonii	PUM1	XM_032802226.1	5390	XP_032658117.1	1188
116837644	Chelonoidis abingdonii	PUM1	XM_032802229.1	5384	XP_032658120.1	1186
116837644	Chelonoidis abingdonii	PUM1	XM_032802223.1	5402	XP_032658114.1	1192
116837644	Chelonoidis abingdonii	PUM1	XM_032802230.1	5396	XP_032658121.1	1190
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113753.1	5543	XP_032969644.1	1188
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113747.1	5447	XP_032969638.1	1193
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113748.1	5426	XP_032969639.1	1192
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113761.1	4979	XP_032969652.1	1043
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113760.1	4991	XP_032969651.1	1047
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113746.1	5429	XP_032969637.1	1193
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113756.1	5125	XP_032969647.1	1092
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113754.1	5140	XP_032969645.1	1097
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113762.1	4975	XP_032969653.1	1042
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113752.1	5407	XP_032969643.1	1186
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113751.1	5413	XP_032969642.1	1188
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113750.1	5416	XP_032969641.1	1189
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113749.1	5422	XP_032969640.1	1191
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113759.1	5119	XP_032969650.1	1093
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113763.1	4792	XP_032969654.1	977
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113758.1	5077	XP_032969649.1	1072
117026753	Rhinolophus ferrumequinum	PUM1	XM_033113757.1	5080	XP_032969648.1	1073
119503003	Sebastes umbrosus	pum1	XM_037794415.1	5276	XP_037650343.1	1214
119503003	Sebastes umbrosus	pum1	XM_037794414.1	5291	XP_037650342.1	1219
119503003	Sebastes umbrosus	pum1	XM_037794409.1	5300	XP_037650337.1	1222
119503003	Sebastes umbrosus	pum1	XM_037794411.1	5288	XP_037650339.1	1218
119503003	Sebastes umbrosus	pum1	XM_037794410.1	5294	XP_037650338.1	1220
119503003	Sebastes umbrosus	pum1	XM_037794408.1	5303	XP_037650336.1	1223
119503003	Sebastes umbrosus	pum1	XM_037794413.1	5278	XP_037650341.1	1170
119503003	Sebastes umbrosus	pum1	XM_037794412.1	3657	XP_037650340.1	1215
125337330	Corvus hawaiiensis	PUM1	XM_048326916.1	5426	XP_048182873.1	1190
125337330	Corvus hawaiiensis	PUM1	XM_048326914.1	5432	XP_048182871.1	1192
125337330	Corvus hawaiiensis	PUM1	XM_048326919.1	5414	XP_048182876.1	1186
125337330	Corvus hawaiiensis	PUM1	XM_048326918.1	5420	XP_048182875.1	1188
125337330	Corvus hawaiiensis	PUM1	XM_048326917.1	5423	XP_048182874.1	1189
125337330	Corvus hawaiiensis	PUM1	XM_048326915.1	5429	XP_048182872.1	1191
125337330	Corvus hawaiiensis	PUM1	XM_048326913.1	5435	XP_048182870.1	1193
128827625	Malaclemys terrapin pileata	PUM1	XM_054011562.1	5297	XP_053867537.1	1193
128827625	Malaclemys terrapin pileata	PUM1	XM_054011564.1	5291	XP_053867539.1	1191
128827625	Malaclemys terrapin pileata	PUM1	XM_054011565.1	5285	XP_053867540.1	1189
128827625	Malaclemys terrapin pileata	PUM1	XM_054011567.1	5279	XP_053867542.1	1187
128827625	Malaclemys terrapin pileata	PUM1	XM_054011566.1	5282	XP_053867541.1	1188
128827625	Malaclemys terrapin pileata	PUM1	XM_054011568.1	5276	XP_053867543.1	1186
128827625	Malaclemys terrapin pileata	PUM1	XM_054011563.1	5294	XP_053867538.1	1192
128827625	Malaclemys terrapin pileata	PUM1	XM_054011570.1	5288	XP_053867545.1	1190
129195992	Grus americana	PUM1	XM_054802762.1	5364	XP_054658737.1	1185
129195992	Grus americana	PUM1	XM_054802756.1	5385	XP_054658731.1	1192
129195992	Grus americana	PUM1	XM_054802766.1	5271	XP_054658741.1	1154
129195992	Grus americana	PUM1	XM_054802761.1	5367	XP_054658736.1	1186
129195992	Grus americana	PUM1	XM_054802760.1	5373	XP_054658735.1	1188
129195992	Grus americana	PUM1	XM_054802759.1	5376	XP_054658734.1	1189
129195992	Grus americana	PUM1	XM_054802757.1	5382	XP_054658732.1	1191
129195992	Grus americana	PUM1	XM_054802755.1	5388	XP_054658730.1	1193
129195992	Grus americana	PUM1	XM_054802765.1	5337	XP_054658740.1	1187
129195992	Grus americana	PUM1	XM_054802763.1	5340	XP_054658738.1	1188
129195992	Grus americana	PUM1	XM_054802770.1	4961	XP_054658745.1	1068
129195992	Grus americana	PUM1	XM_054802768.1	4964	XP_054658743.1	1069
129195992	Grus americana	PUM1	XM_054802764.1	5320	XP_054658739.1	1187
129195992	Grus americana	PUM1	XM_054802767.1	5212	XP_054658742.1	1152
129195992	Grus americana	PUM1	XM_054802771.1	4817	XP_054658746.1	1005
129514267	Nyctereutes procyonoides	PUM1	XM_055332910.1	5256	XP_055188885.1	1092
129514267	Nyctereutes procyonoides	PUM1	XM_055332906.1	5310	XP_055188881.1	1110
129514267	Nyctereutes procyonoides	PUM1	XM_055332909.1	5258	XP_055188884.1	1093
129514267	Nyctereutes procyonoides	PUM1	XM_055332902.1	5543	XP_055188877.1	1188
129514267	Nyctereutes procyonoides	PUM1	XM_055332904.1	5537	XP_055188879.1	1186
129514267	Nyctereutes procyonoides	PUM1	XM_055332901.1	5543	XP_055188876.1	1188
129514267	Nyctereutes procyonoides	PUM1	XM_055332905.1	5465	XP_055188880.1	1162
129514267	Nyctereutes procyonoides	PUM1	XM_055332907.1	5303	XP_055188882.1	1108
129514267	Nyctereutes procyonoides	PUM1	XM_055332903.1	5540	XP_055188878.1	1187
129514267	Nyctereutes procyonoides	PUM1	XM_055332900.1	5546	XP_055188875.1	1189
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731415.1	5448	XP_064587485.1	1187
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731417.1	5445	XP_064587487.1	1186
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731412.1	5453	XP_064587482.1	1189
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731416.1	5444	XP_064587486.1	1186
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731414.1	5450	XP_064587484.1	1188
135457074	Zonotrichia leucophrys gambelii	PUM1	XM_064731413.1	5449	XP_064587483.1	1188
136962021	Osmerus mordax	pum1	XM_067255598.1	3883	XP_067111699.1	1183
136962021	Osmerus mordax	pum1	XM_067255605.1	3850	XP_067111706.1	1172
136962021	Osmerus mordax	pum1	XM_067255601.1	3877	XP_067111702.1	1181
136962021	Osmerus mordax	pum1	XM_067255606.1	3844	XP_067111707.1	1170
136962021	Osmerus mordax	pum1	XM_067255602.1	3871	XP_067111703.1	1179
136962021	Osmerus mordax	pum1	XM_067255603.1	3865	XP_067111704.1	1177
136962021	Osmerus mordax	pum1	XM_067255604.1	3853	XP_067111705.1	1173
136962021	Osmerus mordax	pum1	XM_067255607.1	3814	XP_067111708.1	1160
136962021	Osmerus mordax	pum1	XM_067255600.1	3880	XP_067111701.1	1182
136962021	Osmerus mordax	pum1	XM_067255609.1	3829	XP_067111710.1	1165
136962021	Osmerus mordax	pum1	XM_067255608.1	3823	XP_067111709.1	1163
136962021	Osmerus mordax	pum1	XM_067255599.1	3891	XP_067111700.1	1183
137126043	Channa argus	pum1	XM_067502465.1	5166	XP_067358566.1	1160
137126043	Channa argus	pum1	XM_067502456.1	5195	XP_067358557.1	1176
137126043	Channa argus	pum1	XM_067502448.1	5197	XP_067358549.1	1177
137199064	Thunnus thynnus	pum1	XM_067613185.1	5387	XP_067469286.1	1163
137199064	Thunnus thynnus	pum1	XM_067613183.1	5567	XP_067469284.1	1192
137199064	Thunnus thynnus	pum1	XM_067613184.1	5564	XP_067469285.1	1191
137342708	Heptranchias perlo	pum1	XM_068006833.1	6145	XP_067862934.1	1231
137342708	Heptranchias perlo	pum1	XM_068006834.1	6213	XP_067862935.1	1231
137342708	Heptranchias perlo	pum1	XM_068006835.1	5920	XP_067862936.1	1231
137342708	Heptranchias perlo	pum1	XM_068006842.1	5831	XP_067862943.1	1226
137342708	Heptranchias perlo	pum1	XM_068006838.1	5840	XP_067862939.1	1229
137342708	Heptranchias perlo	pum1	XM_068006837.1	5843	XP_067862938.1	1230
137342708	Heptranchias perlo	pum1	XM_068006840.1	5834	XP_067862941.1	1227
137342708	Heptranchias perlo	pum1	XM_068006836.1	5843	XP_067862937.1	1230
137342708	Heptranchias perlo	pum1	XM_068006839.1	5837	XP_067862940.1	1228
137342708	Heptranchias perlo	pum1	XM_068006832.1	5846	XP_067862933.1	1231
101548815	Sorex araneus	PUM1	XM_055138323.1	5397	XP_054994298.1	1205
101548815	Sorex araneus	PUM1	XM_055138326.1	5391	XP_054994301.1	1203
101548815	Sorex araneus	PUM1	XM_055138324.1	5394	XP_054994299.1	1204
101548815	Sorex araneus	PUM1	XM_055138330.1	5361	XP_054994305.1	1193
101548815	Sorex araneus	PUM1	XM_055138331.1	5355	XP_054994306.1	1191
101548815	Sorex araneus	PUM1	XM_055138327.1	5385	XP_054994302.1	1201
101548815	Sorex araneus	PUM1	XM_004603538.2	5349	XP_004603595.1	1189
101548815	Sorex araneus	PUM1	XM_055138329.1	5382	XP_054994304.1	1200
101548815	Sorex araneus	PUM1	XM_004603539.2	5346	XP_004603596.1	1188
101548815	Sorex araneus	PUM1	XM_004603540.2	5340	XP_004603597.1	1186
101548815	Sorex araneus	PUM1	XM_055138325.1	5394	XP_054994300.1	1204
101548815	Sorex araneus	PUM1	XM_055138332.1	5109	XP_054994307.1	1109
101548815	Sorex araneus	PUM1	XM_055138333.1	5058	XP_054994308.1	1092
102521453	Camelus ferus	PUM1	XM_032495723.1	5458	XP_032351614.1	1193
102521453	Camelus ferus	PUM1	XM_032495734.1	5150	XP_032351625.1	1092
102521453	Camelus ferus	PUM1	XM_032495724.1	5450	XP_032351615.1	1192
102521453	Camelus ferus	PUM1	XM_006176168.3	5432	XP_006176230.1	1186
102521453	Camelus ferus	PUM1	XM_032495727.1	5438	XP_032351618.1	1188
102521453	Camelus ferus	PUM1	XM_032495726.1	5441	XP_032351617.1	1189
102521453	Camelus ferus	PUM1	XM_032495728.1	5372	XP_032351619.1	1166
102521453	Camelus ferus	PUM1	XM_032495733.1	5210	XP_032351624.1	1112
102521453	Camelus ferus	PUM1	XM_032495732.1	5216	XP_032351623.1	1114
102521453	Camelus ferus	PUM1	XM_032495730.1	5318	XP_032351621.1	1148
102521453	Camelus ferus	PUM1	XM_032495725.1	5447	XP_032351616.1	1191
102521453	Camelus ferus	PUM1	XM_032495722.1	5453	XP_032351613.1	1193
102521453	Camelus ferus	PUM1	XM_032495738.1	5253	XP_032351629.1	1162
102521453	Camelus ferus	PUM1	XM_032495731.1	5018	XP_032351622.1	1091
102521453	Camelus ferus	PUM1	XM_032495737.1	4783	XP_032351628.1	977
102521453	Camelus ferus	PUM1	XM_032495736.1	5068	XP_032351627.1	1072
102521453	Camelus ferus	PUM1	XM_032495735.1	5071	XP_032351626.1	1073
103135199	Poecilia formosa	pum1	XM_016669227.1	7384	XP_016524713.1	1794
107540422	Miniopterus natalensis	PUM1	XM_016217276.1	5092	XP_016072762.1	1092
107540422	Miniopterus natalensis	PUM1	XM_016217250.1	5374	XP_016072736.1	1186
107540422	Miniopterus natalensis	PUM1	XM_016217243.1	5380	XP_016072729.1	1188
107540422	Miniopterus natalensis	PUM1	XM_016217237.1	5383	XP_016072723.1	1189
107540422	Miniopterus natalensis	PUM1	XM_016217229.1	5389	XP_016072715.1	1191
107540422	Miniopterus natalensis	PUM1	XM_016217221.1	5395	XP_016072707.1	1193
107540422	Miniopterus natalensis	PUM1	XM_016217284.1	3773	XP_016072770.1	978
107540422	Miniopterus natalensis	PUM1	XM_016217255.1	4211	XP_016072741.1	1124
107540422	Miniopterus natalensis	PUM1	XM_016217188.1	4496	XP_016072674.1	1219
107540422	Miniopterus natalensis	PUM1	XM_016217214.1	4484	XP_016072700.1	1215
107540422	Miniopterus natalensis	PUM1	XM_016217205.1	4487	XP_016072691.1	1216
107540422	Miniopterus natalensis	PUM1	XM_016217197.1	4493	XP_016072683.1	1218
107540422	Miniopterus natalensis	PUM1	XM_016217182.1	4499	XP_016072668.1	1220
107540422	Miniopterus natalensis	PUM1	XM_016217262.1	4101	XP_016072748.1	1100
107540422	Miniopterus natalensis	PUM1	XM_016217269.1	4046	XP_016072755.1	1096
110130648	Odocoileus virginianus	PUM1	XM_070459070.1	4688	XP_070315171.1	944
110130648	Odocoileus virginianus	PUM1	XM_070459069.1	4709	XP_070315170.1	951
110130648	Odocoileus virginianus	PUM1	XM_020882798.2	5132	XP_020738457.1	1092
110130648	Odocoileus virginianus	PUM1	XM_020882797.2	5147	XP_020738456.1	1097
110130648	Odocoileus virginianus	PUM1	XM_020882789.2	5432	XP_020738448.1	1192
110130648	Odocoileus virginianus	PUM1	XM_020882793.2	5414	XP_020738452.1	1186
110130648	Odocoileus virginianus	PUM1	XM_020882792.2	5420	XP_020738451.1	1188
110130648	Odocoileus virginianus	PUM1	XM_020882791.2	5423	XP_020738450.1	1189
110130648	Odocoileus virginianus	PUM1	XM_020882794.2	5354	XP_020738453.1	1166
110130648	Odocoileus virginianus	PUM1	XM_070459067.1	5192	XP_070315168.1	1112
110130648	Odocoileus virginianus	PUM1	XM_070459066.1	5198	XP_070315167.1	1114
110130648	Odocoileus virginianus	PUM1	XM_020882790.2	5429	XP_020738449.1	1191
110130648	Odocoileus virginianus	PUM1	XM_020882788.2	5435	XP_020738447.1	1193
110130648	Odocoileus virginianus	PUM1	XM_070459068.1	4754	XP_070315169.1	977
110130648	Odocoileus virginianus	PUM1	XM_020882799.2	5042	XP_020738458.1	1073
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766621.1	5143	XP_024622389.1	1092
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766622.1	5140	XP_024622390.1	1091
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766620.1	5158	XP_024622388.1	1097
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766610.1	5443	XP_024622378.1	1192
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766614.1	5425	XP_024622382.1	1186
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766613.1	5431	XP_024622381.1	1188
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766612.1	5434	XP_024622380.1	1189
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766615.1	5365	XP_024622383.1	1166
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766619.1	5203	XP_024622387.1	1112
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766617.1	5209	XP_024622385.1	1114
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766611.1	5440	XP_024622379.1	1191
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766616.1	5320	XP_024622384.1	1151
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766609.1	5446	XP_024622377.1	1193
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766625.1	5252	XP_024622393.1	1162
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766624.1	4789	XP_024622392.1	977
112414257	Neophocaena asiaeorientalis asiaeorientalis	PUM1	XM_024766623.1	5077	XP_024622391.1	1073
112981186	Dromaius novaehollandiae	PUM1	XM_064524935.1	5354	XP_064381005.1	1192
112981186	Dromaius novaehollandiae	PUM1	XM_064524940.1	5348	XP_064381010.1	1190
112981186	Dromaius novaehollandiae	PUM1	XM_064524934.1	5356	XP_064381004.1	1193
112981186	Dromaius novaehollandiae	PUM1	XM_064524936.1	5350	XP_064381006.1	1191
112981186	Dromaius novaehollandiae	PUM1	XM_064524937.1	5344	XP_064381007.1	1189
112981186	Dromaius novaehollandiae	PUM1	XM_064524938.1	5341	XP_064381008.1	1188
112981186	Dromaius novaehollandiae	PUM1	XM_064524939.1	5335	XP_064381009.1	1186
115128613	Oncorhynchus nerka	pum1	XM_029658589.2	5799	XP_029514449.1	1156
115128613	Oncorhynchus nerka	pum1	XM_029658587.2	5817	XP_029514447.1	1162
115128613	Oncorhynchus nerka	pum1	XM_029658588.2	5802	XP_029514448.1	1157
115128613	Oncorhynchus nerka	pum1	XM_029658586.2	5820	XP_029514446.1	1163
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038355.1	5366	XP_029894215.1	1190
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038346.1	5372	XP_029894206.1	1192
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038350.1	5354	XP_029894210.1	1186
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038349.1	5360	XP_029894209.1	1188
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038348.1	5363	XP_029894208.1	1189
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_041129386.1	5372	XP_040985320.1	1192
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038347.1	5369	XP_029894207.1	1191
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038345.1	5375	XP_029894205.1	1193
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038351.1	4998	XP_029894211.1	1073
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_041129387.1	4933	XP_040985321.1	1072
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_041129388.1	4819	XP_040985322.1	1005
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_041129389.1	4892	XP_040985323.1	1005
115351548	Aquila chrysaetos chrysaetos	PUM1	XM_030038352.1	3373	XP_029894212.1	1065
115368432	Myripristis murdjan	pum1	XM_030064562.1	5277	XP_029920422.1	1163
115368432	Myripristis murdjan	pum1	XM_030064563.1	5274	XP_029920423.1	1162
116312026	Oreochromis aureus	pum1	XM_031729302.2	5446	XP_031585162.1	1170
116312026	Oreochromis aureus	pum1	XM_031729301.2	5446	XP_031585161.1	1171
116312026	Oreochromis aureus	pum1	XM_031729304.2	5416	XP_031585164.1	1162
116312026	Oreochromis aureus	pum1	XM_031729303.2	5418	XP_031585163.1	1163
116895818	Rattus rattus	Pum1	XM_032896975.1	5207	XP_032752866.1	1097
116895818	Rattus rattus	Pum1	XM_032896951.1	5492	XP_032752842.1	1192
116895818	Rattus rattus	Pum1	XM_032896988.1	4747	XP_032752879.1	944
116895818	Rattus rattus	Pum1	XM_032896983.1	4753	XP_032752874.1	946
116895818	Rattus rattus	Pum1	XM_032896969.1	5251	XP_032752860.1	1112
116895818	Rattus rattus	Pum1	XM_032896963.1	5257	XP_032752854.1	1114
116895818	Rattus rattus	Pum1	XM_032896954.1	5488	XP_032752845.1	1191
116895818	Rattus rattus	Pum1	XM_032896981.1	5184	XP_032752872.1	1090
116895818	Rattus rattus	Pum1	XM_032896979.1	5190	XP_032752870.1	1092
116895818	Rattus rattus	Pum1	XM_032896960.1	5472	XP_032752851.1	1186
116895818	Rattus rattus	Pum1	XM_032896971.1	5238	XP_032752862.1	1108
116895818	Rattus rattus	Pum1	XM_032896955.1	5481	XP_032752846.1	1189
116895818	Rattus rattus	Pum1	XM_032896950.1	5493	XP_032752841.1	1193
116895818	Rattus rattus	Pum1	XM_032896957.1	5477	XP_032752848.1	1188
120485198	Pimephales promelas	pum1	XM_039680806.1	4833	XP_039536740.1	1150
120485198	Pimephales promelas	pum1	XM_039680805.1	4836	XP_039536739.1	1151
120485198	Pimephales promelas	pum1	XM_039680804.1	4851	XP_039536738.1	1156
123240413	Gracilinanus agilis	PUM1	XM_044667964.1	5176	XP_044523899.1	1187
123240413	Gracilinanus agilis	PUM1	XM_044667963.1	5182	XP_044523898.1	1189
124466999	Hypomesus transpacificus	pum1	XM_047019041.1	5020	XP_046874997.1	1160
124978336	Sciurus carolinensis	Pum1	XM_047542591.1	5385	XP_047398547.1	1189
124978336	Sciurus carolinensis	Pum1	XM_047542594.1	5379	XP_047398550.1	1187
