NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
104164565	Cariama cristata	SDC3	XM_009703924.1	1199	XP_009702226.1	382
106859982	Sturnus vulgaris	SDC3	XM_014887585.1	1336	XP_014743071.1	432
107214248	Parus major	SDC3	XM_015649455.2	4619	XP_015504941.2	678
110323105	Mus pahari	Sdc3	XM_021200193.2	5013	XP_021055852.1	442
111175483	Delphinapterus leucas	SDC3	XR_002644725.1	4694		
111175483	Delphinapterus leucas	SDC3	XM_022575022.1	5205	XP_022430730.1	442
111175483	Delphinapterus leucas	SDC3	XM_022575023.1	5103	XP_022430731.1	408
114216938	Eumetopias jubatus	SDC3	XM_028113589.1	1185	XP_027969390.1	346
115519694	Lynx canadensis	SDC3	XM_032594072.1	5698	XP_032449963.1	582
115912711	Camarhynchus parvulus	SDC3	XM_030964371.1	8222	XP_030820231.1	547
117308032	Tursiops truncatus	SDC3	XM_033839218.1	5290	XP_033695109.1	442
118577692	Onychomys torridus	Sdc3	XM_036178231.1	4831	XP_036034124.1	442
118577692	Onychomys torridus	Sdc3	XM_036178232.1	4735	XP_036034125.1	410
119052295	Artibeus jamaicensis	SDC3	XM_037149436.2	5102	XP_037005331.2	442
121058855	Cygnus olor	SDC3	XM_040534953.1	6320	XP_040390887.1	420
121058855	Cygnus olor	SDC3	XM_040534954.1	6224	XP_040390888.1	388
121058855	Cygnus olor	SDC3	XM_040534951.1	6329	XP_040390885.1	423
129647356	Bubalus kerabau	SDC3	XM_055574488.1	5632	XP_055430463.1	580
131412358	Diceros bicornis minor	SDC3	XM_058551943.1	5780	XP_058407926.1	680
132483712	Mesoplodon densirostris	SDC3	XM_060089327.1	5166	XP_059945310.1	346
134150355	Rhea pennata	SDC3	XM_062594197.1	3118	XP_062450181.1	409
136371206	Sylvia atricapilla	SDC3	XM_066335121.1	2650	XP_066191218.1	433
137673212	Nyctibius grandis	SDC3	XM_068417869.1	7423	XP_068273970.1	413
396343	Gallus gallus	SDC3	NM_205383.2	5773	NP_990714.2	405
396343	Gallus gallus	SDC3	XM_040651633.2	5834	XP_040507567.1	391
396343	Gallus gallus	SDC3	XM_046931865.1	5838	XP_046787821.1	391
101812859	Ficedula albicollis	SDC3	XM_016303652.1	1998	XP_016159138.1	457
103169156	Ornithorhynchus anatinus	SDC3	XM_029080196.2	3139	XP_028936029.1	428
103268681	Carlito syrichta	SDC3	XM_008066273.1	3018	XP_008064464.1	341
103268681	Carlito syrichta	SDC3	XM_021716687.1	3305	XP_021572362.1	389
103732566	Nannospalax galili	Sdc3	XM_029562543.1	4701	XP_029418403.1	399
104048333	Phalacrocorax carbo	SDC3	XM_064471565.1	7610	XP_064327635.1	422
104080155	Fulmarus glacialis	SDC3	XM_009582451.1	1241	XP_009580746.1	387
104407664	Nestor notabilis	SDC3	XM_010016999.1	1260	XP_010015301.1	393
106893677	Calidris pugnax	SDC3	XM_014951845.1	7551	XP_014807331.1	433
111938948	Cyanistes caeruleus	SDC3	XM_023940919.1	1455	XP_023796687.1	337
112659862	Canis lupus dingo	SDC3	XM_025447029.3	6021	XP_025302814.3	703
114020900	Chelonia mydas	SDC3	XM_037881933.2	8216	XP_037737861.1	402
114020900	Chelonia mydas	SDC3	XM_043532280.1	7925	XP_043388215.1	389
114020900	Chelonia mydas	SDC3	XM_043532278.1	7976	XP_043388213.1	438
116673	Rattus norvegicus	Sdc3	NM_053893.3	4841	NP_446345.3	442
117663471	Pantherophis guttatus	SDC3	XM_060691533.1	10160	XP_060547516.1	408
120599617	Pteropus medius	SDC3	XM_039858702.1	5275	XP_039714636.1	438
120599617	Pteropus medius	SDC3	XM_039858701.1	5263	XP_039714635.1	436
121152152	Ochotona curzoniae	SDC3	XM_040974036.1	4882	XP_040829970.1	456
125171776	Prionailurus viverrinus	SDC3	XM_047868895.1	5380	XP_047724851.1	442
125400306	Myodes glareolus	Sdc3	XM_048434210.1	4746	XP_048290167.1	348
127211510	Acomys russatus	Sdc3	XM_051171413.1	1606	XP_051027370.1	442
127393100	Apus apus	SDC3	XM_051637861.1	1680	XP_051493821.1	421
128977591	Indicator indicator	SDC3	XM_054395179.1	2125	XP_054251154.1	681
130146922	Falco biarmicus	SDC3	XM_056333556.1	3137	XP_056189531.1	415
130474725	Euleptes europaea	SDC3	XM_056846422.1	1228	XP_056702400.1	401
131809334	Mustela lutreola	SDC3	XM_059136296.1	5358	XP_058992279.1	442
137546545	Hyperolius riggenbachi	SDC3	XM_068269146.1	3898	XP_068125247.1	392
704374	Macaca mulatta	SDC3	XM_015133580.2	5237	XP_014989066.2	442
704374	Macaca mulatta	SDC3	XM_028836979.1	2618	XP_028692812.1	440
704374	Macaca mulatta	SDC3	XM_028836981.1	2114	XP_028692814.1	424
704374	Macaca mulatta	SDC3	XM_028836990.1	1970	XP_028692823.1	417
704374	Macaca mulatta	SDC3	XM_028836972.1	5546	XP_028692805.1	463
704374	Macaca mulatta	SDC3	XM_028836997.1	5344	XP_028692830.1	400
100032814	Monodelphis domestica	SDC3	XM_007492996.3	7140	XP_007493058.2	438
100032814	Monodelphis domestica	SDC3	XM_007492995.3	7172	XP_007493057.2	459
101606890	Jaculus jaculus	Sdc3	XM_045149129.1	4942	XP_045005064.1	441
103622070	Corvus brachyrhynchos	SDC3	XM_017743732.1	1320	XP_017599221.1	392
104697719	Corvus cornix cornix	SDC3	XM_039564699.1	4207	XP_039420633.1	415
105997621	Dipodomys ordii	Sdc3	XM_013032101.1	2833	XP_012887555.1	658
107324019	Coturnix japonica	SDC3	XM_015883678.2	5201	XP_015739164.1	409
108518586	Rhinopithecus bieti	SDC3	XM_017857068.1	4991	XP_017712557.1	346
108518586	Rhinopithecus bieti	SDC3	XM_017857066.1	5173	XP_017712555.1	346
109572676	Bos indicus	SDC3	XM_070798532.1	5698	XP_070654633.1	602
113184852	Urocitellus parryii	Sdc3	XM_026391744.1	4887	XP_026247529.1	442
113437680	Pseudonaja textilis	SDC3	XM_026702808.1	2778	XP_026558593.1	391
113972675	Neopelma chrysocephalum	SDC3	XM_027694002.1	4413	XP_027549803.1	424
113972675	Neopelma chrysocephalum	SDC3	XM_027694003.1	4401	XP_027549804.1	341
117007653	Catharus ustulatus	SDC3	XR_004420184.2	2108		
117007653	Catharus ustulatus	SDC3	XM_033080961.2	2150	XP_032936852.1	430
118019619	Mirounga leonina	SDC3	XM_035019002.1	2453	XP_034874893.1	424
118522932	Halichoerus grypus	SDC3	XM_036072287.1	5222	XP_035928180.1	406
118522932	Halichoerus grypus	SDC3	XM_036072290.1	5201	XP_035928183.1	399
118522932	Halichoerus grypus	SDC3	XM_036072286.1	5246	XP_035928179.1	415
118522932	Halichoerus grypus	SDC3	XM_036072288.1	5207	XP_035928181.1	401
118522932	Halichoerus grypus	SDC3	XM_036072289.1	5201	XP_035928182.1	399
119817445	Arvicola amphibius	Sdc3	XM_038334676.1	4616	XP_038190604.1	410
119817445	Arvicola amphibius	Sdc3	XM_038334675.1	4712	XP_038190603.1	442
121448150	Microtus oregoni	Sdc3	XM_041651929.1	5007	XP_041507863.1	442
123860408	Mirounga angustirostris	SDC3	XM_045899129.3	5707	XP_045755085.2	575
125337337	Corvus hawaiiensis	SDC3	XR_007208022.1	4483		
125337337	Corvus hawaiiensis	SDC3	XM_048326936.1	4525	XP_048182893.1	426
125355654	Perognathus longimembris pacificus	Sdc3	XM_048352100.1	2370	XP_048208057.1	443
125703904	Lagopus muta	SDC3	XM_048968993.1	5286	XP_048824950.1	404
127555582	Antechinus flavipes	SDC3	XM_051987995.1	6889	XP_051843955.1	469
129069248	Pteronotus mesoamericanus	SDC3	XM_054571871.1	5215	XP_054427846.1	442
138390552	Eulemur rufifrons	SDC3	XM_069479685.1	5021	XP_069335786.1	351
139603035	Agelaius tricolor	SDC3	XR_011683550.1	7767		
139603035	Agelaius tricolor	SDC3	XR_011683549.1	7788		
139603035	Agelaius tricolor	SDC3	XR_011683543.1	7933		
139603035	Agelaius tricolor	SDC3	XR_011683552.1	7629		
139603035	Agelaius tricolor	SDC3	XR_011683546.1	7871		
139603035	Agelaius tricolor	SDC3	XR_011683548.1	7830		
139603035	Agelaius tricolor	SDC3	XR_011683551.1	7650		
139603035	Agelaius tricolor	SDC3	XR_011683544.1	7892		
139603035	Agelaius tricolor	SDC3	XR_011683547.1	7733		
139603035	Agelaius tricolor	SDC3	XR_011683545.1	7754		
139603035	Agelaius tricolor	SDC3	XM_071453430.1	7975	XP_071309531.1	433
618198	Bos taurus	SDC3	NM_001206531.2	2284	NP_001193460.1	442
100340506	Oryctolagus cuniculus	SDC3	XM_051858212.2	3487	XP_051714172.2	444
100732669	Cavia porcellus	Sdc3	XM_063235934.1	5159	XP_063092004.1	440
100732669	Cavia porcellus	Sdc3	XM_063235935.1	4987	XP_063092005.1	345
101054108	Saimiri boliviensis	SDC3	XM_039474147.1	5228	XP_039330081.1	442
102116567	Macaca fascicularis	SDC3	XM_065526194.1	5127	XP_065382266.1	432
102116567	Macaca fascicularis	SDC3	XM_005544178.4	5237	XP_005544235.3	442
102263951	Myotis brandtii	SDC3	XM_014546793.1	4848	XP_014402279.1	346
102749354	Leptonychotes weddellii	SDC3	XM_006752037.2	5223	XP_006752100.1	346
102758622	Myotis davidii	SDC3	XM_015572265.1	1975	XP_015427751.1	472
104140909	Struthio camelus	SDC3	XM_068917375.1	7622	XP_068773476.1	411
104140909	Struthio camelus	SDC3	XM_068917376.1	7420	XP_068773477.1	349
108302330	Cebus imitator	SDC3	XM_017525945.1	4965	XP_017381434.1	442
109293910	Gavialis gangeticus	SDC3	XM_019512061.1	1494	XP_019367606.1	386
112414329	Neophocaena asiaeorientalis asiaeorientalis	SDC3	XM_024766794.1	5671	XP_024622562.1	415
114094501	Marmota flaviventris	Sdc3	XM_071617561.1	5022	XP_071473662.1	442
116230145	Phasianus colchicus	SDC3	XM_031595104.1	1561	XP_031450964.1	405
116230145	Phasianus colchicus	SDC3	XM_031595105.1	1720	XP_031450965.1	391
118837610	Trichosurus vulpecula	SDC3	XM_036744584.1	7048	XP_036600479.1	435
119845560	Dermochelys coriacea	SDC3	XM_043506198.1	6985	XP_043362133.1	406
122899669	Neogale vison	SDC3	XM_044237629.1	5042	XP_044093564.1	347
122933070	Bufo gargarizans	SDC3	XM_044287818.1	4038	XP_044143753.1	392
123597501	Leopardus geoffroyi	SDC3	XM_045476416.1	3565	XP_045332372.1	442
126957552	Macaca thibetana thibetana	SDC3	XM_050795614.1	4969	XP_050651571.1	346
126957552	Macaca thibetana thibetana	SDC3	XM_050795595.1	5750	XP_050651552.1	463
126957552	Macaca thibetana thibetana	SDC3	XM_050795606.1	2950	XP_050651563.1	440
127024948	Gymnogyps californianus	SDC3	XM_050909696.1	1810	XP_050765653.1	416
128061359	Budorcas taxicolor	SDC3	XM_052653651.1	5197	XP_052509611.1	442
129538597	Moschus berezovskii	SDC3	XM_055398811.1	5709	XP_055254786.1	603
130838168	Hippopotamus amphibius kiboko	SDC3	XM_057710912.1	5240	XP_057566895.1	442
132362636	Balaenoptera ricei	SDC3	XM_059917497.1	5135	XP_059773480.1	346
138285233	Pleurodeles waltl	SDC3	XM_069224924.1	8480	XP_069081025.1	423
100070525	Equus caballus	SDC3	XM_023634750.2	5422	XP_023490518.2	442
100134998	Xenopus tropicalis	sdc3	XM_002938828.5	4791	XP_002938874.1	388
100389917	Callithrix jacchus	SDC3	XM_054259063.1	3533	XP_054115038.1	455
100389917	Callithrix jacchus	SDC3	XM_035308461.2	3268	XP_035164352.1	359
100389917	Callithrix jacchus	SDC3	XM_035308460.2	3232	XP_035164351.1	359
100389917	Callithrix jacchus	SDC3	XM_009000780.3	5160	XP_008999028.2	442
100389917	Callithrix jacchus	SDC3	XM_054259064.1	1795	XP_054115039.1	394
101392080	Ceratotherium simum simum	LOC101392080	XM_004425859.2	2010	XP_004425916.2	424
101996782	Microtus ochrogaster	Sdc3	XM_013348312.2	4808	XP_013203766.1	466
104062493	Cuculus canorus	SDC3	XM_054086276.1	5597	XP_053942251.1	409
104680924	Rhinopithecus roxellana	SDC3	XM_030913274.1	1723	XP_030769134.1	449
104680924	Rhinopithecus roxellana	SDC3	XM_030913275.1	5242	XP_030769135.1	442
104986348	Bison bison bison	SDC3	XM_010836881.1	5157	XP_010835183.1	404
105808654	Propithecus coquereli	SDC3	XM_012642369.1	2919	XP_012497823.1	418
107540411	Miniopterus natalensis	SDC3	XM_016217173.1	4116	XP_016072659.1	433
111547587	Piliocolobus tephrosceles	SDC3	XM_023219414.2	5042	XP_023075182.2	346
111547587	Piliocolobus tephrosceles	SDC3	XM_023219413.2	5171	XP_023075181.2	384
112634765	Theropithecus gelada	SDC3	XM_025402571.1	5063	XP_025258356.1	442
114603623	Podarcis muralis	SDC3	XM_028742799.1	4493	XP_028598632.1	420
115637703	Gopherus evgoodei	SDC3	XM_030539206.1	3973	XP_030395066.1	399
116529151	Sapajus apella	SDC3	XM_032246661.1	2036	XP_032102552.1	429
116529151	Sapajus apella	SDC3	XM_032246662.1	4818	XP_032102553.1	346
117051516	Lacerta agilis	SDC3	XM_033157996.1	1348	XP_033013887.1	418
120995268	Bufo bufo	SDC3	XM_040424366.1	3979	XP_040280300.1	392
122187767	Lagopus leucura	SDC3	XM_042885570.1	2001	XP_042741504.1	404
122187767	Lagopus leucura	SDC3	XM_042885569.1	2002	XP_042741503.1	408
122225843	Panthera leo	SDC3	XM_042948546.1	5304	XP_042804480.1	477
122480203	Prionailurus bengalensis	SDC3	XM_043574311.1	5126	XP_043430246.1	442
122746675	Dromiciops gliroides	SDC3	XM_043992481.1	7021	XP_043848416.1	474
131740969	Kogia breviceps	SDC3	XM_059037442.2	5144	XP_058893425.2	346
133256314	Bos javanicus	SDC3	XM_061431244.1	5699	XP_061287228.1	602
134407786	Elgaria multicarinata webbii	SDC3	XM_063139731.1	2132	XP_062995801.1	407
135190717	Pogoniulus pusillus	SDC3	XM_064172397.1	4945	XP_064028467.1	430
100303706	Meleagris gallopavo	SDC3	NM_001303195.1	1232	NP_001290124.1	403
100516859	Sus scrofa	SDC3	XM_021097601.1	5981	XP_020953260.1	716
102003086	Chinchilla lanigera	Sdc3	XM_013519686.1	4994	XP_013375140.1	431
102003086	Chinchilla lanigera	Sdc3	XM_005395002.2	4901	XP_005395059.1	400
102003086	Chinchilla lanigera	Sdc3	XM_005395001.2	4925	XP_005395058.1	408
103112973	Erinaceus europaeus	SDC3	XM_007522449.3	5307	XP_007522511.2	444
104254584	Gavia stellata	SDC3	XM_059830671.1	1367	XP_059686654.1	413
105594852	Cercocebus atys	SDC3	XM_012079784.1	5103	XP_011935174.1	440
105594852	Cercocebus atys	SDC3	XM_012079785.1	5957	XP_011935175.1	400
108504984	Lepidothrix coronata	SDC3	XM_017830554.1	7569	XP_017686043.1	517
112811874	Callorhinus ursinus	SDC3	XM_025856354.1	1916	XP_025712139.1	564
112931699	Vulpes vulpes	SDC3	XM_026014395.1	3404	XP_025870180.1	482
113488192	Athene cunicularia	SDC3	XM_026863236.1	6957	XP_026719037.1	440
115100818	Rhinatrema bivittatum	SDC3	XM_029619749.1	10124	XP_029475609.1	515
115100818	Rhinatrema bivittatum	SDC3	XM_029619748.1	10206	XP_029475608.1	543
115615471	Strigops habroptila	SDC3	XM_030503606.1	6958	XP_030359466.1	420
116472847	Hylobates moloch	SDC3	XM_032160002.2	5257	XP_032015893.1	442
116601049	Mustela erminea	SDC3	XM_032361634.1	5359	XP_032217525.1	442
116871308	Lontra canadensis	SDC3	XM_032863989.1	1746	XP_032719880.1	443
118627162	Molossus molossus	SDC3	XM_036257383.1	4931	XP_036113276.1	442
118675031	Myotis myotis	SDC3	XM_036347149.1	5002	XP_036203042.1	442
121497201	Vulpes lagopus	SDC3	XM_041766503.1	3453	XP_041622437.1	442
123025824	Varanus komodoensis	SDC3	XM_044434889.1	2925	XP_044290824.1	400
123025824	Varanus komodoensis	SDC3	XM_044434890.1	2487	XP_044290825.1	371
129343311	Eublepharis macularius	SDC3	XM_054999468.1	8280	XP_054855443.1	403
135285662	Passer domesticus	SDC3	XM_064398162.1	7753	XP_064254232.1	426
136053799	Cyrtonyx montezumae	SDC3	XM_065744737.1	2852	XP_065600809.1	404
136053799	Cyrtonyx montezumae	SDC3	XM_065744736.1	2843	XP_065600808.1	411
137762037	Eschrichtius robustus	SDC3	XM_068539339.1	5205	XP_068395440.1	442
138076367	Capricornis sumatraensis	SDC3	XM_068968507.1	5205	XP_068824608.1	442
140336841	Pyxicephalus adspersus	SDC3	XM_072420239.1	4303	XP_072276340.1	390
140336841	Pyxicephalus adspersus	SDC3	XM_072420231.1	4087	XP_072276332.1	398
100655753	Loxodonta africana	SDC3	XM_064281598.1	5223	XP_064137668.1	346
101792433	Anas platyrhynchos	SDC3	XM_038167345.2	2223	XP_038023273.2	425
101792433	Anas platyrhynchos	SDC3	XM_072027332.1	2128	XP_071883433.1	432
101792433	Anas platyrhynchos	SDC3	XM_072027333.1	2029	XP_071883434.1	399
102543581	Vicugna pacos	SDC3	XM_006220140.3	4995	XP_006220202.2	346
103072531	Lipotes vexillifer	SDC3	XM_007448793.1	1212	XP_007448855.1	403
103291859	Eptesicus fuscus	SDC3	XM_054720712.1	5010	XP_054576687.1	442
104293518	Charadrius vociferus	SDC3	XM_009893025.1	1268	XP_009891327.1	396
104349604	Leptosomus discolor	SDC3	XM_009955186.1	1367	XP_009953488.1	429
104510987	Eurypyga helias	SDC3	XM_010153419.1	1291	XP_010151721.1	386
104544668	Mesitornis unicolor	SDC3	XM_010189596.1	1238	XP_010187898.1	387
106045157	Anser cygnoides	SDC3	XM_066982384.1	2192	XP_066838485.1	421
106045157	Anser cygnoides	SDC3	XM_048073236.2	2133	XP_047929193.1	392
106045157	Anser cygnoides	SDC3	XM_048073235.2	2128	XP_047929192.1	427
106045157	Anser cygnoides	SDC3	XM_013195532.3	2161	XP_013050986.2	438
109255239	Panthera pardus	SDC3	XM_053898224.1	5724	XP_053754199.1	562
110548257	Meriones unguiculatus	Sdc3	XM_021636381.2	5093	XP_021492056.1	444
113958816	Corapipo altera	SDC3	XM_027667365.1	3770	XP_027523166.1	345
118257300	Cygnus atratus	SDC3	XM_050715258.1	1635	XP_050571215.1	434
118723141	Pipistrellus kuhlii	SDC3	XM_036445185.2	4979	XP_036301078.1	433
120230925	Hyaena hyaena	SDC3	XM_039230736.1	3342	XP_039086667.1	446
120389188	Mauremys reevesii	SDC3	XM_039511547.1	1925	XP_039367481.1	469
120389188	Mauremys reevesii	SDC3	XM_039511548.1	1620	XP_039367482.1	390
124109693	Marmota monax	Sdc3	XM_046468365.1	5319	XP_046324321.1	574
124239273	Equus quagga	SDC3	XM_046660872.1	5243	XP_046516828.1	443
131093103	Melospiza georgiana	SDC3	XM_058040151.1	8717	XP_057896134.1	427
134525217	Chroicocephalus ridibundus	SDC3	XM_063355851.1	4225	XP_063211921.1	418
135036934	Pseudophryne corroboree	SDC3	XM_063954495.1	4968	XP_063810565.1	395
135036934	Pseudophryne corroboree	SDC3	XM_063954496.1	4777	XP_063810566.1	389
136301302	Chamaea fasciata	SDC3	XM_066204227.1	7097	XP_066060324.1	428
137842976	Anas acuta	SDC3	XM_068657744.1	6627	XP_068513845.1	428
138730242	Phaenicophaeus curvirostris	SDC3	XM_069875257.1	4036	XP_069731358.1	410
138730242	Phaenicophaeus curvirostris	SDC3	XM_069875256.1	4064	XP_069731357.1	421
100560009	Anolis carolinensis	sdc3	XM_008121494.3	7395	XP_008119701.2	400
101121322	Ovis aries	SDC3	XM_042242717.2	5377	XP_042098651.1	442
101446714	Dasypus novemcinctus	SDC3	XM_058304023.2	5213	XP_058160006.1	442
102489823	Tupaia chinensis	SDC3	XM_027775567.1	3061	XP_027631368.1	433
103010334	Balaenoptera acutorostrata	SDC3	XM_057529457.1	5264	XP_057385440.1	442
103208435	Orycteropus afer afer	SDC3	XM_007954143.2	1215	XP_007952334.2	404
106556183	Thamnophis sirtalis	SDC3	XM_014075170.1	1825	XP_013930645.1	330
108401496	Manis javanica	SDC3	XM_037010476.1	5635	XP_036866371.1	590
108963165	Serinus canaria	SDC3	XM_050983147.1	8178	XP_050839104.1	434
110091097	Pogona vitticeps	SDC3	XM_020815080.1	2110	XP_020670739.1	402
114002898	Pipra filicauda	SDC3	XM_039388552.1	7234	XP_039244486.1	427
117026946	Rhinolophus ferrumequinum	SDC3	XM_033114235.1	5227	XP_032970126.1	442
117026946	Rhinolophus ferrumequinum	SDC3	XM_033114236.1	5115	XP_032970127.1	400
117868170	Trachemys scripta elegans	SDC3	XM_034753883.1	2536	XP_034609774.1	401
118912285	Manis pentadactyla	SDC3	XM_036885165.2	5841	XP_036741060.2	670
119236106	Talpa occidentalis	SDC3	XM_054691003.1	7039	XP_054546978.1	441
119236106	Talpa occidentalis	SDC3	XM_054691004.1	6994	XP_054546979.1	400
119618137	Chlorocebus sabaeus	SDC3	XM_037990818.1	5219	XP_037846746.1	442
119711097	Motacilla alba alba	SDC3	XM_038160862.1	1458	XP_038016790.1	420
125098119	Lutra lutra	SDC3	XM_047726569.1	5404	XP_047582525.1	442
129195940	Grus americana	SDC3	XM_054802657.1	7474	XP_054658632.1	417
129679655	Psammomys obesus	Sdc3	XM_055610983.1	4826	XP_055466958.1	401
131567963	Ammospiza caudacuta	SDC3	XM_058819792.1	1369	XP_058675775.1	426
132083756	Ammospiza nelsoni	SDC3	XM_059488626.1	8122	XP_059344609.1	426
132231409	Myotis daubentonii	SDC3	XM_059690469.1	5203	XP_059546452.1	441
132515022	Lagenorhynchus albirostris	SDC3	XM_060140798.1	5147	XP_059996781.1	341
132515022	Lagenorhynchus albirostris	SDC3	XM_060140797.1	5200	XP_059996780.1	341
135997783	Caloenas nicobarica	SDC3	XR_010607478.1	6489		
135997783	Caloenas nicobarica	SDC3	XR_010607477.1	4757		
135997783	Caloenas nicobarica	SDC3	XR_010607479.1	4443		
135997783	Caloenas nicobarica	SDC3	XM_065650652.1	6665	XP_065506724.1	411
100228583	Taeniopygia guttata	SDC3	XR_003963656.3	7322		
100228583	Taeniopygia guttata	SDC3	XR_005982452.1	7322		
100228583	Taeniopygia guttata	SDC3	XR_005982451.1	7302		
100228583	Taeniopygia guttata	SDC3	XM_030290239.3	7363	XP_030146099.3	428
101629452	Condylura cristata	SDC3	XM_004679410.2	4824	XP_004679467.1	403
101826249	Mesocricetus auratus	Sdc3	XM_040756493.1	4904	XP_040612427.1	442
102372966	Alligator sinensis	SDC3	XM_025201937.1	11748	XP_025057722.1	427
102446162	Pelodiscus sinensis	SDC3	XM_006134555.3	4104	XP_006134617.1	394
102521203	Camelus ferus	SDC3	XM_032495721.1	5132	XP_032351612.1	442
103906409	Aptenodytes forsteri	SDC3	XM_009288311.2	1698	XP_009286586.1	408
106489426	Apteryx mantelli	SDC3	XM_067311428.1	2112	XP_067167529.1	409
109392070	Hipposideros armiger	SDC3	XM_019660176.1	4208	XP_019515721.1	346
116454947	Corvus moneduloides	SDC3	XR_004244250.1	4514		
116454947	Corvus moneduloides	SDC3	XR_004244249.1	4577		
116454947	Corvus moneduloides	SDC3	XR_004244264.1	4409		
116454947	Corvus moneduloides	SDC3	XR_004244265.1	4409		
116454947	Corvus moneduloides	SDC3	XR_004244262.1	4430		
116454947	Corvus moneduloides	SDC3	XR_004244263.1	4430		
116454947	Corvus moneduloides	SDC3	XR_004244266.1	4283		
116454947	Corvus moneduloides	SDC3	XR_004244260.1	4535		
116454947	Corvus moneduloides	SDC3	XR_004244257.1	4556		
116454947	Corvus moneduloides	SDC3	XR_004244259.1	4556		
116454947	Corvus moneduloides	SDC3	XR_004244256.1	4577		
116454947	Corvus moneduloides	SDC3	XR_004244261.1	4388		
116454947	Corvus moneduloides	SDC3	XR_004244258.1	4430		
116454947	Corvus moneduloides	SDC3	XR_004244255.1	4472		
116454947	Corvus moneduloides	SDC3	XR_004244254.1	4514		
116454947	Corvus moneduloides	SDC3	XR_004244252.1	4556		
116454947	Corvus moneduloides	SDC3	XR_004244253.1	4514		
116454947	Corvus moneduloides	SDC3	XR_004244251.1	4556		
116454947	Corvus moneduloides	SDC3	XM_032132140.1	4619	XP_031988031.1	423
116515178	Thamnophis elegans	SDC3	XM_032227081.1	2734	XP_032082972.1	405
116798153	Chiroxiphia lanceolata	SDC3	XM_032710331.1	3807	XP_032566222.1	427
