NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
116494175	Aythya fuligula	VAC14	XM_032195906.1	2947	XP_032051797.1	780
116982680	Amblyraja radiata	vac14	XM_033036030.1	6233	XP_032891921.1	770
116982680	Amblyraja radiata	vac14	XM_033036029.1	6239	XP_032891920.1	770
119705493	Motacilla alba alba	VAC14	XR_005258248.1	2870		
119705493	Motacilla alba alba	VAC14	XM_038147995.1	3049	XP_038003923.1	779
119705493	Motacilla alba alba	VAC14	XM_038147994.1	3442	XP_038003922.1	821
119841103	Dermochelys coriacea	VAC14	XR_006275199.1	3797		
119841103	Dermochelys coriacea	VAC14	XR_006275198.1	3815		
119841103	Dermochelys coriacea	VAC14	XR_006275200.1	3653		
119841103	Dermochelys coriacea	VAC14	XM_043495198.1	3572	XP_043351133.1	823
119841103	Dermochelys coriacea	VAC14	XM_038368166.2	3405	XP_038224094.1	779
119841103	Dermochelys coriacea	VAC14	XM_043495202.1	3251	XP_043351137.1	711
119841103	Dermochelys coriacea	VAC14	XM_043495200.1	3383	XP_043351135.1	755
119841103	Dermochelys coriacea	VAC14	XM_043495203.1	3040	XP_043351138.1	545
119841103	Dermochelys coriacea	VAC14	XM_043495201.1	3120	XP_043351136.1	732
123800544	Ursus americanus	VAC14	XM_045810292.1	3090	XP_045666248.1	783
123855286	Mirounga angustirostris	VAC14	XM_054511265.2	3121	XP_054367240.1	772
123855286	Mirounga angustirostris	VAC14	XM_045890775.2	3098	XP_045746731.1	783
123855286	Mirounga angustirostris	VAC14	XM_064581247.1	2532	XP_064437317.1	679
125358202	Perognathus longimembris pacificus	Vac14	XM_048355145.1	3102	XP_048211102.1	783
125358202	Perognathus longimembris pacificus	Vac14	XM_048355144.1	4504	XP_048211101.1	803
125983828	Syngnathus scovelli	vac14	XM_049745462.1	3677	XP_049601419.1	781
127477476	Manacus candei	VAC14	XM_051801827.1	3083	XP_051657787.1	779
127577361	Pristis pectinata	vac14	XM_052028507.1	5825	XP_051884467.1	777
130413887	Triplophysa dalaica	vac14	XM_056739421.1	3206	XP_056595399.1	783
134557532	Prinia subflava	VAC14	XM_063410634.1	3099	XP_063266704.1	779
137163295	Emydura macquarii macquarii	VAC14	XM_067563484.1	2378	XP_067419585.1	736
137163295	Emydura macquarii macquarii	VAC14	XM_067563483.1	3828	XP_067419584.1	779
137461080	Melanerpes formicivorus	VAC14	XM_068170992.1	1031	XP_068027093.1	315
102123392	Macaca fascicularis	VAC14	XM_005592488.3	3075	XP_005592545.3	782
102123392	Macaca fascicularis	VAC14	XM_005592493.4	2425	XP_005592550.3	678
102421079	Myotis lucifugus	VAC14	XM_006091207.3	2993	XP_006091269.1	783
104333456	Opisthocomus hoazin	VAC14	XM_009938957.1	1928	XP_009937259.1	641
105305833	Pteropus vampyrus	VAC14	XM_023523639.1	3071	XP_023379407.1	783
105305833	Pteropus vampyrus	VAC14	XM_011380650.2	2797	XP_011378952.1	783
105305833	Pteropus vampyrus	VAC14	XM_011380651.2	2197	XP_011378953.1	679
113583354	Electrophorus electricus	vac14	XM_027019655.2	4615	XP_026875456.2	779
115503458	Lynx canadensis	VAC14	XM_030299668.1	3072	XP_030155528.1	783
115503458	Lynx canadensis	VAC14	XM_030299669.1	2391	XP_030155529.1	679
115619892	Strigops habroptila	VAC14	XM_032919649.1	3292	XP_032775540.1	849
115660619	Gopherus evgoodei	VAC14	XR_004002856.1	3267		
115660619	Gopherus evgoodei	VAC14	XR_004002857.1	2138		
115660619	Gopherus evgoodei	VAC14	XM_030582196.1	3236	XP_030438056.1	780
115660619	Gopherus evgoodei	VAC14	XM_030582198.1	3191	XP_030438058.1	772
115660619	Gopherus evgoodei	VAC14	XM_030582199.1	3258	XP_030438059.1	546
120495586	Pimephales promelas	vac14	XM_039695221.1	3506	XP_039551155.1	782
120508068	Passer montanus	VAC14	XR_005628908.1	2850		
120508068	Passer montanus	VAC14	XR_005628907.1	2637		
120508068	Passer montanus	VAC14	XM_039721368.1	3075	XP_039577302.1	779
120980746	Bufo bufo	VAC14	XR_005774568.1	3175		
120980746	Bufo bufo	VAC14	XR_005774569.1	3066		
120980746	Bufo bufo	VAC14	XM_040410018.1	3250	XP_040265952.1	768
121503895	Cheilinus undulatus	vac14	XM_041778493.1	3259	XP_041634427.1	790
122421756	Cervus canadensis	VAC14	XM_043438070.1	3050	XP_043294005.1	783
122821587	Gambusia affinis	vac14	XM_044099647.1	3080	XP_043955582.1	790
124997433	Mugil cephalus	vac14	XM_047571117.1	3353	XP_047427073.1	791
127156638	Labeo rohita	vac14	XM_051099589.1	3427	XP_050955546.1	770
127156638	Labeo rohita	vac14	XM_051099588.1	3459	XP_050955545.1	781
127209590	Acomys russatus	Vac14	XM_051169289.1	2645	XP_051025246.1	783
131563479	Ammospiza caudacuta	VAC14	XM_058813548.1	3052	XP_058669531.1	778
131818632	Mustela lutreola	VAC14	XM_059153260.1	3100	XP_059009243.1	784
131983068	Centropristis striata	vac14	XM_059347648.1	3044	XP_059203631.1	790
133414753	Phycodurus eques	vac14	XM_061700350.1	4223	XP_061556334.1	782
133414753	Phycodurus eques	vac14	XM_061700351.1	4058	XP_061556335.1	727
137099478	Channa argus	vac14	XM_067476364.1	3158	XP_067332465.1	788
137215598	Pseudorca crassidens	VAC14	XM_067721030.1	2884	XP_067577131.1	654
137215598	Pseudorca crassidens	VAC14	XM_067721027.1	3256	XP_067577128.1	806
137215598	Pseudorca crassidens	VAC14	XM_067721028.1	3115	XP_067577129.1	783
137215598	Pseudorca crassidens	VAC14	XM_067721029.1	2817	XP_067577130.1	759
137333877	Heptranchias perlo	vac14	XM_067998261.1	7079	XP_067854362.1	736
137481272	Anomalospiza imberbis	VAC14	XM_068202880.1	3095	XP_068058981.1	779
137481272	Anomalospiza imberbis	VAC14	XM_068202879.1	3442	XP_068058980.1	787
100726301	Cavia porcellus	Vac14	XM_063247638.1	2950	XP_063103708.1	762
100726301	Cavia porcellus	Vac14	XM_063247636.1	3033	XP_063103706.1	790
100726301	Cavia porcellus	Vac14	XM_063247637.1	3011	XP_063103707.1	783
101002938	Papio anubis	VAC14	XR_002519307.2	3135		
101002938	Papio anubis	VAC14	XM_031658109.1	2955	XP_031513969.1	548
101002938	Papio anubis	VAC14	XM_021932155.2	2955	XP_021787847.1	678
101002938	Papio anubis	VAC14	XM_003917161.4	3106	XP_003917210.1	782
101002938	Papio anubis	VAC14	XM_021932154.2	2984	XP_021787846.1	680
101114132	Ovis aries	VAC14	XM_027977612.2	3073	XP_027833413.1	783
101516987	Ochotona princeps	VAC14	XM_004584011.4	2774	XP_004584068.2	783
101539199	Sorex araneus	VAC14	XM_004600540.2	2943	XP_004600597.1	782
103552412	Equus przewalskii	VAC14	XM_070612310.1	3150	XP_070468411.1	783
103552412	Equus przewalskii	VAC14	XM_070612311.1	3266	XP_070468412.1	549
103552412	Equus przewalskii	VAC14	XM_070612309.1	6809	XP_070468410.1	801
103588108	Galeopterus variegatus	VAC14	XM_008569718.1	2841	XP_008567940.1	783
104166497	Cariama cristata	VAC14	XM_009706449.1	1871	XP_009704751.1	623
113020574	Astatotilapia calliptera	vac14	XM_026164654.1	3155	XP_026020439.1	790
113935701	Zalophus californianus	VAC14	XM_027618051.2	3212	XP_027473852.1	817
113935701	Zalophus californianus	VAC14	XM_027618052.2	2653	XP_027473853.1	783
114440539	Parambassis ranga	vac14	XM_028413028.1	3237	XP_028268829.1	790
115279999	Suricata suricatta	VAC14	XM_029924552.1	3084	XP_029780412.1	783
115279999	Suricata suricatta	VAC14	XM_029924553.1	2407	XP_029780413.1	679
117831901	Notolabrus celidotus	vac14	XM_034710798.1	3331	XP_034566689.1	790
119501030	Sebastes umbrosus	vac14	XM_037791105.1	3299	XP_037647033.1	786
120917775	Rana temporaria	VAC14	XM_040329301.1	2892	XP_040185235.1	768
120917775	Rana temporaria	VAC14	XM_040329300.1	2897	XP_040185234.1	770
125088963	Lutra lutra	VAC14	XM_047710622.1	3099	XP_047566578.1	784
125246739	Megalobrama amblycephala	vac14	XM_048157727.1	3354	XP_048013684.1	783
125246739	Megalobrama amblycephala	vac14	XM_048157728.1	3351	XP_048013685.1	782
125246739	Megalobrama amblycephala	vac14	XM_048157729.1	3321	XP_048013686.1	772
125246739	Megalobrama amblycephala	vac14	XM_048157730.1	3318	XP_048013687.1	771
126064543	Elephas maximus indicus	VAC14	XR_007514570.1	2573		
126064543	Elephas maximus indicus	VAC14	XM_049863727.1	3115	XP_049719684.1	783
126064543	Elephas maximus indicus	VAC14	XM_049863728.1	2496	XP_049719685.1	701
126064543	Elephas maximus indicus	VAC14	XM_049863729.1	2402	XP_049719686.1	672
126637913	Myiozetetes cayanensis	VAC14	XM_050311466.1	3113	XP_050167423.1	779
128649210	Bombina bombina	VAC14	XM_053702343.1	2469	XP_053558318.1	778
131582622	Poecile atricapillus	VAC14	XM_058845987.1	3091	XP_058701970.1	779
135279755	Passer domesticus	VAC14	XM_064387232.1	3080	XP_064243302.1	779
136312787	Saccopteryx bilineata	VAC14	XM_066242654.1	2961	XP_066098751.1	783
136673264	Hoplias malabaricus	vac14	XM_066648624.1	3724	XP_066504721.1	780
139278704	Pristiophorus japonicus	vac14	XM_070897766.1	5854	XP_070753867.1	751
139278704	Pristiophorus japonicus	vac14	XM_070897765.1	5938	XP_070753866.1	779
100216224	Xenopus tropicalis	vac14	NM_001142192.1	4761	NP_001135664.1	782
100216224	Xenopus tropicalis	vac14	XM_031899922.1	2307	XP_031755782.1	590
100668656	Loxodonta africana	VAC14	XR_002787469.2	2485		
100668656	Loxodonta africana	VAC14	XM_010596806.3	3085	XP_010595108.1	783
100668656	Loxodonta africana	VAC14	XM_023556665.2	2322	XP_023412433.1	679
102563407	Alligator mississippiensis	VAC14	XM_019497296.2	3481	XP_019352841.2	797
102563407	Alligator mississippiensis	VAC14	XM_006262191.4	3428	XP_006262253.3	780
102894472	Pteropus alecto	VAC14	XM_006909837.3	3060	XP_006909899.1	783
105983152	Dipodomys ordii	Vac14	XM_013012959.1	3087	XP_012868413.1	783
107284174	Protobothrops mucrosquamatus	VAC14	XM_015812188.1	2367	XP_015667674.1	788
107319182	Coturnix japonica	VAC14	XM_015873853.1	2866	XP_015729339.1	780
107319182	Coturnix japonica	VAC14	XM_032447025.1	2453	XP_032302916.1	546
107378315	Nothobranchius furzeri	vac14	XM_015948452.3	2653	XP_015803938.1	789
109509717	Hippocampus comes	vac14	XM_019859574.1	2837	XP_019715133.1	783
111179539	Delphinapterus leucas	VAC14	XM_022583235.2	3091	XP_022438943.2	783
112646621	Canis lupus dingo	VAC14	XM_025426788.3	3051	XP_025282573.1	783
113190134	Urocitellus parryii	Vac14	XM_026399290.1	3063	XP_026255075.1	783
113190134	Urocitellus parryii	Vac14	XM_026399291.1	2979	XP_026255076.1	755
114657792	Erpetoichthys calabaricus	vac14	XM_028809690.2	4221	XP_028665523.2	777
115197460	Salmo trutta	vac14	XM_029759012.1	2854	XP_029614872.1	124
115197460	Salmo trutta	vac14	XM_029759013.1	2680	XP_029614873.1	124
116555616	Sapajus apella	VAC14	XM_032284420.1	3092	XP_032140311.1	782
117670478	Pantherophis guttatus	VAC14	XM_034425677.1	2678	XP_034281568.1	790
117670478	Pantherophis guttatus	VAC14	XM_034425678.1	2671	XP_034281569.1	788
118401029	Oncorhynchus keta	vac14	XM_035798175.2	3397	XP_035654068.1	764
118401029	Oncorhynchus keta	vac14	XM_035798174.2	3555	XP_035654067.1	783
121348899	Pyrgilauda ruficollis	VAC14	XM_041458889.1	3071	XP_041314823.1	779
121348899	Pyrgilauda ruficollis	VAC14	XM_041458890.1	2767	XP_041314824.1	646
125699306	Lagopus muta	VAC14	XM_048958726.1	3970	XP_048814683.1	780
127435808	Myxocyprinus asiaticus	vac14	XM_051689523.1	3468	XP_051545483.1	797
127435808	Myxocyprinus asiaticus	vac14	XM_051689524.1	3456	XP_051545484.1	793
127435808	Myxocyprinus asiaticus	vac14	XM_051689525.1	3435	XP_051545485.1	786
127435808	Myxocyprinus asiaticus	vac14	XM_051689526.1	3422	XP_051545486.1	782
127435808	Myxocyprinus asiaticus	vac14	XM_051689527.1	2765	XP_051545487.1	730
128419080	Podarcis raffonei	VAC14	XM_053399392.1	3087	XP_053255367.1	786
132318228	Gavia stellata	VAC14	XM_059824835.1	2771	XP_059680818.1	780
134356074	Mobula hypostoma	vac14	XM_063066634.1	6422	XP_062922704.1	776
137752703	Eschrichtius robustus	VAC14	XM_068527467.1	3082	XP_068383568.1	783
137752703	Eschrichtius robustus	VAC14	XM_068527468.1	3047	XP_068383569.1	744
139300046	Enoplosus armatus	vac14	XM_070923018.1	3155	XP_070779119.1	790
100024678	Monodelphis domestica	VAC14	XM_056824618.1	3103	XP_056680596.1	779
101570474	Octodon degus	Vac14	XM_004625798.2	3050	XP_004625855.1	783
102815054	Chrysochloris asiatica	VAC14	XM_006860315.1	2352	XP_006860377.1	783
102922959	Peromyscus maniculatus bairdii	Vac14	XM_006974162.3	3100	XP_006974224.2	783
102922959	Peromyscus maniculatus bairdii	Vac14	XM_042277696.1	3208	XP_042133630.1	829
102943074	Chelonia mydas	VAC14	XR_005222314.2	3858		
102943074	Chelonia mydas	VAC14	XR_005222311.2	3874		
102943074	Chelonia mydas	VAC14	XR_005222312.2	2659		
102943074	Chelonia mydas	VAC14	XR_005222315.2	3713		
102943074	Chelonia mydas	VAC14	XM_037878219.2	3550	XP_037734147.1	823
102943074	Chelonia mydas	VAC14	XM_037878220.2	3391	XP_037734148.1	779
102943074	Chelonia mydas	VAC14	XM_043525987.1	3240	XP_043381922.1	711
102943074	Chelonia mydas	VAC14	XM_037878221.2	3371	XP_037734149.1	755
102943074	Chelonia mydas	VAC14	XM_043525988.1	3227	XP_043381923.1	545
102943074	Chelonia mydas	VAC14	XM_037878222.2	3116	XP_037734150.1	732
105875424	Microcebus murinus	VAC14	XM_020282636.1	3597	XP_020138225.1	934
105875424	Microcebus murinus	VAC14	XM_020282637.1	2904	XP_020138226.1	845
105875424	Microcebus murinus	VAC14	XR_002222175.1	3210		
105875424	Microcebus murinus	VAC14	XR_002222176.1	2603		
105875424	Microcebus murinus	VAC14	XM_020282638.1	3142	XP_020138227.1	783
110404400	Numida meleagris	VAC14	XM_021408648.1	2898	XP_021264323.1	780
112975165	Apteryx rowi	VAC14	XM_026084897.1	2254	XP_025940682.1	546
114488169	Phyllostomus discolor	VAC14	XM_036012188.1	2990	XP_035868081.1	735
114488169	Phyllostomus discolor	VAC14	XM_036012189.1	2419	XP_035868082.1	662
114488169	Phyllostomus discolor	VAC14	XM_028501824.2	3030	XP_028357625.1	780
115109611	Oncorhynchus nerka	vac14	XM_029634722.2	3522	XP_029490582.1	783
116317693	Oreochromis aureus	vac14	XM_031736545.2	3293	XP_031592405.1	790
116517659	Thamnophis elegans	VAC14	XM_032230763.1	2558	XP_032086654.1	813
116517659	Thamnophis elegans	VAC14	XM_032230764.1	2537	XP_032086655.1	788
117034432	Rhinolophus ferrumequinum	VAC14	XM_033127315.1	3002	XP_032983206.1	783
117450660	Pseudochaenichthys georgianus	vac14	XM_034088551.1	3316	XP_033944442.1	788
118674094	Myotis myotis	VAC14	XM_036345344.1	3085	XP_036201237.1	785
118674094	Myotis myotis	VAC14	XM_036345342.1	3158	XP_036201235.1	791
118674094	Myotis myotis	VAC14	XM_036345343.1	2720	XP_036201236.1	789
118674094	Myotis myotis	VAC14	XM_036345346.1	2352	XP_036201239.1	783
127234754	Phodopus roborovskii	Vac14	XM_051201857.1	3070	XP_051057814.1	783
127234754	Phodopus roborovskii	Vac14	XM_051201858.1	2756	XP_051057815.1	737
128458419	Pleuronectes platessa	vac14	XM_053443243.1	3414	XP_053299218.1	790
129705223	Leucoraja erinaceus	vac14	XM_055648696.1	6094	XP_055504671.1	770
129705223	Leucoraja erinaceus	vac14	XM_055648698.1	2132	XP_055504673.1	625
129705223	Leucoraja erinaceus	vac14	XM_055648697.1	5987	XP_055504672.1	770
132078994	Ammospiza nelsoni	VAC14	XM_059481394.1	3068	XP_059337377.1	778
135255756	Anguilla rostrata	vac14	XM_064337322.1	4673	XP_064193392.1	778
136140562	Phocoena phocoena	VAC14	XM_065898714.1	3057	XP_065754786.1	783
136758912	Amia calva	vac14	XM_066713669.1	4014	XP_066569766.1	783
138160836	Petaurus breviceps papuanus	VAC14	XM_069087627.1	3239	XP_068943728.1	779
138623452	Brachyistius frenatus	vac14	XM_069702998.1	3415	XP_069559099.1	791
139925484	Centroberyx gerrardi	vac14	XM_071916876.1	3260	XP_071772977.1	789
100453757	Pongo abelii	VAC14	XM_002826618.6	3196	XP_002826664.1	782
100453757	Pongo abelii	VAC14	XM_054534095.2	7046	XP_054390070.1	790
101874194	Melopsittacus undulatus	VAC14	XM_031051816.2	3066	XP_030907676.1	778
103816672	Serinus canaria	VAC14	XM_009090682.4	3093	XP_009088930.1	778
104624465	Phaethon lepturus	VAC14	XM_010291834.1	1143	XP_010290136.1	380
107524415	Miniopterus natalensis	VAC14	XM_016196327.1	3012	XP_016051813.1	783
115907997	Camarhynchus parvulus	VAC14	XM_030956266.1	3093	XP_030812126.1	779
117766597	Hippoglossus hippoglossus	vac14	XM_034593801.1	3362	XP_034449692.1	790
121447578	Microtus oregoni	Vac14	XM_041650911.1	3282	XP_041506845.1	783
123625456	Lemur catta	VAC14	XM_045533995.1	3130	XP_045389951.1	783
123625456	Lemur catta	VAC14	XM_045533996.1	3038	XP_045389952.1	755
127357094	Dicentrarchus labrax	vac14	XM_051389283.1	3648	XP_051245243.1	790
128145808	Harpia harpyja	VAC14	XM_052796518.1	3110	XP_052652478.1	779
129212331	Grus americana	VAC14	XM_054840781.1	3112	XP_054696756.1	780
129363578	Poeciliopsis prolifica	vac14	XM_055035761.1	3087	XP_054891736.1	790
129866787	Salvelinus fontinalis	vac14	XM_055939674.1	3616	XP_055795649.1	783
130184549	Seriola aureovittata	vac14	XM_056400506.1	3387	XP_056256481.1	790
132332701	Haemorhous mexicanus	VAC14	XM_059857229.1	3102	XP_059713212.1	779
132332701	Haemorhous mexicanus	VAC14	XM_059857230.1	3153	XP_059713213.1	749
132782969	Anolis sagrei	VAC14	XM_067470896.1	2571	XP_067326997.1	790
134626326	Pelmatolapia mariae	vac14	XM_063472052.1	3296	XP_063328122.1	790
135524173	Oncorhynchus masou masou	vac14	XM_064951449.1	3503	XP_064807521.1	783
136561239	Molothrus aeneus	VAC14	XM_066557454.1	3078	XP_066413551.1	779
139343103	Chaetodon trifascialis	vac14	XM_070980511.1	3340	XP_070836612.1	788
139407624	Oncorhynchus clarkii lewisi	LOC139407624	XM_071151465.1	3380	XP_071007566.1	773
139407624	Oncorhynchus clarkii lewisi	LOC139407624	XM_071151474.1	3324	XP_071007575.1	773
139407624	Oncorhynchus clarkii lewisi	LOC139407624	XM_071151458.1	3721	XP_071007559.1	783
139655113	Centroberyx affinis	vac14	XM_071532416.1	3475	XP_071388517.1	789
140358364	Eucyclogobius newberryi	vac14	XM_072443163.1	2644	XP_072299264.1	785
533202	Bos taurus	VAC14	NM_001082444.1	3081	NP_001075913.1	783
103022437	Astyanax mexicanus	vac14	XM_049483965.1	3240	XP_049339922.1	782
103022437	Astyanax mexicanus	vac14	XM_022683905.2	3386	XP_022539626.1	782
103022437	Astyanax mexicanus	vac14	XM_022683907.2	3497	XP_022539628.1	780
103255003	Carlito syrichta	VAC14	XM_008052979.2	2930	XP_008051170.1	549
103255003	Carlito syrichta	VAC14	XM_021709933.1	3081	XP_021565608.1	783
104354673	Leptosomus discolor	VAC14	XM_009961656.1	1551	XP_009959958.1	516
104364052	Tyto alba	VAC14	XR_006165732.1	2920		
104364052	Tyto alba	VAC14	XM_042797497.1	3128	XP_042653431.1	780
104539909	Mesitornis unicolor	VAC14	XM_010183578.1	1056	XP_010181880.1	351
106984356	Acinonyx jubatus	VAC14	XM_027076175.2	3091	XP_026931976.1	783
106984356	Acinonyx jubatus	VAC14	XM_027076174.2	3097	XP_026931975.1	785
107572783	Sinocyclocheilus grahami	vac14	XM_016259225.1	3794	XP_016114711.1	794
107572783	Sinocyclocheilus grahami	vac14	XM_016259231.1	3761	XP_016114717.1	783
107572783	Sinocyclocheilus grahami	vac14	XM_016259236.1	3755	XP_016114722.1	781
107572783	Sinocyclocheilus grahami	vac14	XM_016259240.1	3722	XP_016114726.1	770
108294394	Cebus imitator	VAC14	XM_017516261.2	3087	XP_017371750.1	782
108294394	Cebus imitator	VAC14	XM_037734150.1	2927	XP_037590078.1	548
109270652	Panthera pardus	VAC14	XM_019455336.2	3091	XP_019310881.2	783
110337386	Mus pahari	Vac14	XM_021220264.2	3098	XP_021075923.1	782
110523647	Oncorhynchus mykiss	vac14	XM_036978252.1	3506	XP_036834147.1	773
110523647	Oncorhynchus mykiss	vac14	XM_036978250.1	3554	XP_036834145.1	773
110523647	Oncorhynchus mykiss	vac14	XM_036978246.1	3618	XP_036834141.1	865
113636058	Tachysurus fulvidraco	vac14	XM_027135950.2	3480	XP_026991751.1	781
115011674	Cottoperca gobio	vac14	XM_029436870.1	3569	XP_029292730.1	788
118023592	Mirounga leonina	VAC14	XM_035024814.1	2806	XP_034880705.1	783
118023592	Mirounga leonina	VAC14	XM_035024815.1	2651	XP_034880706.1	772
118246579	Cygnus atratus	VAC14	XM_035543763.2	3029	XP_035399656.2	780
118322697	Morone saxatilis	vac14	XM_035654441.1	3626	XP_035510334.1	790
118806710	Colossoma macropomum	vac14	XM_036568227.1	3184	XP_036424120.1	782
118843994	Trichosurus vulpecula	VAC14	XM_036751805.1	3192	XP_036607700.1	779
119421703	Nematolebias whitei	vac14	XM_037689057.1	2543	XP_037544985.1	789
121723786	Alosa sapidissima	vac14	XM_042109892.1	4825	XP_041965826.1	780
128103671	Peromyscus californicus insignis	Vac14	XM_052728234.1	3070	XP_052584194.1	783
128103671	Peromyscus californicus insignis	Vac14	XM_052728235.1	2782	XP_052584195.1	737
133052651	Dama dama	VAC14	XM_061137561.1	3041	XP_060993544.1	783
136660459	Tiliqua scincoides	VAC14	XM_066637646.1	3011	XP_066493743.1	779
136660459	Tiliqua scincoides	VAC14	XM_066637647.1	2474	XP_066493744.1	545
137609356	Antennarius striatus	vac14	XM_068336337.1	4335	XP_068192438.1	792
139216529	Pempheris klunzingeri	vac14	XM_070847671.1	3206	XP_070703772.1	790
102007017	Chinchilla lanigera	Vac14	XM_005403494.2	3095	XP_005403551.1	783
102268977	Bos mutus	VAC14	XM_070388746.1	3090	XP_070244847.1	783
102850200	Elephantulus edwardii	VAC14	XM_006878623.1	2358	XP_006878685.1	785
103735631	Nannospalax galili	Vac14	XM_008834971.3	3042	XP_008833193.1	783
104389054	Chaetura pelagica	VAC14	XM_009997998.1	2265	XP_009996300.1	754
104498214	Buceros rhinoceros silvestris	VAC14	XM_010141571.1	885	XP_010139873.1	295
113422989	Notechis scutatus	VAC14	XM_026684193.1	2688	XP_026539978.1	782
113974818	Neopelma chrysocephalum	VAC14	XM_027698321.1	3091	XP_027554122.1	779
117493396	Trematomus bernacchii	vac14	XM_034143933.1	3347	XP_033999824.1	788
119014426	Acanthopagrus latus	vac14	XM_037089594.1	3424	XP_036945489.1	790
119125840	Syngnathus acus	vac14	XM_037256754.1	3280	XP_037112649.1	781
121157933	Ochotona curzoniae	VAC14	XM_040982403.1	3038	XP_040838337.1	782
121157933	Ochotona curzoniae	VAC14	XM_040982401.1	3041	XP_040838335.1	783
124249959	Equus quagga	VAC14	XM_046681585.1	2551	XP_046537541.1	705
124249959	Equus quagga	VAC14	XM_046681583.1	2829	XP_046537539.1	801
124249959	Equus quagga	VAC14	XM_046681584.1	3043	XP_046537540.1	783
