species	ident
Salarias_fasciatus	45.0
Salvelinus_fontinalis	46.2
Salvelinus_namaycush	47.5
Sander_lucioperca	49.5
Sapajus_apella	69.7
Sarcophilus_harrisii	37.6
Sardina_pilchardus	51.5
Scatophagus_argus	46.3
Sciurus_carolinensis	65.4
Scleropages_formosus	49.6
Scomber_japonicus	47.5
Scomber_scombrus	47.4
Scophthalmus_maximus	46.3
Scyliorhinus_canicula	51.5
Sebastes_umbrosus	43.9
Semicossyphus_pulcher	44.9
Seriola_aureovittata	45.2
Seriola_dumerili	44.9
Seriola_lalandi_dorsalis	45.2
Silurus_meridionalis	48.6
Simochromis_diagramma	42.8
Siniperca_chuatsi	45.8
Sinocyclocheilus_anshuiensis	49.2
Sinocyclocheilus_grahami	49.3
Sinocyclocheilus_rhinocerous	52.7
Solea_senegalensis	46.4
Solea_solea	45.1
Sorex_araneus	61.2
Sorex_fumeus	61.8
Sparus_aurata	45.8
Spea_bombifrons	51.8
Sphaeramia_orbicularis	46.0
Stegastes_partitus	45.0
Stegostoma_tigrinum	51.7
Strigops_habroptila	50.8
Struthio_camelus	40.7
Sturnira_hondurensis	61.8
Suncus_etruscus	60.4
Suricata_suricatta	61.5
Sus_scrofa	62.2
Symphalangus_syndactylus	73.1
Synchiropus_splendidus	47.6
Syngnathoides_biaculeatus	45.0
Syngnathus_acus	46.8
Syngnathus_scovelli	46.9
Syngnathus_typhle	46.6
Takifugu_flavidus	44.9
Takifugu_rubripes	44.9
Talpa_occidentalis	61.6
Terrapene_triunguis	54.1
Thalassophryne_amazonica	46.4
Thunnus_albacares	44.1
Thunnus_maccoyii	43.8
Thunnus_thynnus	43.9
Tinamus_guttatus	31.1
Toxotes_jaculatrix	46.6
Trachemys_scripta_elegans	46.7
Trachypithecus_francoisi	68.6
Trematomus_bernacchii	44.5
Trichechus_manatus_latirostris	70.5
Trichomycterus_rosablanca	46.7
Trichosurus_vulpecula	52.5
Triplophysa_dalaica	52.7
Triplophysa_rosa	51.9
Tupaia_chinensis	77.1
Tursiops_truncatus	69.0
Tympanuchus_pallidicinctus	42.9
Tyto_alba	50.6
Urocitellus_parryii	63.4
Ursus_americanus	62.6
Ursus_arctos	62.6
Ursus_maritimus	62.6
Vicugna_pacos	56.0
Vombatus_ursinus	52.8
Vulpes_lagopus	62.2
Vulpes_vulpes	62.2
Xenopus_tropicalis	49.1
Xiphias_gladius	46.2
Xiphophorus_couchianus	50.0
Xiphophorus_hellerii	51.1
Xiphophorus_maculatus	52.6
Xyrauchen_texanus	49.3
Zalophus_californianus	62.3
