species	ident
Dipodomys_ordii	92.1
Dipodomys_spectabilis	92.1
Doryrhamphus_excisus	60.9
Dromaius_novaehollandiae	72.1
Dryobates_pubescens	73.1
Dunckerocampus_dactyliophorus	60.0
Echeneis_naucrates	61.5
Echinops_telfairi	87.9
Electrophorus_electricus	62.5
Eleginops_maclovinus	60.3
Elephantulus_edwardii	90.4
Elephas_maximus_indicus	92.4
Eleutherodactylus_coqui	63.7
Embiotoca_jacksoni	59.9
Empidonax_traillii	73.3
Emydura_macquarii_macquarii	49.1
Emys_orbicularis	72.6
Engraulis_encrasicolus	60.0
Enhydra_lutris_kenyoni	92.4
Entelurus_aequoreus	60.2
Epinephelus_fuscoguttatus	58.9
Epinephelus_lanceolatus	58.9
Epinephelus_moara	59.6
Eptesicus_fuscus	91.6
Equus_asinus	93.4
Equus_caballus	93.4
Equus_przewalskii	93.3
Equus_quagga	93.4
Erinaceus_europaeus	89.9
Erpetoichthys_calabaricus	64.0
Eschrichtius_robustus	93.2
Esox_lucius	60.6
Eubalaena_glacialis	93.1
Eulemur_rufifrons	94.7
Eumetopias_jubatus	92.7
Falco_biarmicus	71.9
Falco_cherrug	71.9
Falco_naumanni	71.2
Falco_peregrinus	71.9
Falco_rusticolus	71.9
Felis_catus	90.7
Ficedula_albicollis	71.6
Fukomys_damarensis	89.9
Gadus_chalcogrammus	60.4
Gadus_macrocephalus	59.6
Gadus_morhua	59.7
Galeopterus_variegatus	93.7
Gallus_gallus	72.8
Gambusia_affinis	61.0
Gasterosteus_aculeatus	59.6
Gavia_stellata	71.4
Geospiza_fortis	61.7
Girardinichthys_multiradiatus	59.3
Globicephala_melas	93.0
Gopherus_evgoodei	65.7
Gopherus_flavomarginatus	72.8
Gorilla_gorilla_gorilla	99.6
Gouania_willdenowi	60.6
Gracilinanus_agilis	81.6
Grammomys_surdaster	83.6
Grus_americana	71.9
Haemorhous_mexicanus	72.8
Haliaeetus_albicilla	69.4
Haliaeetus_leucocephalus	73.2
Halichoerus_grypus	92.7
Haplochromis_burtoni	59.2
Harpia_harpyja	60.4
Hemibagrus_wyckioides	60.8
Hemiscyllium_ocellatum	62.3
Heptranchias_perlo	62.2
Heterocephalus_glaber	85.8
Heterodontus_francisci	62.9
Hippocampus_comes	53.1
Hippocampus_zosterae	62.0
Hippoglossus_hippoglossus	59.8
Hippopotamus_amphibius_kiboko	93.1
Hipposideros_armiger	81.1
Hirundo_rustica	72.8
Homo_sapiens	100.0
Hyaena_hyaena	92.1
Hyla_sarda	64.4
Hylobates_moloch	99.1
Hypanus_sabinus	62.3
Hyperolius_riggenbachi	68.5
Hypomesus_transpacificus	39.9
Ictalurus_furcatus	60.4
Ictalurus_punctatus	61.3
Ictidomys_tridecemlineatus	92.7
Indicator_indicator	72.5
Jaculus_jaculus	91.8
Kogia_breviceps	92.8
Kryptolebias_marmoratus	59.2
Labeo_rohita	59.9
Labrus_bergylta	59.5
Labrus_mixtus	58.6
Lagenorhynchus_albirostris	90.6
Lagenorhynchus_obliquidens	92.9
Lagopus_leucura	72.3
Lagopus_muta	71.9
Lampris_incognitus	42.1
Larimichthys_crocea	59.6
Lates_calcarifer	60.5
Lathamus_discolor	69.4
Latimeria_chalumnae	62.6
Lemur_catta	94.4
Leopardus_geoffroyi	90.7
Lepidothrix_coronata	48.8
Lepisosteus_oculatus	64.3
Leptonychotes_weddellii	92.4
Lepus_europaeus	92.8
Leucoraja_erinaceus	63.2
Limanda_limanda	59.2
Lonchura_striata	72.9
Lontra_canadensis	85.4
Loxodonta_africana	92.3
Lutra_lutra	92.4
Lynx_canadensis	92.3
Lynx_rufus	92.4
Macaca_fascicularis	98.0
Macaca_mulatta	98.1
Macaca_nemestrina	98.1
Macaca_thibetana_thibetana	98.2
Malaclemys_terrapin_pileata	73.4
Manacus_candei	72.7
Manacus_vitellinus	48.8
Mandrillus_leucophaeus	97.9
Manis_javanica	90.6
Manis_pentadactyla	91.6
Marmota_flaviventris	92.6
Marmota_marmota_marmota	92.6
Marmota_monax	92.6
Mastomys_coucha	90.1
Mauremys_mutica	73.1
Mauremys_reevesii	73.0
Maylandia_zebra	59.1
Megalobrama_amblycephala	59.6
Melanerpes_formicivorus	49.4
Melanotaenia_boesemani	60.0
Meles_meles	92.5
Melopsittacus_undulatus	71.3
Melospiza_georgiana	72.5
Melospiza_melodia_melodia	73.0
Melozone_crissalis	72.8
Meriones_unguiculatus	88.2
Merops_nubicus	64.1
Mesocricetus_auratus	90.4
Mesoplodon_densirostris	92.6
Microcebus_murinus	88.2
Micropterus_dolomieu	59.6
Micropterus_salmoides	59.6
Microtus_ochrogaster	83.8
Microtus_oregoni	83.6
Miniopterus_natalensis	91.8
Mirounga_angustirostris	92.4
Mirounga_leonina	92.4
Misgurnus_anguillicaudatus	59.6
Mobula_hypostoma	62.9
Molossus_molossus	91.0
Molothrus_aeneus	72.8
Molothrus_ater	72.7
Monodelphis_domestica	80.7
Monodon_monoceros	90.5
Monopterus_albus	57.3
Moschus_berezovskii	91.7
Motacilla_alba_alba	73.0
Mugil_cephalus	56.2
Muntiacus_reevesi	91.7
Mus_caroli	89.9
Mus_musculus	83.0
Mus_pahari	86.9
Mustela_erminea	84.4
Mustela_lutreola	92.8
Mustela_nigripes	92.7
Mustela_putorius_furo	92.7
Myiozetetes_cayanensis	72.0
Myodes_glareolus	83.7
Myotis_brandtii	89.5
Myotis_daubentonii	91.7
Myotis_davidii	91.5
Myotis_lucifugus	79.7
Myotis_myotis	92.0
Myotis_yumanensis	91.8
Myripristis_murdjan	61.5
Nannospalax_galili	91.4
Narcine_bancroftii	60.5
Neoarius_graeffei	59.7
Neofelis_nebulosa	90.7
Neogale_vison	92.7
Neolamprologus_brichardi	40.9
Neomonachus_schauinslandi	92.5
Neopelma_chrysocephalum	73.3
Neophocaena_asiaeorientalis_asiaeorientalis	90.5
Neopsephotus_bourkii	71.3
Nerophis_lumbriciformis	60.4
Nipponia_nippon	68.9
Nomascus_leucogenys	99.0
Nothobranchius_furzeri	61.7
Notolabrus_celidotus	59.4
Numida_meleagris	69.6
Nyctereutes_procyonoides	92.5
Nyctibius_grandis	72.1
Nycticebus_coucang	92.8
Ochotona_princeps	90.2
Octodon_degus	85.8
Odobenus_rosmarus_divergens	92.2
Odocoileus_virginianus	91.7
Oenanthe_melanoleuca	73.2
Onychomys_torridus	85.6
Onychostoma_macrolepis	60.8
Onychostruthus_taczanowskii	73.1
Orcinus_orca	92.8
Oreochromis_aureus	59.1
Oreochromis_niloticus	59.0
Ornithorhynchus_anatinus	28.5
Orycteropus_afer_afer	91.5
Oryctolagus_cuniculus	92.8
Oryx_dammah	91.6
Oryzias_latipes	61.0
Osmerus_eperlanus	62.2
Osmerus_mordax	36.2
Otolemur_garnettii	92.4
Ovis_aries	91.7
Ovis_canadensis	91.8
Pangasianodon_hypophthalmus	60.9
Pan_paniscus	99.4
Panthera_leo	90.7
Panthera_onca	90.8
Panthera_pardus	90.6
Panthera_tigris	90.8
Panthera_uncia	90.7
Pan_troglodytes	99.6
Papio_anubis	98.1
Paralichthys_olivaceus	60.6
Parambassis_ranga	60.7
Paramisgurnus_dabryanus	59.6
Paramormyrops_kingsleyae	62.1
Parus_major	72.7
Passer_domesticus	73.0
Passer_montanus	65.4
Patagioenas_fasciata	72.8
Pelmatolapia_mariae	59.7
Pelobates_fuscus	66.6
Perca_flavescens	57.9
Periophthalmus_magnuspinnatus	60.2
Perognathus_longimembris_pacificus	91.5
Peromyscus_californicus_insignis	85.9
Peromyscus_eremicus	90.0
Peromyscus_leucopus	86.0
Peromyscus_maniculatus_bairdii	85.9
Petaurus_breviceps_papuanus	81.0
Pezoporus_flaviventris	70.6
Pezoporus_occidentalis	69.5
Pezoporus_wallicus	70.5
Phacochoerus_africanus	90.9
Phaenicophaeus_curvirostris	70.8
Phalacrocorax_carbo	71.5
Phascolarctos_cinereus	81.2
Phasianus_colchicus	52.5
Phoca_vitulina	92.7
Phocoena_phocoena	92.7
Phocoena_sinus	90.5
Phodopus_roborovskii	87.1
Phycodurus_eques	62.2
Phyllopteryx_taeniolatus	61.5
Phyllostomus_discolor	91.1
Phyllostomus_hastatus	90.9
Physeter_macrocephalus	92.8
Piliocolobus_tephrosceles	98.2
Pimephales_promelas	56.7
Pipistrellus_kuhlii	91.2
Pipra_filicauda	71.0
Platichthys_flesus	59.9
Poecile_atricapillus	69.8
Polypterus_senegalus	64.2
Pongo_abelii	99.1
Pongo_pygmaeus	99.0
Prinia_subflava	72.7
Prionailurus_bengalensis	90.7
Prionailurus_viverrinus	90.6
Pristis_pectinata	63.2
Propithecus_coquereli	94.1
Protopterus_annectens	63.7
Psammomys_obesus	90.2
Pseudophryne_corroboree	67.0
Pseudopipra_pipra	72.9
Pseudopodoces_humilis	72.6
Pseudorasbora_parva	58.8
Pseudorca_crassidens	90.7
Pteronotus_mesoamericanus	91.2
Pteropus_giganteus	90.4
Pteropus_vampyrus	91.8
Puma_concolor	92.3
Puma_yagouaroundi	90.7
Pundamilia_nyererei	56.9
Pungitius_pungitius	59.6
Puntigrus_tetrazona	59.2
Pygocentrus_nattereri	62.3
Pygoscelis_adeliae	66.2
Pyrgilauda_ruficollis	66.4
Rana_temporaria	67.3
Ranitomeya_imitator	66.4
Rattus_norvegicus	89.8
Rattus_rattus	90.2
Rhea_pennata	71.9
Rhinichthys_klamathensis_goyatoka	58.1
Rhinolophus_ferrumequinum	91.4
Rhinopithecus_bieti	98.1
Rhinopithecus_roxellana	98.2
Rissa_tridactyla	72.6
Rousettus_aegyptiacus	91.8
Saccopteryx_bilineata	91.7
Saccopteryx_leptura	92.0
Saimiri_boliviensis	97.1
Salvelinus_fontinalis	61.6
Sapajus_apella	94.3
Sarcophilus_harrisii	80.9
Sardina_pilchardus	60.9
Scatophagus_argus	59.6
Sciurus_carolinensis	92.8
Scleropages_formosus	62.4
Scophthalmus_maximus	59.4
Semicossyphus_pulcher	59.6
Serinus_canaria	72.7
Seriola_aureovittata	60.1
Seriola_dumerili	60.1
Silurus_meridionalis	61.4
Simochromis_diagramma	58.7
Sinocyclocheilus_anshuiensis	60.1
Sinocyclocheilus_grahami	51.5
Sinocyclocheilus_rhinocerous	59.2
Solea_senegalensis	59.7
Solea_solea	59.3
Sorex_araneus	89.4
Sorex_fumeus	89.8
Spea_bombifrons	67.4
Sphaeramia_orbicularis	58.3
Stegostoma_tigrinum	60.1
Strigops_habroptila	72.5
Struthio_camelus	71.8
Sturnira_hondurensis	91.3
Sturnus_vulgaris	73.0
Suncus_etruscus	88.6
Suricata_suricatta	92.2
Sus_scrofa	91.2
Sylvia_atricapilla	72.4
Symphalangus_syndactylus	99.0
Synchiropus_splendidus	57.8
Syngnathoides_biaculeatus	59.8
Syngnathus_acus	61.7
Syngnathus_scovelli	60.3
Syngnathus_typhle	62.3
Tachyglossus_aculeatus	78.6
Tachysurus_fulvidraco	60.6
Tachysurus_vachellii	60.6
Taeniopygia_guttata	72.8
Takifugu_flavidus	56.4
Takifugu_rubripes	56.2
Talpa_occidentalis	91.9
Terrapene_triunguis	69.1
Theropithecus_gelada	98.1
Thunnus_albacares	60.7
Thunnus_maccoyii	60.7
Thunnus_thynnus	60.7
Toxotes_jaculatrix	60.8
Trachemys_scripta_elegans	26.2
Trachypithecus_francoisi	98.2
Trichechus_manatus_latirostris	91.7
Trichomycterus_rosablanca	59.3
Trichosurus_vulpecula	81.1
Triplophysa_dalaica	59.8
Triplophysa_rosa	60.5
Tursiops_truncatus	88.1
Tympanuchus_pallidicinctus	71.8
Tyto_alba	71.9
Ursus_americanus	92.7
Ursus_arctos	92.5
Ursus_maritimus	92.5
Vicugna_pacos	74.0
Vidua_chalybeata	73.0
Vidua_macroura	73.0
Vombatus_ursinus	81.0
Vulpes_lagopus	79.1
Vulpes_vulpes	92.5
Xenopus_tropicalis	64.5
Xiphias_gladius	59.9
Xiphophorus_couchianus	61.3
Xiphophorus_maculatus	61.5
Zalophus_californianus	90.1
Zonotrichia_albicollis	73.2
Zonotrichia_leucophrys_gambelii	73.2
