species	ident
Grus_americana	47.7
Gymnogyps_californianus	50.0
Haemorhous_mexicanus	44.9
Haliaeetus_albicilla	45.7
Haliaeetus_leucocephalus	45.7
Halichoerus_grypus	65.4
Harpia_harpyja	43.1
Heterocephalus_glaber	59.3
Hippopotamus_amphibius_kiboko	77.4
Hipposideros_armiger	48.6
Hirundo_rustica	48.4
Homo_sapiens	100.0
Hyaena_hyaena	71.5
Hyla_sarda	41.4
Hylobates_moloch	93.7
Hyperolius_riggenbachi	42.5
Ictidomys_tridecemlineatus	81.8
Kogia_breviceps	75.6
Lagenorhynchus_albirostris	81.2
Lagenorhynchus_obliquidens	76.4
Lagopus_leucura	49.6
Lagopus_muta	48.9
Lemur_catta	66.2
Leopardus_geoffroyi	73.5
Leptonychotes_weddellii	65.2
Lepus_europaeus	81.6
Lontra_canadensis	70.7
Loxodonta_africana	76.7
Lutra_lutra	69.7
Lynx_canadensis	73.3
Lynx_rufus	72.7
Macaca_fascicularis	74.6
Macaca_mulatta	91.9
Macaca_nemestrina	92.4
Macaca_thibetana_thibetana	92.3
Malaclemys_terrapin_pileata	46.1
Manacus_candei	43.9
Mandrillus_leucophaeus	94.5
Manis_javanica	75.4
Manis_pentadactyla	75.5
Marmota_flaviventris	65.5
Marmota_monax	73.7
Mastomys_coucha	61.5
Mauremys_mutica	44.0
Mauremys_reevesii	47.5
Meleagris_gallopavo	50.4
Meles_meles	69.9
Melospiza_melodia_melodia	46.2
Meriones_unguiculatus	59.7
Mesocricetus_auratus	63.0
Mesoplodon_densirostris	76.1
Microcaecilia_unicolor	43.0
Microcebus_murinus	64.7
Microtus_ochrogaster	59.5
Microtus_oregoni	56.5
Miniopterus_natalensis	74.9
Mirounga_angustirostris	65.6
Mirounga_leonina	65.7
Molossus_molossus	70.8
Molothrus_aeneus	48.7
Molothrus_ater	51.0
Monodelphis_domestica	59.0
Monodon_monoceros	64.0
Moschus_berezovskii	75.9
Motacilla_alba_alba	45.5
Muntiacus_reevesi	76.1
Mus_caroli	61.5
Mus_musculus	59.2
Mus_pahari	55.6
Mustela_erminea	71.1
Mustela_lutreola	71.2
Mustela_nigripes	71.4
Mustela_putorius_furo	71.4
Myodes_glareolus	58.1
Myotis_daubentonii	73.6
Myotis_davidii	60.8
Myotis_lucifugus	77.1
Myotis_myotis	63.4
Myotis_yumanensis	71.4
Nannospalax_galili	69.9
Neofelis_nebulosa	73.3
Neogale_vison	71.7
Neomonachus_schauinslandi	75.5
Neophocaena_asiaeorientalis_asiaeorientalis	73.9
Nipponia_nippon	47.9
Nomascus_leucogenys	96.0
Numida_meleagris	47.2
Nyctereutes_procyonoides	73.4
Nyctibius_grandis	50.1
Nycticebus_coucang	71.6
Ochotona_curzoniae	72.1
Ochotona_princeps	72.6
Octodon_degus	68.6
Odobenus_rosmarus_divergens	71.6
Odocoileus_virginianus	76.3
Oenanthe_melanoleuca	51.2
Onychomys_torridus	73.2
Onychostruthus_taczanowskii	46.4
Orcinus_orca	76.4
Ornithorhynchus_anatinus	52.0
Orycteropus_afer_afer	76.1
Oryctolagus_cuniculus	71.8
Oryx_dammah	73.7
Otolemur_garnettii	76.2
Ovis_aries	73.6
Ovis_canadensis	73.4
Pan_paniscus	95.8
Panthera_leo	67.4
Panthera_onca	73.4
Panthera_pardus	73.6
Panthera_tigris	67.4
Panthera_uncia	73.6
Pan_troglodytes	96.8
Papio_anubis	78.4
Parus_major	50.8
Passer_domesticus	46.7
Patagioenas_fasciata	49.4
Pelodiscus_sinensis	49.2
Perognathus_longimembris_pacificus	68.4
Peromyscus_californicus_insignis	70.2
Peromyscus_eremicus	58.7
Peromyscus_leucopus	62.4
Peromyscus_maniculatus_bairdii	62.3
Petaurus_breviceps_papuanus	57.2
Phacochoerus_africanus	75.5
Phaenicophaeus_curvirostris	47.3
Phalacrocorax_carbo	50.3
Phascolarctos_cinereus	60.9
Phasianus_colchicus	46.1
Phoca_vitulina	70.9
Phocoena_phocoena	76.4
Phocoena_sinus	75.8
Phodopus_roborovskii	61.8
Phyllostomus_discolor	66.1
Phyllostomus_hastatus	64.9
Physeter_macrocephalus	76.0
Piliocolobus_tephrosceles	74.7
Pipra_filicauda	48.3
Pleurodeles_waltl	37.9
Poecile_atricapillus	45.7
Pongo_abelii	96.9
Pongo_pygmaeus	94.3
Prinia_subflava	49.7
Prionailurus_bengalensis	73.8
Prionailurus_viverrinus	73.8
Propithecus_coquereli	79.2
Protopterus_annectens	40.8
Psammomys_obesus	59.3
Pseudophryne_corroboree	42.2
Pseudopipra_pipra	48.8
Pseudopodoces_humilis	50.6
Pseudorca_crassidens	76.2
Pteronotus_mesoamericanus	75.5
Pteropus_alecto	70.3
Pteropus_vampyrus	43.5
Puma_yagouaroundi	73.9
Pyrgilauda_ruficollis	47.6
Rana_temporaria	42.8
Ranitomeya_imitator	37.9
Rattus_norvegicus	61.5
Rattus_rattus	60.9
Rhea_pennata	51.2
Rhinatrema_bivittatum	47.6
Rhinolophus_ferrumequinum	74.0
Rhinopithecus_bieti	77.1
Rhinopithecus_roxellana	77.0
Rissa_tridactyla	48.8
Rousettus_aegyptiacus	73.7
Saccopteryx_bilineata	75.6
Saccopteryx_leptura	75.8
Saimiri_boliviensis	89.7
Sapajus_apella	89.5
Sarcophilus_harrisii	54.7
Sciurus_carolinensis	76.4
Serinus_canaria	41.1
Sorex_araneus	63.8
Sorex_fumeus	66.9
Spea_bombifrons	43.4
Struthio_camelus	49.3
Suncus_etruscus	66.4
Suricata_suricatta	69.4
Sus_scrofa	76.4
Sylvia_atricapilla	50.3
Symphalangus_syndactylus	95.8
Tachyglossus_aculeatus	53.8
Taeniopygia_guttata	49.5
Theropithecus_gelada	94.7
Trachemys_scripta_elegans	45.2
Trachypithecus_francoisi	77.3
Trichechus_manatus_latirostris	74.1
Trichosurus_vulpecula	59.7
Tupaia_chinensis	71.9
Tursiops_truncatus	76.0
Tympanuchus_pallidicinctus	47.3
Tyto_alba	48.2
Ursus_americanus	70.7
Ursus_arctos	70.8
Ursus_maritimus	70.5
Vicugna_pacos	74.5
Vidua_chalybeata	49.0
Vidua_macroura	50.4
Vombatus_ursinus	61.5
Vulpes_lagopus	73.5
Vulpes_vulpes	73.6
Xenopus_tropicalis	40.1
Zalophus_californianus	67.0
Zonotrichia_leucophrys_gambelii	49.2
