species	ident
Hemibagrus_wyckioides	37.9
Hemiscyllium_ocellatum	43.4
Heptranchias_perlo	43.5
Heterodontus_francisci	42.6
Hippopotamus_amphibius_kiboko	73.5
Hipposideros_armiger	58.8
Homo_sapiens	100.0
Hoplias_malabaricus	39.8
Hyaena_hyaena	67.9
Hyla_sarda	42.1
Hypanus_sabinus	42.3
Hyperolius_riggenbachi	47.0
Hypomesus_transpacificus	40.5
Ictalurus_furcatus	36.6
Ictalurus_punctatus	36.0
Indicator_indicator	41.4
Jaculus_jaculus	64.7
Kogia_breviceps	73.1
Labeo_rohita	34.2
Labrus_bergylta	37.6
Lagenorhynchus_albirostris	74.1
Lagenorhynchus_obliquidens	74.1
Lagopus_leucura	40.8
Lagopus_muta	39.6
Lathamus_discolor	28.7
Lemur_catta	78.7
Leopardus_geoffroyi	67.6
Lepisosteus_oculatus	44.5
Leptosomus_discolor	44.2
Lepus_europaeus	72.5
Leucoraja_erinaceus	44.0
Lipotes_vexillifer	73.7
Lontra_canadensis	74.5
Loxodonta_africana	65.6
Lutra_lutra	74.7
Lynx_canadensis	76.9
Lynx_rufus	77.3
Macaca_fascicularis	77.4
Macaca_mulatta	91.9
Macaca_nemestrina	77.4
Macaca_thibetana_thibetana	62.9
Malaclemys_terrapin_pileata	40.8
Mandrillus_leucophaeus	29.4
Manis_javanica	63.6
Manis_pentadactyla	62.9
Marmota_flaviventris	74.5
Marmota_marmota_marmota	74.5
Marmota_monax	74.1
Mastomys_coucha	61.1
Mauremys_mutica	40.9
Mauremys_reevesii	39.9
Megalobrama_amblycephala	32.4
Melanerpes_formicivorus	41.6
Meleagris_gallopavo	30.5
Meles_meles	77.0
Melopsittacus_undulatus	40.6
Meriones_unguiculatus	47.6
Mesitornis_unicolor	40.1
Mesocricetus_auratus	58.8
Mesoplodon_densirostris	73.2
Microcaecilia_unicolor	29.2
Microcebus_murinus	77.0
Micropterus_salmoides	40.2
Microtus_ochrogaster	59.7
Microtus_oregoni	60.0
Miniopterus_natalensis	63.7
Mirounga_angustirostris	76.3
Mirounga_leonina	76.3
Misgurnus_anguillicaudatus	28.6
Mobula_hypostoma	42.4
Molossus_molossus	75.2
Monodon_monoceros	74.2
Moschus_berezovskii	69.6
Muntiacus_reevesi	69.8
Mus_caroli	60.3
Mus_musculus	60.5
Mus_pahari	60.7
Mustela_erminea	64.2
Mustela_lutreola	76.6
Mustela_nigripes	76.3
Mustela_putorius_furo	76.3
Myiozetetes_cayanensis	34.3
Myodes_glareolus	54.4
Myotis_daubentonii	61.2
Myotis_myotis	72.3
Myotis_yumanensis	71.2
Myxocyprinus_asiaticus	31.1
Nannospalax_galili	59.2
Narcine_bancroftii	39.7
Neofelis_nebulosa	54.1
Neogale_vison	63.0
Neomonachus_schauinslandi	76.3
Neopelma_chrysocephalum	40.5
Neophocaena_asiaeorientalis_asiaeorientalis	73.2
Neopsephotus_bourkii	41.0
Nestor_notabilis	41.0
Nipponia_nippon	42.2
Nothoprocta_perdicaria	29.8
Nyctereutes_procyonoides	67.9
Nycticebus_coucang	76.0
Ochotona_curzoniae	57.9
Ochotona_princeps	66.9
Odobenus_rosmarus_divergens	75.4
Oenanthe_melanoleuca	39.6
Oncorhynchus_kisutch	41.2
Oncorhynchus_masou_masou	39.8
Oncorhynchus_mykiss	41.0
Oncorhynchus_nerka	40.7
Oncorhynchus_tshawytscha	41.2
Onychomys_torridus	61.8
Opisthocomus_hoazin	31.3
Orcinus_orca	74.0
Ornithorhynchus_anatinus	50.3
Orycteropus_afer_afer	72.6
Oryctolagus_cuniculus	71.6
Oryx_dammah	71.8
Osmerus_eperlanus	36.0
Otolemur_garnettii	69.3
Ovis_aries	43.3
Ovis_canadensis	39.2
Oxyura_jamaicensis	39.9
Pangasianodon_hypophthalmus	37.3
Pan_paniscus	84.0
Panthera_leo	76.8
Panthera_onca	54.0
Panthera_pardus	54.2
Panthera_uncia	76.8
Pan_troglodytes	84.4
Papio_anubis	92.5
Paramisgurnus_dabryanus	32.9
Paramormyrops_kingsleyae	44.0
Patagioenas_fasciata	29.3
Pelobates_fuscus	46.9
Pelodiscus_sinensis	39.8
Perognathus_longimembris_pacificus	63.3
Peromyscus_californicus_insignis	65.4
Peromyscus_eremicus	72.8
Peromyscus_maniculatus_bairdii	71.6
Pezoporus_flaviventris	28.8
Pezoporus_occidentalis	39.8
Pezoporus_wallicus	29.3
Phacochoerus_africanus	74.3
Phalacrocorax_carbo	43.0
Phoca_vitulina	75.9
Phocoena_phocoena	72.9
Phocoena_sinus	73.0
Phodopus_roborovskii	57.8
Phyllostomus_discolor	69.0
Phyllostomus_hastatus	69.2
Physeter_macrocephalus	74.1
Piliocolobus_tephrosceles	75.1
Pimephales_promelas	34.3
Pipistrellus_kuhlii	66.2
Pleurodeles_waltl	50.2
Poecile_atricapillus	43.3
Pogoniulus_pusillus	40.6
Polyodon_spathula	39.2
Polypterus_senegalus	43.7
Pongo_abelii	96.1
Pongo_pygmaeus	96.0
Prionailurus_bengalensis	60.7
Prionailurus_viverrinus	77.8
Pristis_pectinata	41.6
Propithecus_coquereli	69.3
Psammomys_obesus	59.1
Pseudopodoces_humilis	37.7
Pseudorasbora_parva	30.2
Pseudorca_crassidens	73.8
Pterocles_gutturalis	40.1
Pteronotus_mesoamericanus	62.7
Pteropus_alecto	61.2
Pteropus_giganteus	75.6
Pteropus_vampyrus	75.6
Puma_yagouaroundi	53.4
Puntigrus_tetrazona	33.7
Pygocentrus_nattereri	34.7
Pygoscelis_adeliae	37.6
Rana_temporaria	45.3
Ranitomeya_imitator	41.4
Rattus_norvegicus	59.7
Rattus_rattus	59.7
Rhea_pennata	39.6
Rhinatrema_bivittatum	47.8
Rhincodon_typus	45.1
Rhinichthys_klamathensis_goyatoka	35.8
Rhinolophus_ferrumequinum	74.9
Rhinopithecus_bieti	77.7
Rhinopithecus_roxellana	77.5
Rissa_tridactyla	31.7
Rousettus_aegyptiacus	74.2
Saccopteryx_bilineata	77.4
Saccopteryx_leptura	78.4
Saimiri_boliviensis	73.0
Salmo_trutta	39.4
Sapajus_apella	74.8
Sciurus_carolinensis	68.4
Scleropages_formosus	41.5
Scophthalmus_maximus	46.8
Scyliorhinus_canicula	43.7
Sebastes_umbrosus	42.8
Semicossyphus_pulcher	39.8
Silurus_meridionalis	31.4
Sinocyclocheilus_anshuiensis	32.0
Sinocyclocheilus_grahami	32.8
Sorex_araneus	60.6
Sorex_fumeus	49.4
Spea_bombifrons	46.0
Stegostoma_tigrinum	43.2
Struthio_camelus	39.7
Sturnira_hondurensis	72.3
Suricata_suricatta	73.2
Sylvia_atricapilla	31.2
Tachyglossus_aculeatus	53.3
Tachysurus_fulvidraco	33.7
Tachysurus_vachellii	33.9
Talpa_occidentalis	62.6
Tauraco_erythrolophus	42.8
Terrapene_triunguis	40.3
Theropithecus_gelada	77.7
Trachemys_scripta_elegans	40.8
Trachypithecus_francoisi	77.4
Triplophysa_dalaica	32.6
Triplophysa_rosa	30.7
Tupaia_chinensis	74.7
Tursiops_truncatus	73.5
Tympanuchus_pallidicinctus	40.0
Tyto_alba	42.7
Ursus_americanus	76.4
Ursus_arctos	78.1
Ursus_maritimus	78.1
Vicugna_pacos	69.9
Vidua_chalybeata	40.3
Vidua_macroura	31.1
Vulpes_lagopus	73.3
Vulpes_vulpes	73.5
Xenopus_tropicalis	49.1
Xyrauchen_texanus	28.0
Zalophus_californianus	75.4
