species	ident
Colossoma_macropomum	50.5
Columba_livia	59.7
Condylura_cristata	79.5
Conger_conger	50.4
Corapipo_altera	59.5
Corvus_brachyrhynchos	58.2
Corvus_cornix_cornix	62.1
Corvus_hawaiiensis	62.2
Corvus_kubaryi	63.1
Corvus_moneduloides	61.9
Corythoichthys_intestinalis	49.2
Cottoperca_gobio	50.5
Coturnix_japonica	58.9
Cricetulus_griseus	75.1
Ctenopharyngodon_idella	48.1
Cuculus_canorus	56.7
Cyanistes_caeruleus	63.1
Cyclopterus_lumpus	54.2
Cygnus_atratus	62.9
Cygnus_olor	63.5
Cynocephalus_volans	86.9
Cynoglossus_semilaevis	49.4
Cyprinodon_tularosa	50.4
Cyprinodon_variegatus	50.1
Cyprinus_carpio	50.5
Cyrtonyx_montezumae	58.1
Dama_dama	76.8
Danio_aesculapii	54.1
Danio_rerio	54.3
Dasypus_novemcinctus	81.8
Delphinapterus_leucas	79.0
Delphinus_delphis	83.4
Dendropsophus_ebraccatus	55.6
Denticeps_clupeoides	47.1
Dermochelys_coriacea	61.6
Dicentrarchus_labrax	50.5
Diceros_bicornis_minor	79.3
Dipodomys_merriami	78.2
Dipodomys_ordii	77.7
Dipodomys_spectabilis	77.2
Doryrhamphus_excisus	49.6
Dromiciops_gliroides	70.1
Dryobates_pubescens	62.5
Dunckerocampus_dactyliophorus	46.4
Echeneis_naucrates	50.1
Egretta_garzetta	62.1
Electrophorus_electricus	53.4
Eleginops_maclovinus	52.0
Elephantulus_edwardii	78.4
Elephas_maximus_indicus	82.7
Eleutherodactylus_coqui	56.3
Embiotoca_jacksoni	34.0
Empidonax_traillii	60.7
Emydura_macquarii_macquarii	62.0
Emys_orbicularis	61.1
Engraulis_encrasicolus	55.9
Enhydra_lutris_kenyoni	79.8
Entelurus_aequoreus	45.7
Epinephelus_fuscoguttatus	52.2
Epinephelus_moara	43.6
Eptesicus_fuscus	80.3
Equus_asinus	81.5
Equus_caballus	81.7
Equus_przewalskii	81.7
Equus_quagga	81.5
Erinaceus_europaeus	74.4
Eschrichtius_robustus	83.6
Esox_lucius	52.6
Etheostoma_cragini	40.7
Eubalaena_glacialis	83.8
Eulemur_rufifrons	87.4
Eumetopias_jubatus	79.5
Eurypyga_helias	61.5
Falco_biarmicus	62.3
Falco_cherrug	62.3
Falco_naumanni	62.4
Falco_peregrinus	62.7
Falco_rusticolus	62.3
Felis_catus	80.9
Ficedula_albicollis	61.2
Fukomys_damarensis	79.0
Fundulus_heteroclitus	51.1
Gadus_chalcogrammus	53.4
Galeopterus_variegatus	86.6
Gallus_gallus	56.5
Gambusia_affinis	51.5
Gasterosteus_aculeatus	54.1
Gavia_stellata	63.1
Geospiza_fortis	63.0
Geotrypetes_seraphini	42.7
Girardinichthys_multiradiatus	50.2
Globicephala_melas	83.2
Gopherus_evgoodei	62.8
Gopherus_flavomarginatus	62.7
Gorilla_gorilla_gorilla	99.3
Gouania_willdenowi	49.9
Gracilinanus_agilis	68.5
Grammomys_surdaster	74.3
Grus_americana	56.5
Gymnodraco_acuticeps	54.1
Gymnogyps_californianus	63.5
Haemorhous_mexicanus	52.6
Haliaeetus_albicilla	56.5
Haliaeetus_leucocephalus	56.5
Halichoerus_grypus	80.5
Hemibagrus_wyckioides	49.4
Heterocephalus_glaber	78.8
Hippocampus_comes	49.7
Hippocampus_zosterae	48.5
Hippoglossus_hippoglossus	53.7
Hippoglossus_stenolepis	49.6
Hippopotamus_amphibius_kiboko	79.7
Hipposideros_armiger	79.9
Hirundo_rustica	63.9
Homo_sapiens	100.0
Hoplias_malabaricus	53.0
Hyaena_hyaena	79.3
Hyla_sarda	54.7
Hylobates_moloch	98.6
Hyperolius_riggenbachi	56.1
Hypomesus_transpacificus	51.3
Ictalurus_furcatus	52.4
Ictalurus_punctatus	52.5
Ictidomys_tridecemlineatus	80.7
Indicator_indicator	62.0
Jaculus_jaculus	75.4
Kogia_breviceps	70.6
Kryptolebias_marmoratus	45.4
Labeo_rohita	48.4
Labrus_bergylta	50.6
Labrus_mixtus	50.9
Lagenorhynchus_albirostris	83.9
Lagenorhynchus_obliquidens	65.0
Lagopus_leucura	60.7
Lagopus_muta	60.8
Lampris_incognitus	49.6
Larimichthys_crocea	51.0
Lates_calcarifer	51.3
Lathamus_discolor	61.9
Latimeria_chalumnae	53.4
Lemur_catta	85.5
Leopardus_geoffroyi	80.5
Lepidothrix_coronata	58.7
Lepisosteus_oculatus	56.8
Leptonychotes_weddellii	80.1
Lepus_europaeus	79.9
Limanda_limanda	52.0
Lipotes_vexillifer	83.6
Lonchura_striata	54.1
Lontra_canadensis	80.0
Loxodonta_africana	82.4
Lutra_lutra	80.1
Lynx_canadensis	80.7
Lynx_rufus	80.9
Macaca_fascicularis	96.1
Macaca_mulatta	96.1
Macaca_nemestrina	95.7
Macaca_thibetana_thibetana	95.7
Malaclemys_terrapin_pileata	61.1
Manacus_candei	63.1
Manacus_vitellinus	63.4
Mandrillus_leucophaeus	96.8
Manis_pentadactyla	56.3
Marmota_flaviventris	82.7
Marmota_marmota_marmota	82.7
Marmota_monax	83.1
Mastacembelus_armatus	51.0
Mastomys_coucha	74.7
Mauremys_mutica	61.4
Mauremys_reevesii	60.5
Megalobrama_amblycephala	50.9
Megalops_cyprinoides	55.0
Melanerpes_formicivorus	64.1
Melanotaenia_boesemani	51.5
Meleagris_gallopavo	59.8
Meles_meles	80.1
Melopsittacus_undulatus	63.5
Melospiza_georgiana	64.7
Melospiza_melodia_melodia	64.7
Melozone_crissalis	64.6
Meriones_unguiculatus	48.9
Merops_nubicus	61.2
Mesocricetus_auratus	76.1
Mesoplodon_densirostris	84.1
Microcaecilia_unicolor	60.6
Microcebus_murinus	84.4
Micropterus_salmoides	54.8
Microtus_ochrogaster	74.2
Miniopterus_natalensis	80.0
Mirounga_angustirostris	80.0
Mirounga_leonina	79.6
Misgurnus_anguillicaudatus	48.8
Molossus_molossus	72.9
Molothrus_aeneus	61.9
Molothrus_ater	61.5
Monodelphis_domestica	68.4
Monodon_monoceros	78.6
Monopterus_albus	52.3
Morone_saxatilis	40.4
Moschus_berezovskii	70.1
Motacilla_alba_alba	62.0
Mugil_cephalus	52.4
Muntiacus_reevesi	80.0
Mus_caroli	75.4
Mus_musculus	75.6
Mus_pahari	75.8
Mustela_erminea	79.6
Mustela_lutreola	79.6
Mustela_nigripes	79.5
Mustela_putorius_furo	79.3
Myiozetetes_cayanensis	62.2
Myotis_brandtii	79.3
Myotis_daubentonii	78.7
Myotis_davidii	79.3
Myotis_lucifugus	80.0
Myotis_myotis	79.1
Myotis_yumanensis	73.3
Myripristis_murdjan	53.9
Nannospalax_galili	78.4
Nanorana_parkeri	55.9
Nematolebias_whitei	49.7
Neoarius_graeffei	51.6
Neofelis_nebulosa	80.2
Neogale_vison	59.2
Neomonachus_schauinslandi	79.8
Neopelma_chrysocephalum	60.5
Neophocaena_asiaeorientalis_asiaeorientalis	79.0
Neopsephotus_bourkii	62.5
Nerophis_ophidion	48.5
Nipponia_nippon	60.7
Nomascus_leucogenys	98.5
Nothobranchius_furzeri	52.9
Notolabrus_celidotus	50.7
Numida_meleagris	58.2
Nyctibius_grandis	61.6
Nycticebus_coucang	79.4
Ochotona_curzoniae	77.0
Ochotona_princeps	77.2
Octodon_degus	72.8
Odobenus_rosmarus_divergens	79.3
Odocoileus_virginianus	72.5
Oenanthe_melanoleuca	62.5
Oncorhynchus_gorbuscha	53.9
Oncorhynchus_keta	53.9
Oncorhynchus_nerka	53.5
Oncorhynchus_tshawytscha	54.7
Onychomys_torridus	75.9
Onychostoma_macrolepis	50.8
Onychostruthus_taczanowskii	63.4
Opisthocomus_hoazin	52.5
Orcinus_orca	68.3
Oreochromis_aureus	50.3
Oreochromis_niloticus	48.4
Ornithorhynchus_anatinus	68.3
Orycteropus_afer_afer	76.4
Oryctolagus_cuniculus	80.8
Oryx_dammah	75.7
Oryzias_latipes	49.9
Oryzias_melastigma	48.1
Osmerus_eperlanus	52.5
Osmerus_mordax	52.4
Otolemur_garnettii	79.5
Ovis_aries	75.0
Ovis_canadensis	75.3
Oxyura_jamaicensis	61.5
Pangasianodon_hypophthalmus	50.5
Pan_paniscus	70.5
Panthera_leo	80.5
Panthera_onca	40.1
Panthera_pardus	80.7
Panthera_tigris	80.7
Panthera_uncia	80.5
Pan_troglodytes	99.1
Papio_anubis	96.8
Paralichthys_olivaceus	52.5
Parambassis_ranga	52.4
Paramormyrops_kingsleyae	50.5
Parus_major	62.3
Passer_domesticus	63.7
Passer_montanus	62.8
Patagioenas_fasciata	61.6
Pelecanus_crispus	62.7
Pelmatolapia_mariae	50.2
Pelobates_fuscus	54.7
Pelodiscus_sinensis	56.1
Perca_flavescens	45.3
Perca_fluviatilis	52.6
Periophthalmus_magnuspinnatus	49.9
Perognathus_longimembris_pacificus	76.4
Peromyscus_californicus_insignis	63.9
Peromyscus_eremicus	74.7
Peromyscus_leucopus	74.9
Peromyscus_maniculatus_bairdii	74.9
Petaurus_breviceps_papuanus	65.5
Pezoporus_flaviventris	64.4
Pezoporus_occidentalis	64.1
Pezoporus_wallicus	63.9
Phacochoerus_africanus	76.6
Phaenicophaeus_curvirostris	54.9
Phaethon_lepturus	62.1
Phalacrocorax_carbo	61.0
Phascolarctos_cinereus	63.5
Phasianus_colchicus	58.9
Phoca_vitulina	80.5
Phocoena_phocoena	79.3
Phocoena_sinus	79.3
Phodopus_roborovskii	63.1
Phycodurus_eques	49.8
Phyllopteryx_taeniolatus	49.5
Physeter_macrocephalus	81.4
Piliocolobus_tephrosceles	95.6
Pimephales_promelas	50.4
Pipistrellus_kuhlii	62.6
Pipra_filicauda	61.8
Platichthys_flesus	50.8
Plectropomus_leopardus	52.8
Pleurodeles_waltl	59.6
Pleuronectes_platessa	52.5
Poecile_atricapillus	62.7
Poecilia_formosa	52.5
Poecilia_latipinna	52.5
Poecilia_mexicana	52.5
Poecilia_reticulata	52.9
Pogoniulus_pusillus	61.2
Polyodon_spathula	56.6
Pongo_abelii	95.4
Pongo_pygmaeus	95.6
Prinia_subflava	57.8
Prionailurus_bengalensis	80.0
Prionailurus_viverrinus	42.6
Propithecus_coquereli	88.8
Psammomys_obesus	74.0
Pseudoliparis_swirei	55.3
Pseudophryne_corroboree	58.0
Pseudopipra_pipra	61.0
Pseudopodoces_humilis	62.6
Pseudorasbora_parva	47.6
Pseudorca_crassidens	83.4
Pterocles_gutturalis	62.8
Pteropus_alecto	79.3
Pteropus_giganteus	79.8
Pteropus_vampyrus	79.6
Puma_concolor	80.5
Puma_yagouaroundi	80.7
Pungitius_pungitius	44.5
Puntigrus_tetrazona	50.9
Pygocentrus_nattereri	48.3
Pygoscelis_adeliae	59.9
Pyrgilauda_ruficollis	61.0
Rana_temporaria	52.6
Ranitomeya_imitator	53.3
Rattus_norvegicus	73.7
Rattus_rattus	74.1
Rhinatrema_bivittatum	59.0
Rhinichthys_klamathensis_goyatoka	49.6
Rhinolophus_ferrumequinum	77.2
Rhinopithecus_bieti	96.4
Rhinopithecus_roxellana	96.4
Rissa_tridactyla	62.3
Rousettus_aegyptiacus	73.2
Saccopteryx_leptura	75.9
Saimiri_boliviensis	92.0
Sander_lucioperca	47.0
Sapajus_apella	92.3
Sarcophilus_harrisii	68.2
Sardina_pilchardus	43.0
Scatophagus_argus	50.9
Sciurus_carolinensis	84.2
Scleropages_formosus	44.9
Scomber_japonicus	54.5
Scomber_scombrus	54.8
Scophthalmus_maximus	47.9
Semicossyphus_pulcher	51.1
Serinus_canaria	60.2
Seriola_aureovittata	51.4
Seriola_dumerili	49.9
Seriola_lalandi_dorsalis	51.4
Silurus_meridionalis	49.0
Siniperca_chuatsi	49.3
Sinocyclocheilus_anshuiensis	51.1
Solea_solea	47.1
Sorex_araneus	78.0
Sorex_fumeus	77.5
Sparus_aurata	48.9
Spea_bombifrons	56.1
Sphaeramia_orbicularis	50.4
Stegastes_partitus	49.1
Strigops_habroptila	63.9
Sturnus_vulgaris	60.9
Suncus_etruscus	74.7
Suricata_suricatta	78.9
Sus_scrofa	76.5
Sylvia_atricapilla	63.9
Symphalangus_syndactylus	98.6
Synchiropus_splendidus	48.8
Syngnathoides_biaculeatus	52.2
Syngnathus_acus	47.9
Syngnathus_scovelli	49.0
Syngnathus_typhle	45.7
Tachyglossus_aculeatus	67.4
Tachysurus_fulvidraco	50.4
Tachysurus_vachellii	48.5
Taeniopygia_guttata	60.9
Takifugu_rubripes	51.4
Talpa_occidentalis	79.8
Thalassophryne_amazonica	49.7
Theropithecus_gelada	96.6
Thunnus_albacares	50.7
Thunnus_maccoyii	50.5
Thunnus_thynnus	50.5
Toxotes_jaculatrix	55.6
Trachypithecus_francoisi	96.3
Trematomus_bernacchii	53.1
Trichechus_manatus_latirostris	84.4
Trichomycterus_rosablanca	45.9
Trichosurus_vulpecula	64.0
Triplophysa_dalaica	50.8
Triplophysa_rosa	49.2
Tupaia_chinensis	62.0
Tursiops_truncatus	68.6
Tympanuchus_pallidicinctus	60.7
Tyto_alba	61.3
Urocitellus_parryii	76.3
Ursus_americanus	80.3
Ursus_arctos	80.3
Ursus_maritimus	80.3
Vicugna_pacos	78.4
Vidua_chalybeata	60.1
Vidua_macroura	53.2
Vombatus_ursinus	62.8
Xenopus_tropicalis	57.1
Xiphias_gladius	52.1
Xiphophorus_couchianus	49.9
Xiphophorus_hellerii	49.7
Xiphophorus_maculatus	49.6
Xyrauchen_texanus	49.5
Zalophus_californianus	79.7
Zonotrichia_albicollis	56.9
Zonotrichia_leucophrys_gambelii	57.1
