species	ident
Geospiza_fortis	44.6
Geotrypetes_seraphini	55.5
Girardinichthys_multiradiatus	53.0
Globicephala_melas	66.7
Gopherus_evgoodei	53.0
Gopherus_flavomarginatus	52.6
Gorilla_gorilla_gorilla	98.4
Gouania_willdenowi	49.1
Gracilinanus_agilis	36.8
Grammomys_surdaster	79.8
Grus_americana	49.9
Gymnodraco_acuticeps	51.4
Gymnogyps_californianus	52.1
Haemorhous_mexicanus	55.6
Haliaeetus_albicilla	51.6
Haliaeetus_leucocephalus	49.6
Halichoerus_grypus	80.2
Haplochromis_burtoni	49.6
Harpia_harpyja	51.7
Hemibagrus_wyckioides	51.1
Hemiscyllium_ocellatum	52.8
Heptranchias_perlo	52.1
Heterocephalus_glaber	75.8
Heterodontus_francisci	51.7
Hippocampus_comes	50.9
Hippocampus_zosterae	50.5
Hippoglossus_hippoglossus	49.5
Hippoglossus_stenolepis	49.6
Hippopotamus_amphibius_kiboko	72.1
Hipposideros_armiger	80.2
Hirundo_rustica	55.4
Homo_sapiens	100.0
Hoplias_malabaricus	47.4
Hyaena_hyaena	80.6
Hyla_sarda	51.7
Hylobates_moloch	97.0
Hypanus_sabinus	52.1
Hyperolius_riggenbachi	53.1
Hypomesus_transpacificus	48.9
Ictalurus_furcatus	51.5
Ictalurus_punctatus	51.4
Ictidomys_tridecemlineatus	69.9
Indicator_indicator	52.5
Jaculus_jaculus	80.6
Kogia_breviceps	81.6
Kryptolebias_marmoratus	53.7
Labeo_rohita	48.2
Labrus_bergylta	47.5
Labrus_mixtus	47.8
Lagenorhynchus_albirostris	60.9
Lagenorhynchus_obliquidens	65.4
Lagopus_leucura	51.9
Lagopus_muta	48.9
Lampris_incognitus	51.8
Larimichthys_crocea	49.2
Lates_calcarifer	45.2
Lathamus_discolor	52.6
Latimeria_chalumnae	51.4
Lemur_catta	88.0
Leopardus_geoffroyi	81.0
Lepidothrix_coronata	50.1
Lepisosteus_oculatus	49.1
Leptonychotes_weddellii	80.4
Lepus_europaeus	69.1
Lethenteron_reissneri	41.8
Leucoraja_erinaceus	50.8
Limanda_limanda	50.1
Lipotes_vexillifer	78.5
Lonchura_striata	55.0
Lontra_canadensis	80.1
Loxodonta_africana	71.8
Lutra_lutra	79.8
Lynx_canadensis	80.8
Lynx_rufus	81.1
Macaca_fascicularis	87.0
Macaca_mulatta	87.0
Macaca_nemestrina	95.6
Macaca_thibetana_thibetana	95.6
Malaclemys_terrapin_pileata	53.2
Manacus_candei	52.7
Manacus_vitellinus	55.8
Mandrillus_leucophaeus	71.7
Manis_javanica	75.0
Manis_pentadactyla	77.5
Marmota_flaviventris	79.8
Marmota_marmota_marmota	79.7
Marmota_monax	79.6
Mastacembelus_armatus	49.2
Mastomys_coucha	79.5
Mauremys_mutica	53.6
Mauremys_reevesii	53.2
Maylandia_zebra	49.9
Megalobrama_amblycephala	50.5
Megalops_cyprinoides	48.4
Melanerpes_formicivorus	52.2
Melanotaenia_boesemani	51.1
Meleagris_gallopavo	44.5
Meles_meles	79.1
Melopsittacus_undulatus	51.0
Melospiza_georgiana	54.5
Melospiza_melodia_melodia	54.7
Melozone_crissalis	54.9
Meriones_unguiculatus	78.4
Mesocricetus_auratus	80.4
Microcaecilia_unicolor	54.1
Microcebus_murinus	87.8
Micropterus_dolomieu	48.7
Micropterus_salmoides	48.8
Microtus_ochrogaster	80.2
Mirounga_angustirostris	80.4
Mirounga_leonina	80.4
Misgurnus_anguillicaudatus	47.2
Mobula_hypostoma	51.2
Molossus_molossus	77.6
Molothrus_aeneus	54.3
Molothrus_ater	54.1
Monodelphis_domestica	60.0
Monodon_monoceros	81.6
Monopterus_albus	47.3
Morone_saxatilis	49.3
Moschus_berezovskii	75.9
Motacilla_alba_alba	54.6
Mugil_cephalus	49.7
Muntiacus_reevesi	79.5
Mus_caroli	79.9
Mus_musculus	80.1
Mus_pahari	79.4
Mustela_erminea	80.2
Mustela_lutreola	79.9
Mustela_nigripes	79.9
Mustela_putorius_furo	79.9
Myiozetetes_cayanensis	55.1
Myodes_glareolus	79.8
Myotis_brandtii	61.8
Myotis_daubentonii	75.7
Myotis_davidii	56.5
Myotis_lucifugus	29.7
Myotis_myotis	76.5
Myotis_yumanensis	76.8
Myripristis_murdjan	49.1
Myxocyprinus_asiaticus	49.2
Nannospalax_galili	79.0
Nanorana_parkeri	55.2
Narcine_bancroftii	52.4
Nematolebias_whitei	49.5
Neoarius_graeffei	50.4
Neofelis_nebulosa	80.7
Neogale_vison	80.0
Neolamprologus_brichardi	48.9
Neomonachus_schauinslandi	79.7
Neopelma_chrysocephalum	53.7
Neophocaena_asiaeorientalis_asiaeorientalis	67.1
Neopsephotus_bourkii	53.2
Nerophis_lumbriciformis	50.8
Nerophis_ophidion	50.8
Nipponia_nippon	54.5
Nomascus_leucogenys	97.0
Nothobranchius_furzeri	51.0
Nothoprocta_perdicaria	56.8
Notolabrus_celidotus	50.5
Notothenia_coriiceps	51.4
Numida_meleagris	41.8
Nyctereutes_procyonoides	77.5
Nyctibius_grandis	51.3
Nycticebus_coucang	83.9
Ochotona_curzoniae	71.4
Ochotona_princeps	73.7
Octodon_degus	69.8
Odobenus_rosmarus_divergens	79.8
Odocoileus_virginianus	59.7
Oenanthe_melanoleuca	55.0
Oncorhynchus_gorbuscha	46.3
Onychomys_torridus	79.4
Onychostoma_macrolepis	48.9
Onychostruthus_taczanowskii	55.1
Opisthocomus_hoazin	51.3
Orcinus_orca	66.7
Oreochromis_aureus	49.1
Oreochromis_niloticus	49.7
Ornithorhynchus_anatinus	56.3
Orycteropus_afer_afer	54.4
Oryctolagus_cuniculus	76.3
Oryx_dammah	80.2
Oryzias_latipes	52.6
Oryzias_melastigma	51.4
Osmerus_eperlanus	48.7
Osmerus_mordax	48.7
Otolemur_garnettii	83.9
Ovis_aries	79.9
Ovis_canadensis	79.9
Oxyura_jamaicensis	53.6
Pangasianodon_hypophthalmus	51.5
Pan_paniscus	99.3
Panthera_leo	80.7
Panthera_onca	80.5
Panthera_pardus	80.7
Panthera_tigris	80.5
Panthera_uncia	80.8
Pan_troglodytes	99.4
Papio_anubis	71.5
Paralichthys_olivaceus	50.5
Parambassis_ranga	47.3
Paramisgurnus_dabryanus	46.9
Paramormyrops_kingsleyae	52.0
Parus_major	54.4
Passer_domesticus	55.3
Passer_montanus	55.1
Patagioenas_fasciata	52.6
Pelmatolapia_mariae	49.1
Pelobates_fuscus	51.8
Pelodiscus_sinensis	50.3
Perca_flavescens	50.5
Perca_fluviatilis	52.0
Periophthalmus_magnuspinnatus	50.4
Perognathus_longimembris_pacificus	70.5
Peromyscus_californicus_insignis	79.9
Peromyscus_eremicus	80.1
Peromyscus_leucopus	79.6
Peromyscus_maniculatus_bairdii	80.0
Petaurus_breviceps_papuanus	59.8
Petromyzon_marinus	43.3
Pezoporus_flaviventris	52.8
Pezoporus_occidentalis	52.2
Pezoporus_wallicus	52.8
Phacochoerus_africanus	81.2
Phaenicophaeus_curvirostris	56.7
Phalacrocorax_carbo	51.8
Phascolarctos_cinereus	61.8
Phasianus_colchicus	50.0
Phoca_vitulina	80.1
Phocoena_phocoena	80.1
Phocoena_sinus	82.1
Phodopus_roborovskii	77.6
Phycodurus_eques	52.6
Phyllopteryx_taeniolatus	51.6
Phyllostomus_discolor	75.0
Phyllostomus_hastatus	75.5
Physeter_macrocephalus	82.1
Piliocolobus_tephrosceles	71.6
Pimephales_promelas	48.8
Pipistrellus_kuhlii	70.0
Pipra_filicauda	53.4
Platichthys_flesus	51.9
Plectropomus_leopardus	48.7
Pleurodeles_waltl	54.7
Pleuronectes_platessa	51.1
Poecile_atricapillus	53.1
Poecilia_formosa	51.8
Poecilia_latipinna	52.6
Poecilia_mexicana	51.4
Poecilia_reticulata	50.7
Poeciliopsis_prolifica	52.7
Pogoniulus_pusillus	52.4
Polypterus_senegalus	55.5
Pongo_abelii	97.8
Pongo_pygmaeus	97.8
Prinia_subflava	56.1
Prionailurus_bengalensis	81.1
Prionailurus_viverrinus	81.1
Pristis_pectinata	52.6
Propithecus_coquereli	87.2
Protopterus_annectens	46.2
Psammomys_obesus	79.0
Pseudochaenichthys_georgianus	51.9
Pseudoliparis_swirei	52.6
Pseudophryne_corroboree	52.8
Pseudopipra_pipra	53.6
Pseudopodoces_humilis	50.9
Pseudorasbora_parva	48.3
Pseudorca_crassidens	66.8
Pteronotus_mesoamericanus	76.1
Pteropus_giganteus	58.8
Puma_concolor	66.6
Puma_yagouaroundi	81.2
Pundamilia_nyererei	50.0
Pungitius_pungitius	50.2
Puntigrus_tetrazona	50.6
Pygocentrus_nattereri	46.6
Pygoscelis_adeliae	44.3
Pyrgilauda_ruficollis	55.0
Rana_temporaria	55.0
Ranitomeya_imitator	51.6
Rattus_norvegicus	79.5
Rattus_rattus	78.8
Rhea_pennata	51.2
Rhinatrema_bivittatum	54.4
Rhincodon_typus	51.7
Rhinichthys_klamathensis_goyatoka	50.0
Rhinolophus_ferrumequinum	79.1
Rhinopithecus_bieti	71.2
Rhinopithecus_roxellana	94.8
Rissa_tridactyla	53.3
Rousettus_aegyptiacus	73.7
Saccopteryx_bilineata	66.7
Saccopteryx_leptura	76.4
Saimiri_boliviensis	90.3
Salarias_fasciatus	53.3
Salmo_salar	46.7
Sander_lucioperca	50.0
Sapajus_apella	91.4
Sarcophilus_harrisii	61.7
Sardina_pilchardus	47.5
Scatophagus_argus	47.3
Sciurus_carolinensis	82.1
Scleropages_formosus	52.4
Scomber_japonicus	49.7
Scomber_scombrus	49.8
Scophthalmus_maximus	54.0
Scyliorhinus_canicula	53.4
Sebastes_umbrosus	48.7
Semicossyphus_pulcher	47.3
Serinus_canaria	55.0
Seriola_aureovittata	44.0
Seriola_dumerili	45.2
Seriola_lalandi_dorsalis	44.0
Silurus_meridionalis	49.7
Simochromis_diagramma	48.8
Siniperca_chuatsi	49.1
Sinocyclocheilus_anshuiensis	49.4
Sinocyclocheilus_rhinocerous	50.3
Solea_senegalensis	50.6
Solea_solea	50.7
Sorex_araneus	71.9
Sorex_fumeus	72.5
Sparus_aurata	48.6
Spea_bombifrons	53.3
Sphaeramia_orbicularis	50.4
Stegastes_partitus	47.2
Stegostoma_tigrinum	50.4
Strigops_habroptila	51.9
Struthio_camelus	50.1
Sturnira_hondurensis	75.6
Sturnus_vulgaris	54.1
Suricata_suricatta	79.9
Sus_scrofa	81.1
Sylvia_atricapilla	54.3
Symphalangus_syndactylus	97.0
Synchiropus_splendidus	51.0
Syngnathoides_biaculeatus	52.8
Syngnathus_acus	52.0
Syngnathus_scovelli	52.1
Syngnathus_typhle	49.1
Tachyglossus_aculeatus	49.8
Tachysurus_fulvidraco	50.1
Tachysurus_vachellii	49.1
Taeniopygia_guttata	55.4
Takifugu_flavidus	47.8
Takifugu_rubripes	49.0
Talpa_occidentalis	62.2
Terrapene_triunguis	53.3
Thalassophryne_amazonica	50.3
Theropithecus_gelada	90.8
Thunnus_albacares	49.3
Thunnus_maccoyii	49.0
Thunnus_thynnus	49.1
Tinamus_guttatus	48.1
Toxotes_jaculatrix	45.6
Trachemys_scripta_elegans	53.3
Trachypithecus_francoisi	94.3
Trematomus_bernacchii	51.7
Trichechus_manatus_latirostris	52.8
Trichomycterus_rosablanca	50.1
Trichosurus_vulpecula	61.9
Triplophysa_dalaica	46.3
Triplophysa_rosa	47.9
Tupaia_chinensis	82.6
Tursiops_truncatus	56.8
Tympanuchus_pallidicinctus	51.9
Tyto_alba	52.1
Ursus_americanus	81.5
Ursus_arctos	81.6
Ursus_maritimus	81.6
Vicugna_pacos	81.9
Vidua_chalybeata	54.9
Vidua_macroura	54.8
Vombatus_ursinus	61.0
Vulpes_lagopus	80.6
Vulpes_vulpes	80.2
Xenopus_tropicalis	54.6
Xiphias_gladius	48.8
Xiphophorus_couchianus	51.2
Xiphophorus_hellerii	51.8
Xiphophorus_maculatus	52.3
Xyrauchen_texanus	49.2
Zalophus_californianus	80.3
Zonotrichia_albicollis	54.8
Zonotrichia_leucophrys_gambelii	54.8
