species	ident
Lemur_catta	91.2
Leopardus_geoffroyi	90.0
Lepidothrix_coronata	72.5
Leptonychotes_weddellii	79.3
Leptosomus_discolor	71.9
Lepus_europaeus	88.3
Lonchura_striata	69.5
Lontra_canadensis	88.0
Lutra_lutra	88.5
Lynx_canadensis	89.9
Lynx_rufus	90.0
Macaca_fascicularis	95.4
Macaca_mulatta	95.4
Macaca_nemestrina	95.2
Macaca_thibetana_thibetana	95.4
Malaclemys_terrapin_pileata	71.9
Manacus_candei	73.7
Mandrillus_leucophaeus	76.8
Marmota_flaviventris	86.5
Marmota_marmota_marmota	86.4
Marmota_monax	86.5
Mastomys_coucha	84.1
Mauremys_mutica	71.6
Mauremys_reevesii	71.3
Melanerpes_formicivorus	66.3
Meleagris_gallopavo	73.4
Meles_meles	88.4
Melopsittacus_undulatus	72.5
Melospiza_georgiana	71.4
Melospiza_melodia_melodia	71.6
Melozone_crissalis	71.2
Meriones_unguiculatus	84.8
Mesitornis_unicolor	72.5
Mesocricetus_auratus	82.7
Microcebus_murinus	91.6
Microtus_ochrogaster	83.1
Microtus_oregoni	83.5
Mirounga_angustirostris	88.1
Mirounga_leonina	88.1
Molothrus_aeneus	70.8
Molothrus_ater	70.9
Monodelphis_domestica	76.9
Motacilla_alba_alba	71.1
Mus_caroli	84.4
Mus_musculus	84.6
Mus_pahari	83.9
Mustela_erminea	74.8
Mustela_lutreola	74.9
Mustela_nigripes	87.7
Mustela_putorius_furo	74.6
Myiozetetes_cayanensis	74.0
Myodes_glareolus	83.1
Nannospalax_galili	87.4
Neofelis_nebulosa	89.4
Neogale_vison	87.9
Neopelma_chrysocephalum	73.7
Neopsephotus_bourkii	72.7
Nipponia_nippon	73.1
Nomascus_leucogenys	97.0
Nothoprocta_perdicaria	72.6
Numida_meleagris	73.8
Nyctibius_grandis	73.9
Nycticebus_coucang	88.0
Ochotona_curzoniae	82.1
Ochotona_princeps	81.7
Odobenus_rosmarus_divergens	88.7
Oenanthe_melanoleuca	70.6
Onychomys_torridus	84.5
Onychostruthus_taczanowskii	70.7
Ornithorhynchus_anatinus	64.2
Oryctolagus_cuniculus	88.7
Otolemur_garnettii	87.8
Pan_paniscus	99.1
Panthera_leo	89.6
Panthera_onca	89.6
Panthera_pardus	89.9
Panthera_tigris	89.6
Panthera_uncia	89.7
Pan_troglodytes	98.9
Papio_anubis	95.3
Parus_major	69.3
Passer_domesticus	70.9
Passer_montanus	70.8
Patagioenas_fasciata	73.1
Pelodiscus_sinensis	72.3
Perognathus_longimembris_pacificus	85.7
Peromyscus_californicus_insignis	84.1
Peromyscus_eremicus	84.3
Peromyscus_maniculatus_bairdii	84.9
Petaurus_breviceps_papuanus	77.6
Pezoporus_flaviventris	69.8
Pezoporus_occidentalis	69.7
Pezoporus_wallicus	69.8
Phaenicophaeus_curvirostris	71.9
Phalacrocorax_carbo	73.7
Phasianus_colchicus	73.7
Phoca_vitulina	88.6
Phodopus_roborovskii	83.1
Piliocolobus_tephrosceles	94.2
Pipra_filicauda	73.1
Pleurodeles_waltl	69.6
Poecile_atricapillus	71.6
Pogoniulus_pusillus	73.4
Pongo_abelii	97.4
Pongo_pygmaeus	96.9
Prinia_subflava	70.4
Prionailurus_bengalensis	90.0
Prionailurus_viverrinus	89.7
Propithecus_coquereli	90.8
Psammomys_obesus	84.6
Pseudopipra_pipra	73.2
Pseudopodoces_humilis	71.7
Puma_concolor	60.5
Puma_yagouaroundi	89.9
Pyrgilauda_ruficollis	69.3
Rana_temporaria	66.4
Rattus_norvegicus	82.7
Rattus_rattus	82.6
Rhea_pennata	68.1
Rhinatrema_bivittatum	72.8
Rhinopithecus_bieti	94.4
Rhinopithecus_roxellana	94.4
Rissa_tridactyla	72.5
Saimiri_boliviensis	95.0
Sapajus_apella	95.2
Sarcophilus_harrisii	76.4
Sciurus_carolinensis	86.2
Serinus_canaria	60.2
Sorex_araneus	76.1
Sorex_fumeus	84.4
Strigops_habroptila	72.7
Struthio_camelus	70.7
Sturnus_vulgaris	67.9
Suncus_etruscus	85.8
Suricata_suricatta	82.8
Symphalangus_syndactylus	97.1
Tachyglossus_aculeatus	63.4
Taeniopygia_guttata	71.4
Talpa_occidentalis	86.2
Terrapene_triunguis	71.0
Theropithecus_gelada	95.4
Tinamus_guttatus	71.5
Trachemys_scripta_elegans	71.4
Trachypithecus_francoisi	94.2
Trichosurus_vulpecula	76.9
Tympanuchus_pallidicinctus	73.1
Tyto_alba	73.2
Urocitellus_parryii	85.9
Ursus_americanus	89.5
Ursus_arctos	89.3
Ursus_maritimus	89.7
Vidua_chalybeata	69.5
Vidua_macroura	69.9
Vombatus_ursinus	76.9
Xenopus_tropicalis	62.3
Zonotrichia_leucophrys_gambelii	70.7
