NCBI GeneID	Taxonomic Name	Symbol	Transcript Accession	Transcript Transcript Length	Transcript Protein Accession	Transcript Protein Length
114851933	Betta splendens	mtss1lb	XM_029143837.3	8796	XP_028999670.2	802
115601233	Strigops habroptila	MTSS2	XM_030470924.1	1514	XP_030326784.1	287
115660436	Gopherus evgoodei	MTSS2	XM_030581874.1	4776	XP_030437734.1	743
115772149	Archocentrus centrarchus	mtss1lb	XM_030718132.1	5948	XP_030573992.1	806
117670476	Pantherophis guttatus	MTSS2	XM_034425672.2	5202	XP_034281563.1	711
117670476	Pantherophis guttatus	MTSS2	XM_060681517.1	5126	XP_060537500.1	686
117670476	Pantherophis guttatus	MTSS2	XM_034425673.2	5197	XP_034281564.1	710
117670476	Pantherophis guttatus	MTSS2	XM_060681518.1	5019	XP_060537501.1	649
118358488	Oncorhynchus keta	mtss1lb	XM_052480444.1	7583	XP_052336404.1	715
118358488	Oncorhynchus keta	mtss1lb	XM_052480440.1	7733	XP_052336400.1	765
118358488	Oncorhynchus keta	mtss1lb	XM_052480435.1	7820	XP_052336395.1	794
118358488	Oncorhynchus keta	mtss1lb	XM_052480442.1	7669	XP_052336402.1	744
125152859	Prionailurus viverrinus	MTSS2	XM_047835409.1	4617	XP_047691365.1	703
125152859	Prionailurus viverrinus	MTSS2	XM_047835408.1	4638	XP_047691364.1	710
125152859	Prionailurus viverrinus	MTSS2	XM_047835405.1	4713	XP_047691361.1	735
125152859	Prionailurus viverrinus	MTSS2	XM_047835404.1	4722	XP_047691360.1	738
125152859	Prionailurus viverrinus	MTSS2	XM_047835402.1	4843	XP_047691358.1	764
125152859	Prionailurus viverrinus	MTSS2	XM_047835407.1	4756	XP_047691363.1	735
125152859	Prionailurus viverrinus	MTSS2	XM_047835403.1	4777	XP_047691359.1	742
125152859	Prionailurus viverrinus	MTSS2	XM_047835401.1	4852	XP_047691357.1	767
129125480	Agelaius phoeniceus	MTSS2	XM_054640944.1	3077	XP_054496919.1	741
129125480	Agelaius phoeniceus	MTSS2	XM_054640945.1	2999	XP_054496920.1	715
129125480	Agelaius phoeniceus	MTSS2	XM_054640947.1	2996	XP_054496922.1	714
129125480	Agelaius phoeniceus	MTSS2	XM_054640948.1	2990	XP_054496923.1	712
132479738	Mesoplodon densirostris	MTSS2	XM_060083258.1	4863	XP_059939241.1	748
132479738	Mesoplodon densirostris	MTSS2	XM_060083259.1	4767	XP_059939242.1	716
132479738	Mesoplodon densirostris	MTSS2	XM_060083260.1	4505	XP_059939243.1	603
134303922	Trichomycterus rosablanca	mtss1lb	XM_062989396.1	4928	XP_062845466.1	742
135991832	Caloenas nicobarica	MTSS2	XM_065640602.1	2982	XP_065496674.1	743
136107235	Patagioenas fasciata	MTSS2	XM_071814224.1	3899	XP_071670325.1	715
136107235	Patagioenas fasciata	MTSS2	XM_065848124.2	3890	XP_065704196.1	712
136107235	Patagioenas fasciata	MTSS2	XM_065848123.2	3971	XP_065704195.1	739
136107235	Patagioenas fasciata	MTSS2	XM_065848122.2	3974	XP_065704194.1	740
136107235	Patagioenas fasciata	MTSS2	XM_071814227.1	3875	XP_071670328.1	707
136107235	Patagioenas fasciata	MTSS2	XM_071814225.1	3899	XP_071670326.1	715
136107235	Patagioenas fasciata	MTSS2	XM_071814223.1	3980	XP_071670324.1	742
136107235	Patagioenas fasciata	MTSS2	XM_071814222.1	3983	XP_071670323.1	743
137481270	Anomalospiza imberbis	MTSS2	XM_068202870.1	3845	XP_068058971.1	719
137481270	Anomalospiza imberbis	MTSS2	XM_068202869.1	3907	XP_068058970.1	740
137481270	Anomalospiza imberbis	MTSS2	XM_068202867.1	3916	XP_068058968.1	743
137481270	Anomalospiza imberbis	MTSS2	XM_068202876.1	3828	XP_068058977.1	714
137481270	Anomalospiza imberbis	MTSS2	XM_068202868.1	3909	XP_068058969.1	741
137481270	Anomalospiza imberbis	MTSS2	XM_068202872.1	3834	XP_068058973.1	716
137481270	Anomalospiza imberbis	MTSS2	XM_068202865.1	3918	XP_068058966.1	744
137481270	Anomalospiza imberbis	MTSS2	XM_068202874.1	3830	XP_068058975.1	715
137481270	Anomalospiza imberbis	MTSS2	XM_068202871.1	3839	XP_068058972.1	718
137481270	Anomalospiza imberbis	MTSS2	XM_068202877.1	3819	XP_068058978.1	712
137481270	Anomalospiza imberbis	MTSS2	XM_068202873.1	3828	XP_068058974.1	715
137481270	Anomalospiza imberbis	MTSS2	XM_068202866.1	3912	XP_068058967.1	743
138268102	Pleurodeles waltl	MTSS2	XM_069217485.1	3529	XP_069073586.1	710
138268102	Pleurodeles waltl	MTSS2	XM_069217486.1	3297	XP_069073587.1	685
138268102	Pleurodeles waltl	MTSS2	XM_069217481.1	3399	XP_069073582.1	722
138268102	Pleurodeles waltl	MTSS2	XM_069217483.1	3366	XP_069073584.1	721
138268102	Pleurodeles waltl	MTSS2	XM_069217477.1	2943	XP_069073578.1	756
138268102	Pleurodeles waltl	MTSS2	XM_069217479.1	2907	XP_069073580.1	744
138268102	Pleurodeles waltl	MTSS2	XM_069217484.1	2832	XP_069073585.1	719
138268102	Pleurodeles waltl	MTSS2	XM_069217480.1	2874	XP_069073581.1	733
138268102	Pleurodeles waltl	MTSS2	XM_069217478.1	2910	XP_069073579.1	745
521855	Bos taurus	MTSS2	XM_024978875.2	4913	XP_024834643.1	737
521855	Bos taurus	MTSS2	XM_024978878.2	4817	XP_024834646.1	705
100397603	Callithrix jacchus	MTSS2	XM_035282192.2	4908	XP_035138083.1	739
100397603	Callithrix jacchus	MTSS2	XM_035282194.2	4812	XP_035138085.1	707
100397603	Callithrix jacchus	MTSS2	XM_035282190.2	4826	XP_035138081.1	751
100397603	Callithrix jacchus	MTSS2	XM_054248696.1	4751	XP_054104671.1	726
100397603	Callithrix jacchus	MTSS2	XM_054248697.1	4730	XP_054104672.1	719
100397603	Callithrix jacchus	MTSS2	XM_035282196.2	4621	XP_035138087.1	692
100397603	Callithrix jacchus	MTSS2	XM_035282197.2	4525	XP_035138088.1	660
101094149	Felis catus	MTSS2	XM_023245580.2	4693	XP_023101348.1	738
101094149	Felis catus	MTSS2	XM_023245582.2	4618	XP_023101350.1	713
101094149	Felis catus	MTSS2	XM_023245583.2	4597	XP_023101351.1	706
101094149	Felis catus	MTSS2	XM_023245581.2	4684	XP_023101349.1	735
101094149	Felis catus	MTSS2	XM_045047242.1	4609	XP_044903177.1	710
101094149	Felis catus	MTSS2	XM_023245584.2	4588	XP_023101352.1	703
106918234	Poecilia mexicana	mtss1lb	XM_014987818.1	5789	XP_014843304.1	840
113190118	Urocitellus parryii	Mtss2	XM_026399257.1	4662	XP_026255042.1	752
113190118	Urocitellus parryii	Mtss2	XM_026399259.1	4587	XP_026255044.1	727
113190118	Urocitellus parryii	Mtss2	XM_026399260.1	4566	XP_026255045.1	720
113190118	Urocitellus parryii	Mtss2	XM_026399258.1	4653	XP_026255043.1	749
113190118	Urocitellus parryii	Mtss2	XM_026399261.1	4557	XP_026255046.1	717
115202943	Salmo trutta	mtss1lb	XM_029767139.1	4642	XP_029622999.1	801
115202943	Salmo trutta	mtss1lb	XM_029767142.1	2792	XP_029623002.1	769
115202943	Salmo trutta	mtss1lb	XM_029767140.1	2879	XP_029623000.1	798
115202943	Salmo trutta	mtss1lb	XM_029767141.1	2801	XP_029623001.1	772
115202943	Salmo trutta	mtss1lb	XM_029767143.1	2738	XP_029623003.1	751
115202943	Salmo trutta	mtss1lb	XM_029767145.1	2160	XP_029623005.1	719
115470425	Microcaecilia unicolor	MTSS2	XM_030203599.1	6517	XP_030059459.1	755
116555619	Sapajus apella	MTSS2	XM_032284422.1	4937	XP_032140313.1	747
116555619	Sapajus apella	MTSS2	XM_032284424.1	4860	XP_032140315.1	722
116555619	Sapajus apella	MTSS2	XM_032284425.1	4839	XP_032140316.1	715
116555619	Sapajus apella	MTSS2	XM_032284423.1	4926	XP_032140314.1	744
116555619	Sapajus apella	MTSS2	XM_032284426.1	4830	XP_032140317.1	712
116555619	Sapajus apella	MTSS2	XM_032284427.1	4663	XP_032140318.1	700
116982678	Amblyraja radiata	mtss2	XM_033036013.1	11893	XP_032891904.1	872
116982678	Amblyraja radiata	mtss2	XM_033036019.1	11757	XP_032891910.1	827
116982678	Amblyraja radiata	mtss2	XM_033036018.1	11760	XP_032891909.1	828
116982678	Amblyraja radiata	mtss2	XM_033036011.1	11895	XP_032891902.1	873
116982678	Amblyraja radiata	mtss2	XM_033036015.1	11882	XP_032891906.1	869
116982678	Amblyraja radiata	mtss2	XM_033036014.1	11885	XP_032891905.1	870
116982678	Amblyraja radiata	mtss2	XM_033036024.1	11521	XP_032891915.1	749
116982678	Amblyraja radiata	mtss2	XM_033036021.1	11566	XP_032891912.1	764
116982678	Amblyraja radiata	mtss2	XM_033036020.1	11701	XP_032891911.1	809
116982678	Amblyraja radiata	mtss2	XM_033036016.1	11854	XP_032891907.1	860
116982678	Amblyraja radiata	mtss2	XM_033036023.1	11522	XP_032891914.1	750
116982678	Amblyraja radiata	mtss2	XM_033036027.1	11480	XP_032891918.1	736
116982678	Amblyraja radiata	mtss2	XM_033036022.1	11525	XP_032891913.1	751
116982678	Amblyraja radiata	mtss2	XM_033036026.1	11512	XP_032891917.1	747
116982678	Amblyraja radiata	mtss2	XM_033036028.1	11469	XP_032891919.1	733
116982678	Amblyraja radiata	mtss2	XM_033036025.1	11514	XP_032891916.1	748
116982678	Amblyraja radiata	mtss2	XM_033036017.1	11286	XP_032891908.1	851
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127166.1	4961	XP_032983057.1	743
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127171.1	4718	XP_032983062.1	715
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127168.1	4697	XP_032983059.1	708
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127167.1	4792	XP_032983058.1	740
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127169.1	4821	XP_032983060.1	681
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127162.1	4909	XP_032983053.1	800
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127163.1	4859	XP_032983054.1	788
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127165.1	4837	XP_032983056.1	781
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127160.1	4931	XP_032983051.1	813
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127161.1	4922	XP_032983052.1	810
117034357	Rhinolophus ferrumequinum	MTSS2	XM_033127170.1	4565	XP_032983061.1	663
118533046	Halichoerus grypus	MTSS2	XM_036088051.1	4567	XP_035943944.1	707
118533046	Halichoerus grypus	MTSS2	XM_036088049.1	4663	XP_035943942.1	739
118533046	Halichoerus grypus	MTSS2	XM_036088050.1	4576	XP_035943943.1	710
118533046	Halichoerus grypus	MTSS2	XM_036088048.1	4671	XP_035943941.1	742
118533046	Halichoerus grypus	MTSS2	XM_036088052.1	4362	XP_035943945.1	594
118720768	Pipistrellus kuhlii	MTSS2	XM_045582693.1	2147	XP_045438649.1	680
118720768	Pipistrellus kuhlii	MTSS2	XM_036441069.2	2330	XP_036296962.1	704
118720768	Pipistrellus kuhlii	MTSS2	XM_036441063.2	2441	XP_036296956.1	741
119705494	Motacilla alba alba	MTSS2	XM_038148004.1	2782	XP_038003932.1	740
119705494	Motacilla alba alba	MTSS2	XM_038148000.1	2784	XP_038003928.1	741
119705494	Motacilla alba alba	MTSS2	XM_038148010.1	2702	XP_038003938.1	714
119705494	Motacilla alba alba	MTSS2	XM_038148009.1	2703	XP_038003937.1	715
119705494	Motacilla alba alba	MTSS2	XM_038147998.1	2785	XP_038003926.1	743
119705494	Motacilla alba alba	MTSS2	XM_038148005.1	2772	XP_038003933.1	739
119705494	Motacilla alba alba	MTSS2	XM_038148001.1	2773	XP_038003929.1	740
119705494	Motacilla alba alba	MTSS2	XM_038148007.1	2701	XP_038003935.1	716
119705494	Motacilla alba alba	MTSS2	XM_038147996.1	2785	XP_038003924.1	744
119705494	Motacilla alba alba	MTSS2	XM_038148011.1	2688	XP_038003939.1	712
119705494	Motacilla alba alba	MTSS2	XM_038148006.1	2704	XP_038003934.1	718
119705494	Motacilla alba alba	MTSS2	XM_038148008.1	2694	XP_038003936.1	715
119705494	Motacilla alba alba	MTSS2	XM_038147999.1	2775	XP_038003927.1	742
119705494	Motacilla alba alba	MTSS2	XM_038147997.1	2778	XP_038003925.1	743
119889884	Micropterus salmoides	mtss1lb	XM_038700791.1	11483	XP_038556719.1	823
119889884	Micropterus salmoides	mtss1lb	XM_038700789.1	11617	XP_038556717.1	868
119889884	Micropterus salmoides	mtss1lb	XM_038700790.1	11605	XP_038556718.1	865
119889884	Micropterus salmoides	mtss1lb	XM_038700792.1	11455	XP_038556720.1	816
119889884	Micropterus salmoides	mtss1lb	XM_038700793.1	11445	XP_038556721.1	813
121157930	Ochotona curzoniae	MTSS2	XM_040982400.1	4237	XP_040838334.1	711
121157930	Ochotona curzoniae	MTSS2	XM_040982399.1	4342	XP_040838333.1	746
122208590	Panthera leo	MTSS2	XM_042919799.1	4748	XP_042775733.1	793
122208590	Panthera leo	MTSS2	XM_042919802.1	4651	XP_042775736.1	761
122208590	Panthera leo	MTSS2	XM_042919800.1	4738	XP_042775734.1	790
122208590	Panthera leo	MTSS2	XM_042919803.1	4574	XP_042775737.1	738
122208590	Panthera leo	MTSS2	XM_042919804.1	4565	XP_042775738.1	735
122208590	Panthera leo	MTSS2	XM_042919805.1	4469	XP_042775739.1	703
123958653	Micropterus dolomieu	mtss1lb	XM_046032154.1	11534	XP_045888110.1	867
123958653	Micropterus dolomieu	mtss1lb	XM_046032163.1	9948	XP_045888119.1	703
123958653	Micropterus dolomieu	mtss1lb	XM_046032162.1	4893	XP_045888118.1	708
123958653	Micropterus dolomieu	mtss1lb	XM_046032158.1	11378	XP_045888114.1	815
123958653	Micropterus dolomieu	mtss1lb	XM_046032156.1	11399	XP_045888112.1	822
123958653	Micropterus dolomieu	mtss1lb	XM_046032155.1	11525	XP_045888111.1	864
123958653	Micropterus dolomieu	mtss1lb	XM_046032160.1	10897	XP_045888116.1	781
123958653	Micropterus dolomieu	mtss1lb	XM_046032159.1	11091	XP_045888115.1	781
123958653	Micropterus dolomieu	mtss1lb	XM_046032161.1	10897	XP_045888117.1	781
123958653	Micropterus dolomieu	mtss1lb	XM_046032157.1	10989	XP_045888113.1	819
125005022	Mugil cephalus	mtss1lb	XM_047579922.1	11079	XP_047435878.1	818
125005022	Mugil cephalus	mtss1lb	XM_047579921.1	11205	XP_047435877.1	860
125005022	Mugil cephalus	mtss1lb	XM_047579919.1	11213	XP_047435875.1	863
125005022	Mugil cephalus	mtss1lb	XM_047579923.1	11055	XP_047435879.1	811
125089061	Lutra lutra	MTSS2	XM_047710863.1	4696	XP_047566819.1	707
125089061	Lutra lutra	MTSS2	XM_047710865.1	4717	XP_047566821.1	714
125089061	Lutra lutra	MTSS2	XM_047710860.1	4792	XP_047566816.1	739
125089061	Lutra lutra	MTSS2	XM_047710864.1	4630	XP_047566820.1	685
125089061	Lutra lutra	MTSS2	XM_047710862.1	4705	XP_047566818.1	710
125089061	Lutra lutra	MTSS2	XM_047710861.1	4726	XP_047566817.1	717
125089061	Lutra lutra	MTSS2	XM_047710858.1	4801	XP_047566814.1	742
127389373	Apus apus	MTSS2	XM_051629793.1	1822	XP_051485753.1	121
131089421	Melospiza georgiana	MTSS2	XM_058034164.1	2990	XP_057890147.1	712
131089421	Melospiza georgiana	MTSS2	XM_058034166.1	3071	XP_057890149.1	739
131089421	Melospiza georgiana	MTSS2	XM_058034162.1	3074	XP_057890145.1	740
131089421	Melospiza georgiana	MTSS2	XM_058034161.1	3077	XP_057890144.1	741
131089421	Melospiza georgiana	MTSS2	XM_058034165.1	3074	XP_057890148.1	740
131089421	Melospiza georgiana	MTSS2	XM_058034160.1	3077	XP_057890143.1	741
131089421	Melospiza georgiana	MTSS2	XM_058034159.1	3080	XP_057890142.1	742
131089421	Melospiza georgiana	MTSS2	XM_058034163.1	3005	XP_057890146.1	717
131089421	Melospiza georgiana	MTSS2	XM_058034158.1	3083	XP_057890141.1	743
131089421	Melospiza georgiana	MTSS2	XM_058034155.1	3086	XP_057890138.1	744
131089421	Melospiza georgiana	MTSS2	XM_058034156.1	3083	XP_057890139.1	743
131089421	Melospiza georgiana	MTSS2	XM_058034153.1	3086	XP_057890136.1	744
131089421	Melospiza georgiana	MTSS2	XM_058034154.1	3086	XP_057890137.1	744
131089421	Melospiza georgiana	MTSS2	XM_058034152.1	3089	XP_057890135.1	745
131911711	Peromyscus eremicus	Mtss2	XM_059264004.1	4397	XP_059119987.1	716
131911711	Peromyscus eremicus	Mtss2	XM_059264003.1	4418	XP_059119986.1	723
131911711	Peromyscus eremicus	Mtss2	XM_059264002.1	4493	XP_059119985.1	748
133152685	Syngnathus typhle	mtss1lb	XM_061276513.1	4302	XP_061132497.1	846
133152685	Syngnathus typhle	mtss1lb	XM_061276512.1	4014	XP_061132496.1	751
133152685	Syngnathus typhle	mtss1lb	XM_061276511.1	4133	XP_061132495.1	791
134439265	Engraulis encrasicolus	mtss1lb	XM_063189164.1	3537	XP_063045234.1	841
137187395	Thunnus thynnus	mtss1lb	XM_067596253.1	12291	XP_067452354.1	861
137187395	Thunnus thynnus	mtss1lb	XM_067596268.1	12150	XP_067452369.1	814
137187395	Thunnus thynnus	mtss1lb	XM_067596276.1	12134	XP_067452377.1	809
137187395	Thunnus thynnus	mtss1lb	XM_067596260.1	12152	XP_067452361.1	815
137187395	Thunnus thynnus	mtss1lb	XM_067596293.1	11992	XP_067452394.1	762
137187395	Thunnus thynnus	mtss1lb	XM_067596285.1	11479	XP_067452386.1	775
138997122	Myotis yumanensis	MTSS2	XM_070398566.1	4741	XP_070254667.1	714
138997122	Myotis yumanensis	MTSS2	XM_070398565.1	4812	XP_070254666.1	739
138997122	Myotis yumanensis	MTSS2	XM_070398567.1	4714	XP_070254668.1	707
101538681	Sorex araneus	MTSS2	XM_055146290.1	3841	XP_055002265.1	709
101538681	Sorex araneus	MTSS2	XM_055146284.1	4039	XP_055002259.1	775
101538681	Sorex araneus	MTSS2	XM_055146289.1	3937	XP_055002264.1	741
101538681	Sorex araneus	MTSS2	XM_055146288.1	3940	XP_055002263.1	742
101538681	Sorex araneus	MTSS2	XM_055146287.1	3973	XP_055002262.1	753
101538681	Sorex araneus	MTSS2	XM_055146286.1	3976	XP_055002261.1	754
101538681	Sorex araneus	MTSS2	XM_055146285.1	4018	XP_055002260.1	768
101538681	Sorex araneus	MTSS2	XM_055146283.1	4135	XP_055002258.1	807
102029971	Chinchilla lanigera	Mtss2	XM_013503871.1	4807	XP_013359325.1	717
102029971	Chinchilla lanigera	Mtss2	XM_013503869.1	4903	XP_013359323.1	749
102029971	Chinchilla lanigera	Mtss2	XM_013503868.1	4912	XP_013359322.1	752
102870702	Elephantulus edwardii	MTSS2	XM_006878866.1	2214	XP_006878928.1	737
103026560	Astyanax mexicanus	mtss1lb	XR_007429061.1	16277		
103026560	Astyanax mexicanus	mtss1lb	XR_007429060.1	16092		
103026560	Astyanax mexicanus	mtss1lb	XM_022685869.2	16446	XP_022541590.2	810
103026560	Astyanax mexicanus	mtss1lb	XM_022685872.2	16359	XP_022541593.2	781
103026560	Astyanax mexicanus	mtss1lb	XM_049470954.1	16294	XP_049326911.1	760
103026560	Astyanax mexicanus	mtss1lb	XM_022685874.2	16207	XP_022541595.2	731
103196649	Orycteropus afer afer	MTSS2	XM_042780887.1	2823	XP_042636821.1	940
103284649	Eptesicus fuscus	MTSS2	XM_028143337.2	2748	XP_027999138.2	707
103284649	Eptesicus fuscus	MTSS2	XM_028143340.2	2769	XP_027999141.2	714
103284649	Eptesicus fuscus	MTSS2	XM_028143334.2	2844	XP_027999135.2	739
108294395	Cebus imitator	MTSS2	XM_017516262.2	4944	XP_017371751.1	747
108294395	Cebus imitator	MTSS2	XM_017516265.2	4833	XP_017371754.1	715
108294395	Cebus imitator	MTSS2	XM_017516263.2	4920	XP_017371752.1	744
108294395	Cebus imitator	MTSS2	XM_017516266.2	4824	XP_017371755.1	712
108294395	Cebus imitator	MTSS2	XM_037734151.1	4665	XP_037590079.1	700
110192414	Phascolarctos cinereus	MTSS2	XM_020963564.1	6673	XP_020819223.1	745
110192414	Phascolarctos cinereus	MTSS2	XM_020963567.1	6598	XP_020819226.1	720
110192414	Phascolarctos cinereus	MTSS2	XM_020963565.1	6670	XP_020819224.1	744
110192414	Phascolarctos cinereus	MTSS2	XM_020963568.1	6589	XP_020819227.1	717
110192414	Phascolarctos cinereus	MTSS2	XM_020963570.1	6550	XP_020819229.1	704
110192414	Phascolarctos cinereus	MTSS2	XM_020963566.1	6664	XP_020819225.1	742
110192414	Phascolarctos cinereus	MTSS2	XM_020963569.1	6580	XP_020819228.1	714
113484554	Athene cunicularia	MTSS2	XM_026856975.1	2289	XP_026712776.1	656
113574087	Electrophorus electricus	mtss1lb	XM_035520850.1	3560	XP_035376743.1	726
113574087	Electrophorus electricus	mtss1lb	XM_035520847.1	3647	XP_035376740.1	755
113574087	Electrophorus electricus	mtss1lb	XM_035520849.1	3569	XP_035376742.1	729
113574087	Electrophorus electricus	mtss1lb	XM_035520846.1	3656	XP_035376739.1	758
113574087	Electrophorus electricus	mtss1lb	XM_035520845.1	3356	XP_035376738.1	771
113574087	Electrophorus electricus	mtss1lb	XM_035520848.1	3278	XP_035376741.1	745
113574087	Electrophorus electricus	mtss1lb	XM_035520844.1	3365	XP_035376737.1	774
117051180	Lacerta agilis	MTSS2	XM_033157330.1	2915	XP_033013221.1	672
117051180	Lacerta agilis	MTSS2	XM_033157328.1	2902	XP_033013219.1	709
117051180	Lacerta agilis	MTSS2	XM_033157326.1	2968	XP_033013217.1	731
117051180	Lacerta agilis	MTSS2	XM_033157329.1	2902	XP_033013220.1	709
117051180	Lacerta agilis	MTSS2	XM_033157327.1	2911	XP_033013218.1	712
117051180	Lacerta agilis	MTSS2	XM_033157325.1	2977	XP_033013216.1	734
117811004	Notolabrus celidotus	mtss1lb	XM_034681033.1	12943	XP_034536924.1	865
117942127	Etheostoma cragini	mtss1lb	XM_034867456.1	3517	XP_034723347.1	853
117942127	Etheostoma cragini	mtss1lb	XM_034867488.1	3367	XP_034723379.1	803
117942127	Etheostoma cragini	mtss1lb	XM_034867472.1	3379	XP_034723363.1	807
117942127	Etheostoma cragini	mtss1lb	XM_034867505.1	3229	XP_034723396.1	757
117942127	Etheostoma cragini	mtss1lb	XM_034867465.1	3508	XP_034723356.1	850
117942127	Etheostoma cragini	mtss1lb	XM_034867512.1	3358	XP_034723403.1	800
117942127	Etheostoma cragini	mtss1lb	XM_034867480.1	3370	XP_034723371.1	804
117942127	Etheostoma cragini	mtss1lb	XM_034867495.1	3381	XP_034723386.1	795
118583546	Onychomys torridus	Mtss2	XM_036186947.1	4728	XP_036042840.1	750
118583546	Onychomys torridus	Mtss2	XM_036186949.1	4448	XP_036042842.1	718
118583546	Onychomys torridus	Mtss2	XM_036186948.1	4535	XP_036042841.1	747
118583546	Onychomys torridus	Mtss2	XM_036186950.1	4439	XP_036042843.1	715
122840838	Gambusia affinis	mtss1lb	XM_044133576.1	11060	XP_043989511.1	855
122840838	Gambusia affinis	mtss1lb	XM_044133600.1	10904	XP_043989535.1	803
122840838	Gambusia affinis	mtss1lb	XM_044133594.1	10937	XP_043989529.1	814
122840838	Gambusia affinis	mtss1lb	XM_044133585.1	11051	XP_043989520.1	852
122840838	Gambusia affinis	mtss1lb	XM_044133609.1	10895	XP_043989544.1	800
124967507	Sciurus carolinensis	Mtss2	XM_047529879.1	4814	XP_047385835.1	749
124967507	Sciurus carolinensis	Mtss2	XM_047529878.1	4823	XP_047385834.1	752
124967507	Sciurus carolinensis	Mtss2	XM_047529881.1	4716	XP_047385837.1	717
